"";"x"
"1063";0
"1064";0
"1065";0
"1066";0
"1067";0
"1068";4
"1069";0
"1070";0
"1071";2
"1072";2
"1073";2
"1074";2
"1075";2
"1076";2
"1077";2
"1078";2
"1079";0
"1080";2
"1081";3
"1082";4
"1083";0
"1084";2
"1085";2
"1086";2
"1087";4
"1088";2
"1089";5
"1090";5
"1091";5
"1092";5
"1093";5
"1094";5
"1095";5
"1096";0
"1097";0
"1098";2
"1099";4
"1100";3
"1101";4
"1102";5
"1103";5
"1104";4
"1105";4
"1106";3
"1107";2
"1108";2
"1109";4
"1110";2
"1111";2
"1112";5
"1113";5
"1114";5
"1115";5
"1116";5
"1117";5
"1118";0
"1119";0
"1120";2
"1121";0
"1122";4
"1123";2
"1124";2
"1125";2
"1126";2
"1127";2
"1128";2
"1129";2
"1130";5
"1131";5
"1132";5
"1133";5
"1134";5
"1135";5
"1136";2
"1137";0
"1138";0
"1139";2
"1140";2
"1141";2
"1142";2
"1143";2
"1144";2
"1145";2
"1146";2
"1147";2
"1148";2
"1149";2
"1150";2
"1151";2
"1152";2
"1153";2
"1154";2
"1155";2
"1156";2
"1157";2
"1158";4
"1159";4
"1160";2
"1161";2
"1162";2
"1163";2
"1164";2
"1165";2
"1166";2
"1167";2
"1168";2
"1169";2
"1170";2
"1171";0
"1172";2
"1173";0
"1174";4
"1175";4
"1176";4
"1177";5
"1178";5
"1179";5
"1180";5
"1181";5
"1182";5
"1183";5
"1184";2
"1185";2
"1186";0
"1187";0
"1188";5
"1189";5
"1190";5
"1191";5
"1192";5
"1193";5
"1194";5
"1195";2
"1196";2
"1197";0
"1198";0
"1199";5
"1200";0
"1201";0
"1202";5
"1203";2
"1204";2
"1205";0
"1206";0
"1207";2
"1208";2
"1209";2
"1210";2
"1211";0
"1212";2
"1213";2
"1214";2
"1215";4
"1216";4
"1217";1
"1218";0
"1219";0
"1220";5
"1221";5
"1222";1
"1223";1
"1224";0
"1225";1
"1226";0
"1227";3
"1228";3
"1229";0
"1230";2
"1231";0
"1232";0
"1233";0
"1234";1
"1235";1
"1236";4
"1237";5
"1238";5
"1239";0
"1240";1
"1241";0
"1242";4
"1243";3
"1244";4
"1245";4
"1246";1
"1247";4
"1248";3
"1249";0
"1250";0
"1251";0
"1252";5
"1253";1
"1254";4
"1255";5
"1256";1
"1257";5
"1258";0
"1259";5
"1260";5
"1261";2
"1262";5
"1263";4
"1264";5
"1265";0
