interstellaire;0;1;0;3;0;0
image;2;0;1;2;0;0
grano;0;0;0;0;0;5
goo;0;4;0;0;0;0
gl;0;4;0;0;0;0
gesù;0;0;0;0;0;3
gde;2;3;0;0;0;0
freedom;0;0;0;0;0;5
for;0;3;0;0;0;0
fonder;0;0;0;0;5;0
fascism;0;0;0;0;0;5
exploration;0;0;0;0;5;0
exemple;1;2;0;1;1;0
edition;2;3;0;0;0;0
décrypter;0;0;0;0;5;0
dossier;2;1;0;1;1;0
dernier;2;2;0;1;0;0
cultur;2;3;0;0;0;0
criminel;0;0;5;0;0;0
content;0;4;0;0;0;0
consommation;0;0;0;0;5;0
chose;2;1;0;1;0;0
blanc;1;1;1;0;0;0
augmenter;0;0;5;0;0;0
astrophysique;0;0;0;0;5;0
artiste;4;0;0;0;0;0
art;1;0;1;0;3;0
archéologique;0;0;0;0;5;0
année;0;0;0;5;0;0
animateur;0;0;0;0;5;0
and;0;4;0;1;0;0
analyser;0;0;0;0;5;0
aliena;0;0;0;0;0;5
acteur;0;0;0;0;5;0
abonné;0;0;0;0;4;0
10z;0;5;0;0;0;0
état;0;1;1;1;1;0
ép;2;0;0;1;0;0
vérifier;2;0;1;1;0;0
visiter;1;2;0;1;0;0
ville;0;2;1;1;0;0
videos;0;4;0;0;0;0
utip;0;3;0;0;0;0
una;0;1;0;0;1;1
ufologiques;2;2;0;0;0;0
trou;0;0;4;0;0;0
théorie;0;0;4;0;0;0
thanatosdu14;0;4;0;0;0;0
sujet;0;1;0;2;0;0
suite;1;0;1;0;2;0
sophie;0;0;0;0;4;0
site;0;4;0;0;0;0
short;0;0;0;4;0;0
réalité;0;1;0;1;1;0
rejoindre;0;3;0;0;0;0
regarder;1;2;0;0;0;0
recevoir;2;0;0;2;0;0
présenter;0;0;2;1;0;0
proibite;0;0;0;0;0;4
pays;0;1;0;0;2;0
pari;0;1;0;0;1;1
oyagaelewee;0;4;0;0;0;0
orbs;0;2;0;0;1;0
ombre;2;1;0;0;0;0
odyssée;1;1;0;2;0;0
objectif;0;2;0;1;0;0
nà;0;2;0;0;2;0
ntwitter;0;4;0;0;0;0
nstan;0;4;0;0;0;0
nrevolution;0;4;0;0;0;0
nmontage;0;4;0;0;0;0
nmaillaud;0;4;0;0;0;0
nfilm;0;4;0;0;0;0
nextrait;0;4;0;0;0;0
nemission;0;4;0;0;0;0
nclip;0;4;0;0;0;0
ncensure;0;4;0;0;0;0
naliens;0;4;0;0;0;0
nactivisme;0;4;0;0;0;0
métrage;0;1;2;1;0;0
moment;0;0;1;3;0;0
minute;0;0;1;1;2;0
manoscritti;0;0;0;0;0;3
lek;0;1;2;0;0;0
kidnappeur;0;2;2;0;0;0
junior;0;3;0;0;0;0
jt;4;0;0;0;0;0
jeu;0;1;2;0;0;0
io;0;4;0;0;0;0
interview;0;1;0;0;2;0
identifier;0;0;2;1;0;0
hl;0;3;0;0;1;0
h;2;1;0;0;0;0
galley;0;0;0;0;4;0
femme;1;0;0;2;1;0
faux;0;2;1;0;0;0
famille;2;1;0;0;0;0
existence;1;1;0;2;0;0
ex;1;0;0;1;1;0
eau;2;0;0;1;0;0
défunt;0;0;0;1;2;0
documentaire;0;1;1;1;0;0
cure;0;0;0;0;0;4
communication;0;0;0;1;2;0
combat;0;1;1;1;0;0
chipmunks;0;3;0;0;0;0
cancro;0;0;0;0;0;4
bientôt;0;1;0;0;3;0
astrophysicien;0;0;4;0;0;0
association;4;0;0;0;0;0
armée;4;0;0;0;0;0
apollo;0;0;0;4;0;0
alvinnn;0;3;0;0;0;0
air;2;0;0;1;0;0
aimer;0;2;0;0;1;0
ado;0;2;0;0;1;0
abonner;0;4;0;0;0;0
30z;0;4;0;0;0;0
29z;0;4;0;0;0;0
11z;0;4;0;0;0;0
07z;0;4;0;0;0;0
étudier;2;0;0;1;0;0
énergie;0;0;0;1;2;0
écouter;0;2;0;0;1;0
è;0;0;0;0;0;3
youcurious;2;0;0;1;0;0
wiki;0;3;0;0;0;0
