Id,Provider,User,Title
aPJbOb5lAa4,youtube,Bob Vous Dit Toute La Vérité,"9 doigts"" : le dernier ovni de l'artiste F. J. Ossang	F.J. Ossang cinéaste-poète-musicien. L’artiste inclassable a obtenu le prix de la mise en scène (Locarno 2017) pour son film 9 doigts. Son cinquième long métrage met en valeur une esthétique à contre courant. Il revisite et subvertit en deux couleurs un genre que l’on croyait disparu : le film noir. La Cinémathèque française et la Filmoteca Espanola de Madrid viennent de lui consacrer une rétrospective. Il rentre tout juste d'Espagne où le film vient de sortir.		youtube	urn:youtube:_JxAVUWuWtA	_JxAVUWuWtA	TV5MONDE	channel:UCJsZHPR1jqKu-soDmKNMBFg	2018-04-27T18:36:42Z	2018-04-25T17:12:07Z	685	https://www.youtube.com/watch?v=_JxAVUWuWtA
Ovni Russie	Documents Russe declassifiés montrant des Ovni pris en chasse par des Mig\n\nhttp://ovni-ufo93.skyblog.com/	ovni\nrussie\nufo\nE.T\n	youtube	urn:youtube:_MZ32g047gA	_MZ32g047gA	clash93250	clash93250	2011-06-23T01:10:24Z	2007-05-09T14:35:30Z	179	http://www.youtube.com/watch?v=_MZ32g047gA
Invasion - Bande-annonce [VF]	Plus d'infos sur : http://www.extraterrestresaucinema.com\nSortie le 17 octobre 2007.\nUne immense explosion embrase le ciel, de Dallas à Washington, répandant sur des milliers de kilomètres carrés les restes de la navette spatiale Patriot. Les autorités prennent rapidement la situation en main, mais d'étranges rumeurs ne tardent pas à circuler : on aurait trouvé, collée aux fragments de l'engin, une matière inconnue, hautement toxique, capable de résister à des températures extrêmes. Et les premiers à entrer en contact avec elle n'auraient plus d'humains que l'apparence... Mais pas question de déclencher la panique pour autant.\nQuelque temps après le crash, Carol assiste à une vague de phénomènes aberrants. Une de ses patientes se plaint, par exemple, qu'on lui a « changé » son mari. Simple délire ? Mais pourquoi tant de gens à travers le pays en sont-ils affectés ? Et pourquoi les rues des villes sont-elles devenues si paisibles, comme si personne n'osait plus s'énerver ? Plus inquiétant : Oliver, le jeune fils de Carol, rapporte le jour d'Halloween un sucre d'orge enduit d'une matière inconnue... et vivante !	Oliver\nHirschbiegel\nNicole\nKidman\nDaniel\nCraig\ninvasion\nparasite\nalien\nfilm\nextraterrestre\nbande\nannonce\nteaser\ntrailer\n	youtube	urn:youtube:_SkytNVjPu8	_SkytNVjPu8	ExtraterrestresTV		2011-10-22T12:13:54Z	2010-08-26T16:56:07Z	113	http://www.youtube.com/watch?v=_SkytNVjPu8
Bob Marley Remix - Xara Dubing - Sebeat XDS	Petit remix de Mr Bob Marley en Hommage sur une de mes compositions de reggae \n\nVous pouvez visiter mon Blog pour d'autres sons \n\nhttp://sebeat.skyrock.com\n\nMerci la famille	BoB\nMarley\nHommage\nXara\nDub\nDubing\nRoubaix\nOVNI\nde\nla\nMusique\nSebeat\nRs\nCooL\nProd\nSixclik\nSébastien\n.R\nSkyrock\nMagix\nAdobe\nCubas\nFruity\nSP\n404\nerreur\nBig\nUp\nUSA\nFrench\nGoogle\nBing\nQuick\nMc\ndonnald\nDoc\n	youtube	urn:youtube:_UeAw4EV0Ng	_UeAw4EV0Ng	Sixclik	Sixclik	2011-10-19T22:33:34Z	2010-03-07T13:36:02Z	279	http://www.youtube.com/watch?v=_UeAw4EV0Ng
Navette spatial découverte sur la lune par le satellite Orbiter 3	Lors de mes recherches sur les photos , j'ai pu trouver celle ci très kiffante .Cette photo provient de plus de l'université  Lunar and Planetary Institute.Alors croyez vous qu'on nous cache pas des choses!!!\n\nhttp://www.extra-terrestres.com	navette spaciale\novnis\nufologie\ndécouverte\n	youtube	urn:youtube:_aOmY1e_S_Y	_aOmY1e_S_Y	MultiExtraterrestres	MultiExtraterrestres	2011-08-30T09:01:23Z	2010-09-13T11:42:20Z	85	http://www.youtube.com/watch?v=_aOmY1e_S_Y
ATTRACTION Bande Annonce VF ✩ Invasion d'Aliens, Film SF (2017)	Après le crash d'un vaisseau extraterrestre sur une ville russe, les occupants commencent à remettre en question leur propre existence...\n\n✩  Les Films à VOIR ?  Ils sont ICI ► https://www.youtube.com/playlist?list=PL843D2ED8D80FA673\n\nATTRACTION Bande Annonce VF ✩ Invasion d'Aliens, Film SF (2017)\nUn film réalisé par Fedor Bondarchuk\nActeurs : Irina Starshenbaum, Alexander Petrov, Rinal Mukhametov\nDate de sortie au cinéma en France : 29 Novembre 2017\nGenre : Science-Fiction\n\nATTRACTION Bande Annonce en Français\n© 2018 - Art Pictures Studio\n\nComédies familiales, films d'action, d'animation ou de super-héro, de science fiction ou d'humour, films français ou blockbusters américains... Il y en a pour tous les goûts ! \n\nAbonnez-vous dès maintenant pour ne pas rater la bande annonce en français VF ou le trailer VOST / VOSTFR  du moment ainsi l'extrait vidéo ou scène des films prochainement au cinéma.\n\nFilmsactu : un point complet sur l'actualité du grand écran et les nouveautés DVD & Blu-Ray !	Attraction\nAttraction Bande Annonce\nBande Annonce\nVF\nFrançais\nFilm\nAlien\nExtraterrestre\nSF\n2017\n	youtube	urn:youtube:_bfP2OZjzFY	_bfP2OZjzFY	FilmsActu	channel:UC_i8X3p8oZNaik8X513Zn1Q	2017-11-22T23:12:59Z	2017-11-22T15:13:10Z	121	http://www.youtube.com/watch?v=_bfP2OZjzFY
Le fantôme du placard Partie 2	http://www.videos-paranormal.com \nla frousse à vos trousses. \nParanormal - OVNI - ESPRITS - VIDEOS - PHOTOS.\nVous allez bientôt connaitre la vérité!	paranormal\nfantome\novni\ncreatures\napparitions\nvideos\nghost\nesprits\nétrange\nsurnaturel\neffrayant\npeur\nchateau\nhanté\n	youtube	urn:youtube:_fzQ9Q7Ons4	_fzQ9Q7Ons4	VideosParanormal	VideosParanormal	2011-10-28T02:09:12Z	2009-02-05T20:27:10Z	117	http://www.youtube.com/watch?v=_fzQ9Q7Ons4
Chronique 2 : Les moteurs et tout le reste	Bienvenue dans le tutoriel : Comment préchauffé les moteurs.\n\nAujourd'hui nous allons voir les 4 étapes essentielles à tout bon préchauffage moteur.\n\nDe nos jours, beaucoup de gens voyage dans l'hyper espace sans faire préchauffer les moteurs. C'est une mauvaise pratique qui à pour conséquence d'encrasser la résistance Termo-Quantique.\n\nRegardez Martine, cette résistance à subit de grosses fluctuations gravimétriques et elle est tout encrassée. Et quand une résistance est encrassée, vous passez à coté d'une super nova, et crack, votre bouclier est tout craquelé et vous vous faite disperser dans l'univers avec une énergie cinétique de 2,21 Terra électron-Volte.Retour ligne automatique\nHeureusement, quand la fissure fait moins d'un crédit galactique OvniBouclier peut la réparer. Et en plus, en ce moment, on vous offre des Gicleurs de train atterrissage, alors, ne tardez pas.\n\nC'est pourquoi nous recommandons d'utiliser Krypthon avant chaque voyage en hyper espace. Krypthon participe à l'entretien de votre convecteur spatio-temporel, et à la bonne tenue des moteurs supra luminique à haut régime.\n\n♪ Heureusement ♫ il y a ♪ Krypthon, ♩ Kryyyypthon ♬ !\n\nCrédit (par ordre d'écoute) :\nCortosis by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100815\nConstancy Part Three by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100774\nConstancy Part Two by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100773\nMain Title by Don Davis\nAracdia by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100326\nBumbly March by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100326\nThe Descent by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200094\nChaser by nawak-music licence http://creativecommons.org/licenses/by-sa/3.0/ http://www.jamendo.com/fr/artist/430269/nawak-music (musique plus disponible au téléchargement, retirée par l'auteur)\nCall to Adventure by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300022\nKlaxon Beat by ?inconnu?\nBlow Away by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200100\nAlso Sprach Zarathustra by Kevin MacLeod http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100687	Saga MP3\nspace opera\nvoyage dans le temps\nparodie\nchaos\nChroniques de l'Intemporel\n	youtube	urn:youtube:_lY5tw1mM-I	_lY5tw1mM-I	meandre	channel:UCjCBBOO_G9eJeq5VBPBgCIQ	2018-03-27T19:23:40Z	2013-12-05T11:30:01Z	755	https://www.youtube.com/watch?v=_lY5tw1mM-I
OVNI Cinéma 22 : Die Farbe (Cth10)	Comme chaque lundi, voici un nouveau film rare et étrange ! Un film allemand qui est un sérieux concurrent pour la meilleure adaptation de Lovecraft. En l'occurrence, il s'agit d'un film basé sur ""La Couleur Tombée du Ciel"".	chute de météor\nrussie\ntélécharger\nnoir et blanc\ncouleur tombée du ciel\ncthulhu for president\ncthulhu\novni\nnoir & blanc\namateur\nmeteorite\nrare\nH....\n	youtube	urn:youtube:_qm7fScD51k	_qm7fScD51k	Zone Geek	lazonegeek	2013-02-18T16:20:37Z	2013-02-17T23:00:00Z	219	http://www.youtube.com/watch?v=_qm7fScD51k
Post-queer, body challenge et cinéma saoudien  | Tracks du 20-03-2020	Les performeuses Pachaqueer sont les fières représentantes d'un mouvement queer anticapitaliste en Amérique latine - L'artiste belge Gwendoline Robin se filme recevant des seaux d’eau glacée en pleine figure - Les films de Lawrence Lek imaginent un futur où les intelligences artificielles sont vues comme des citoyens de seconde zone - Le réalisateur saoudien Meshal Aljaser y présente son court métrage ""Arabian Alien"". \n\n\n00:38 Meshal Aljaser #cinema\nInvité du Festival du film de Sundance, le réalisateur saoudien Meshal Aljaser y présente son court métrage Arabian Alien, l'histoire de Saad, un musulman qui surmonte sa dépression grâce à l'arrivée des extraterrestres.\n\n\n06:18 L'art du body challenge #challenge\nEn 2005, l'artiste belge Gwendoline Robin se filmait recevant des seaux d’eau glacée en pleine figure. Son compatriote Claude Cattelain engage, lui, son corps avec humour pour créer des images poétiques.\n\n\n14:32 Lawrence Lek #IA\nÉlaborés grâce à des logiciels de simulation de jeu vidéo en 3D détournés, les films de Lawrence Lek imaginent un futur où les intelligences artificielles sont vues comme des citoyens de seconde zone. Aidol, son deuxième film, était en sélection au Festival international du film de Rotterdam.\n\n\n\n20:57 Pachaqueer, Lotic & Colin Self #postqueer\nSonnant le glas du patriarcat, le DJ afro-américain Lotic casse les codes de la dance music. Selon l'Américain Colin Self, tantôt drag queen, tantôt inventeur d'opéras futuristes, l'anthropocène donne l'occasion aux queer de se réinventer. Les performeuses équatoriennes Pachaqueer sont, elles, les fières représentantes d'un mouvement queer anticapitaliste en Amérique latine.\n\nAbonnez-vous à la chaine Youtube d’ARTE Tracks : https://www.youtube.com/user/TracksARTEvideos?sub_confirmation=1 \n\nRetrouvez Tracks sur les réseaux sociaux :\nFacebook : http://facebook.com/TracksARTE\nTwitter : http://twitter.com/tracks_ARTE\nInstagram : https://www.instagram.com/ARTEtracks	tracks\narte\nmagazine\nreportage\ndocumentaire\nreplay\nintégrale\nqueer\npost\nmusique\ncinéma\nsaoudien\nmeshal al jaser\ncolin self\npachaqueer\nlotic\nlawrence lek\nIA\njeux vidéo\nchallenge\ngwendoline robin\nClaude Cattelain\n	youtube	urn:youtube:_rQquu16NNE	_rQquu16NNE	TRACKS - ARTE	channel:UC__Pj66OeDibNZNN__L913g	2020-03-28T08:16:23Z	2020-03-20T19:00:05Z	1814	https://www.youtube.com/watch?v=_rQquu16NNE
BREAKING!!! UFO, ALIEN SECRETS REVEALED 2014	Source: http://ddsdtv.blogspot.com	disclosure\nspirits\nspirit\nUFO\nOVNI\nOVNIS\nUFOS\nGHOST\nALIEN\nAREA51\nWEIRD\nFUNNY\nPRANK\nANCIENT\nALIENS\nNEWS\nREPORT\nDAYTIME\nREAL\nDOCUMENTARY\nJMS777\nVS\nDDSD\nDDSDTV\nUFONEWSUK\n	youtube	urn:youtube:_uE8FvIUjcM	_uE8FvIUjcM	UFOnewsUK	UFOnewsUK	2014-12-18T05:08:26Z	2014-04-25T00:00:00Z	396	http://www.youtube.com/watch?v=_uE8FvIUjcM
Les PDG dominent l'État, le Droit et les médias"" - Thierry Brugvin (Dr. en Sociologie) sur BTLV"
as_2iX4DBQw,youtube,Bob Vous Dit Toute La Vérité,"Allan Kardec, ses ouvrages ""spirit"" - Jacques Peccatte sur BTLV-Radio (On est là pour vous)"
ATe3eAw_nAE,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",LES GUÉRISONS INEXPLIQUÉES
avtxtuDYPDM,youtube,Shamballah treize,Â« Roswell Â» (1994) - (partie 7/9)
aYJphssoEUE,youtube,Mr. Sam - Point d'interrogation,❓IL FAUT ENSEIGNER LA MÉTHODE SCIENTIFIQUE À L'ÉCOLE • Le Grand Procès de la Science • ép.7
b2iUUfvGSf0,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Saison 1 - Compilation #11
B3QyqO0CrJ8,youtube,Mr. Sam - Point d'interrogation,❓ Ces EXTRATERRESTRES ont pris CONTACT avec notre civilisation • On vérifie ? - ép.4
B5-fVgFxBbg,youtube,Bob Vous Dit Toute La Vérité,« L’homme est déjà sur Mars » Marc Gray sur BTLV
b7tlUS6bx04,youtube,secureteam10,Feed CUT As Horseshoe UFO Appears On ISS Live Cam! 4/18/16
b07UjtX8tQk,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Saison 2 - Compilation #9
BD265pvWHG4,youtube,BTLV Le média complémentaire,Qui a construit les Pyramides ? BTLV (Reportage)
BdO4EWJVDr8,youtube,odezenne,Odezenne - Pouchkine - Audio Officiel
BE2M8Frfri8,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Saison 2 - Compilation #11
bEBfe5-lf8M,youtube,BTLV Le média complémentaire,OVNI: Paul Hellyer interpelle Bob sur la divulgation Extraterrestre. BTLV.FR
bFuu5zjDuuk,youtube,Mr. Sam - Point d'interrogation,⏪ TESTEZ LE NIVEAU DE VOS CONSEILS MÉDICAUX - vprq #5
bGA3_BTiQng,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","MAISON HANTÉE, FOO FIGHTERS & OVNIS"
bGxwzMUhb6Q,youtube,Shamballah treize,"« The UFO Incident » (Version française, partie 1/10)"
bIykmLkXs04,youtube,Bob Vous Dit Toute La Vérité,Marc Menant sur BTLV : souvenir d'une expérience paranormale
bjCapBUjOjw,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace 🖍️ GRIBOUILLAGES✏️📝LA MEILLEURE COMPILATION  EN HD
BkEzKEqBHuI,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Le Mystère des Oumains » avec Stone Gardenteapot - NURÉA TV
bkots1cieGQ,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",RÉINCARNATION ET VIE ANTÉRIEURE avec le Dr Linda Backman
bNTeD8HgkmY,youtube,Bob Vous Dit Toute La Vérité,Eveil et changement de vie - On est là pour vous sur BTLV-Radio
BoiGz4hXgb8,youtube,secureteam10,MUST SEE! Alien Movements On The Moon Up Close Footage! 4/26/16
bRMTvB3xGu8,youtube,bySankah Officiel,COMMENT TROUVER ET OUVRIR UN COFFRE COSMIQUE SUR FORTNITE ! (FORTNITE SECRET SAISON 7)
BSBp0j-HygU,youtube,bySankah Officiel,"PREMIER TEASER DE LA SAISON 7 DE FORTNITE ! (ALIENS, OVNIS, CUBE, LOBBY, DATE DE LA SAISON 7...)"
BuHjIaiEVjI,youtube,odezenne,Odezenne - Nucléaire - Clip Officiel
BuPvCSnFo8E,youtube,secureteam10,300 Reindeer KILLED By Lightning? Mystery Mars UFO Launch & More! 8/30/16
bVI8E907u7Y,youtube,BTLV - Bob Vous Dit Toute La Vérité,Alexandre Debanne Face à l'Inconnu sur BTLV
BwdD6Vq3OCM,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - On efface tout et on recommence 1 (S01E50) Episode en HD
byBt2FvLDCc,youtube,Mr. Sam - Point d'interrogation,"❓I.A., ROBOT TUEUR, ARTICLE 13, CLIMAT, LUXE, TRUCAGE - Le Petit Point 51.2018"
ByH9DJTEoPY,youtube,Bob Vous Dit Toute La Vérité,[LE LIVE BTLV 9] - Stéphane Allix - Le Test
bYIvxvtOcj8,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",QUELLES PORTES LE CHAMANISME PEUT-IL OUVRIR EN 2022 ?
C2ZD7g4DktU,youtube,NURÉA TV - Au coeur de l'inexpliqué,« L' Étrange Forêt de Hoia Baciu : Mystères & Phénomènes Inexpliqués en Roumanie » avec Deïmian
C3a7QQHEcJQ,youtube,Très Curieux - YouCurious? French,ACCIDENT D'OVNI | Un OVNI s'écrase sur Mars | YouCurious French
C9EkD0pahTg,youtube,Très Curieux - YouCurious? French,Les observations d'OVNI que vous ne croirez pas sont vraies !#shorts #UFO #UFOsightings #aliens
c75qlELsqQc,youtube,Shamballah treize,OVNI : l'affaire de Voronej (Воронеж) sur « La 5 » (1989)
cCa7TPFF-Xs,youtube,Bob Vous Dit Toute La Vérité,Les Pyramides de Bosnie - Dominique Jongbloed sur BTLV
cCvcOI9ZaGA,youtube,Les Zinzins de l'espace,👾 Les Zinzins de l’espace 🌌 ESPACE - SUPER COMPILATION  ☄️Episode en HD👾
cfQf6nchU8E,youtube,Scicos,"L'entretien Médium, l’univers partagé, nos défunts ne sont pas si loin ? — SCICOS"
ChcZuDF5e0M,youtube,NURÉA TV - Au coeur de l'inexpliqué,Divulgation OVNI : Incroyables révélations au Congrès Américain avec Fabrice Bonvin
Ci52tXqPp8I,youtube,La vérité est ailleurs,[Révélation] Les OVNIS survolent les centrales nucléaires !
CJVq8IwySqU,youtube,BTLV Le média complémentaire,"Des propos pleins de MYSTÈRES, de questionnements et de magie !"
CL-G-V0KoHM,youtube,La vérité est ailleurs,★ Les découvertes de Tesla et ses 5 inventions cachées par l'élite mondiale
cLxeR5fY0GE,youtube,Les Zinzins de l'espace,"Les Zinzins de l’espace - Allo, tu m'entends ??  - Episode 51 à 52 Saison 2"
CmlG-kNOe_o,youtube,Bob Vous Dit Toute La Vérité,BTLV.FR à nouveau censuré - Bob Vous Dit Toute la Vérité (2)
CN5ZQvc-dws,youtube,GillusZG,32 FILMS SURPRENANTS à découvrir en 2016 (2/2)
cP7vn7pqJX4,youtube,shamballah13,"« Intruders » (Version française, partie 13/19)"
CpAznH_CzOI,youtube,BTLV Le média complémentaire,Un petit mot pour vous souhaiter le meilleur pour 2018
cpgwtQzKtEU,youtube,Mr. Sam - Point d'interrogation,"❓TRIPOTAGE ALIEN, STRASBOURG, OGM, TERRE PLATE - Le Petit Point 50.2018"
cQcABMoONao,youtube,La vérité est ailleurs,[OVNIS] La vague de missiles fantômes de Suède - 1946
CuLaWYnCEFI,youtube,BTLV Le média complémentaire,Les mystères de Bugarach. BTLV (Paranormal)
CVK3zL9l4CY,youtube,BTLV - Bob Vous Dit Toute La Vérité,Les enquêtes paranormales - Mallory Clément (UFRP) sur BTLV
cVlrx2dCbME,youtube,La vérité est ailleurs,★ 5  Espèces Extraterrestres qui seraient en contact avec la Terre en ce moment même ...
cvqkXAaOO24,youtube,odezenne,Odezenne - Regarde si c'est loin (Unplugged) - Album le 4 octobre
CwFO-neqdno,youtube,BTLV Le média complémentaire,"Cette semaine sur Btlv (Ovnis, Tantra, éducation, intelligence artificielle,...)"
cYV_m1pxf-g,youtube,Shamballah treize,Jimmy Guieu dans « L'oeil du cyclone » (1994)
d4gIjy3TAc0,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","VÉGANISME & ENVIRONNEMENT, MÉDITATION PLEINE CONSCIENCE : BIENVENUE EN TERRE HAPPY, LES EXPERTS"
D5HFz1vNHvk,youtube,NURÉA TV - Au coeur de l'inexpliqué,« OVNIs et Mutilations Animales » avec Franck Maurin - NURÉA TV
D6gOtrJGRMs,youtube,Mr. Sam - Point d'interrogation,❓ Sur le fil des rasoirs  • Méthode Z #3
D6hnipDaF2Y,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Saison 2 - Compilation #13
D9EX0Rw2Uq0,youtube,GillusZG,H.P. LOVECRAFT - les OVNI du cinéma 05 (Cth1)
d62D3-_dFZU,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","3'Min pour comprendre ""L'opus Dei"" avec Philippe Liénard"
d_c46YZCBxI,youtube,Shamballah treize,OVNI en Belgique : reportage au JT de 13 h 00 (1991)
d_dMmio2vR0,youtube,shamballah13,Jimmy Guieu interviewé par Christine Bravo (1992)
d_I8KvyT1tc,youtube,Bob Vous Dit Toute La Vérité,Le Savoir Bien-être (SBE) - BTLV (On est là pour vous)
DAVNU3pshVM,youtube,Mr. Sam - Point d'interrogation,(erratum en desc.)💥Combats d'idéologies chez les sceptiques: une piste de réflexion • hors série❓
daX7nLC61zw,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","OISEAUX ETRANGES, OVNI & OMBRES ENIGMATIQUES"
DDd8PkSMw_k,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Naja : Les Extraterrestres nos Créateurs » avec Colin Chabot - NURÉA TV
dE8HS9CVEa0,youtube,Bob Vous Dit Toute La Vérité,(Extrait) L'explication de la mort aux enfants (Dr Jean-Jacques Charbonier) sur BTLV-TV
DExOFPoHKKY,youtube,Bob Vous Dit Toute La Vérité,Cour des comptes : François Hollande se fout de nous ! Bruno Botella sur BTLV
dgFvO_-ugCs,youtube,odezenne,Odezenne - Salope d'amour - Clip Officiel
Dh2-AQAZA-s,youtube,GillusZG,KUNG POW / STEAMBOY / LA CONTROVERSE DE VALLADOLID - ovni du cinéma en vrac
dIOVtt9mEIs,youtube,shamballah13,"« Intruders » (Version française, partie 9/19)"
djBfif5WGzs,youtube,odezenne,Odezenne - Delta - Clip Officiel
DJoOTGvblb4,youtube,odezenne,Odezenne - Destin croisés - Sans chantilly
dkJJ28zTqBQ,youtube,bySankah Officiel,ENLEVER UN ADVERSAIRE AVEC LE RAYON TRACTEUR D'UNE SOUCOUPE (1) - FORTNITE QUETE EPIQUE SEMAINE 4
DOOVxIia3ao,youtube,Mr. Sam - Point d'interrogation,❓VLOG • Cette erreur idiote qu'on fait tous au sujet des Bogdanoff... • la parenthèse - #2
dpcIjlUxXaY,youtube,Mr. Sam - Point d'interrogation,❓À NOS CHERS HARCELEURS - Le Petit Point d'? 10.2019
dpNA_vZboNQ,youtube,BTLV Le média complémentaire,Expérience sur l'énergie libre dans le studio. BTLV (Science)
dqotl3B17Mg,youtube,GillusZG,BLACK SHEEP - les OVNI du Cinéma 64
DqwNA22tmmc,youtube,shamballah13,« Ciel  mon  mardi ! » : les  OVNI (partie  2/4)
DR6WmvSgFnY,youtube,Mr. Sam - Point d'interrogation,Vous ne voulez SURTOUT PAS que ça VOUS arrive. (lisez la description)
dr7N-9tNiY0,youtube,La vérité est ailleurs,[Révélation] Nouvelle déclaration inquétante de Paul Hellyer (Résumé) - 18.03.2015
dTR2Xgqbc3M,youtube,secureteam10,"SCIENTISTS: ""Alien Ships"" Behind Repeat Radio Bursts? 3/10/17"
duMLIHsf8wU,youtube,GillusZG,LA PLANÈTE INTERDITE - les OVNI du cinéma 03
dVpC2Nt1oGI,youtube,Scicos,Les OSNIS le faucon millenium PHOTOGRAPHIER dans la mer baltique - SCICOS
DVrDjjntlXg,youtube,bySankah Officiel,UN DEUXIEME CROP CIRCLE A COLOSSAL CROPS ! (FORTNITE SECRET SAISON 6)
dxMnoMRq39s,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace 🚪 Compilation Episode 47 à 49 🚪 Episode en HD
dYEz7rcxo0I,youtube,Bob Vous Dit Toute La Vérité,L'EDITO DE LA SEMAINE (18 décembre 2015)
E3KACIDEGng,youtube,Bob Vous Dit Toute La Vérité,L'Ovni d'Orly - Dossiers Inexpliqués sur BTLV-Radio
E14CbuylkUo,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Saison 2 - Compilation #8
E69zm3nX3Qs,youtube,Très Curieux - YouCurious? French,Top 10 des Preuves Que les Extraterrestres Existent | Do Aliens Exist? | Très Curieux
e76G96YvxG0,youtube,odezenne,Odezenne - Bonnie - Clip Officiel
e929M0B5bpo,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","MAGIE NOIRE, MAGIE BLANCHE : UN RÉEL POUVOIR ?"
EAcmUbuj7WE,youtube,odezenne,Odezenne - Mr. Fétis - Clip Documentaire Officiel
ecdTtYOjWdA,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Esquisses de Mu : Souvenirs Antérieurs » avec Mohokta & Romain Prioux - NURÉA TV
EDeh-yGdmn0,youtube,Bob Vous Dit Toute La Vérité,(Extrait) Mystères et Enigmes (David Galley) sur BTLV-TV
EHIT630eRuM,youtube,Très Curieux - YouCurious? French,Les extraterrestres de la planète poignard sont là!!! #shorts #youtubeshorts #facts
EI1ZcOvtJo0,youtube,Shamballah treize,« Ciel  mon  mardi ! » : les  E.T.  et  les  contactés (1/4)
eIGMaz_SyQU,youtube,Bob Vous Dit Toute La Vérité,BTLV (Radio / TV) C'est ça ! Bande Annonce
eKQ0baiMUrk,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","OVNI, FANTÔME, CRÉATURE ÉTRANGE & VOYAGE ASTRAL"
EMg5ilXZOCI,youtube,BTLV Radio & TV,BILAN 2016 : Rencontre avec l'équipe de rédaction de BTLV
eNLiHRcFGQ8,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Les voyageurs du temps (S02E36) Episode en HD
eNQUN6U-Yqw,youtube,Bob Vous Dit Toute La Vérité,"OVNIs - Des généraux, des pilotes et des officiels parlent - Leslie Kean et Stephane Allix"
EquUVjh7e7M,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","OVNI, HYPNOSE RÉGRESSIVE APPARITION,"
eSkLqA7vXT0,youtube,NURÉA TV - Au coeur de l'inexpliqué,« ASTROLOGIE : Prévisions  2023 » avec Jacques Birolini - NURÉA TV
ety7-Y3Y3_Y,youtube,GillusZG,NEWS ! retour sur Terry Gilliam et plus
EuiW5_fWYOA,youtube,Bob Vous Dit Toute La Vérité,Attentats Paris : Témoignage de Pierre // Les députés qui trichent avec la loi - Philippe Pascot
eVXm870wfSs,youtube,La vérité est ailleurs,[Révélation] Découverte d'implants extraterrestres sur des abductés !
ExDRE05fiSU,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - L'Extraterrestre (S02E10) Episode en HD
EyrG44DiD2w,youtube,BTLV Le média complémentaire,"Cette semaine sur BTLV : Ovnis, Paranormal, Dame Blanche, Égypte ..."
f1ic0fJrhXo,youtube,BTLV - Bob Vous Dit Toute La Vérité,LRDP : ENFIN LA SUITE (La Révélation des Pyramides - Patrice Pooyard & Jacques Grimault )
F8Slfufq0fA,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Le Tunnel (S02E18) Episode en HD
f9VR545mFBU,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","RÊVE PRÉMONITOIRE, CONTACT DÉFUNT, OVNI"
F21WBpDeVdg,youtube,odezenne,Odezenne - Bonnie - Audio Officiel
fAJxzkG0O9w,youtube,Très Curieux - YouCurious? French,Dévoiler Les Mystères Du Cosmos : Découverte D'un Nouveau Trou Noir
faQIh_K9LSc,youtube,Bob Vous Dit Toute La Vérité,L'EDITO DE LA SEMAINE (11 décembre 2015)
fCvWWMrLLJ0,youtube,BTLV Le média complémentaire,E.T : sommes-nous seuls ? Sont-ils déjà là ?
fEVlMXh9yMs,youtube,NURÉA TV - Au coeur de l'inexpliqué,«  Greyfriars : Le cimetière le plus hanté au monde ! » avec Amy - NURÉA TV
