"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"iran";-0,0214;23,7305;-0,5671;-0,9113;-0,0083;-0,0077;-0,2937;-0,5377;-0,2014;-2,8043;0,344;-0,0077;-0,1009;-0,0032;-0,1645;-0,6371;-0,2566;-0,0496;-0,032;-0,1271;-0,5699;-0,5998;-0,0099;-0,0042
"aimer";-0,019;-0,2425;-0,5041;0,2687;-0,0074;-0,0068;-0,261;3,4177;0,4713;-2,4926;0,382;-0,0068;2,9865;-0,0028;-0,1462;-0,1936;-0,2281;1,0151;-0,0284;-0,113;-0,5065;-0,1759;-0,0088;-0,0037
"vidéo";-0,0262;-0,3335;0,3357;-0,5431;-0,0101;-0,0094;0,7128;0,3618;-0,2462;-2,4066;0,2827;-0,0094;0,607;-0,0039;-0,2011;4,6783;0,2887;-0,0607;-0,0391;-0,1554;-0,271;-0,293;-0,0121;-0,0051
"réalité";-0,0417;-0,5306;-1,1032;1,0795;-0,0162;-0,0149;1,411;1,0986;1,2311;-2,6388;-0,5094;-0,0149;1,9966;-0,0062;0,2829;-1,2393;-0,4992;0,7005;-0,0622;-0,2472;0,6393;0,5904;-0,0193;-0,0081
"visage";-0,0178;-0,2273;-0,4726;0,2983;-0,0069;-0,0064;2,7431;0,5803;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,1741;-0,2138;1,0418;-0,0267;-0,1059;1,0778;0,5156;-0,0082;-0,0035
"posséder";-0,0428;0,4544;-1,1347;-1,8233;-0,0166;-0,0153;-0,5875;-0,2455;-0,403;4,5372;-0,524;-0,0153;-0,2018;-0,0064;0,7642;-1,2747;-0,5135;-0,0993;-0,064;3,5763;-0,2748;-1,2001;-0,0198;-0,0083
"suivant";-0,0143;-0,1819;-0,378;1,4555;-0,0055;-0,0051;-0,1957;2,2047;-0,1343;-1,8693;0,4801;-0,0051;-0,0672;-0,0021;-0,1097;0,2049;-0,1711;1,1346;-0,0213;-0,0847;-0,3799;0,2206;-0,0066;-0,0028
"fr";-0,0119;-0,1515;1,5487;-0,1566;-0,0046;-0,0043;-0,1631;0,3034;-0,1119;-1,5577;2,4447;-0,0043;-0,056;-0,0018;0,7219;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"invasion";-0,0167;-0,2122;-0,4411;3,4831;-0,0065;-0,006;-0,2284;0,2089;0,5188;-1,3332;-0,2037;-0,006;-0,0784;-0,0025;2,5606;-0,1552;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"documentaire";-0,0131;-0,1667;-0,3465;0,9509;-0,0051;-0,0047;4,5881;0,7876;-0,1231;-1,7135;0,5111;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"base";-0,0178;-0,2273;-0,4726;0,2983;-0,0069;-0,0064;-0,2447;0,1914;1,2639;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;0,5676;-0,5309;-0,2138;-0,0414;-0,0267;2,7856;0,5455;1,6794;-0,0082;-0,0035
"diffuser";-0,0333;0,205;-0,8824;-1,4178;-0,0129;-0,0119;6,3537;2,0432;-0,3134;-4,3634;-0,4075;-0,0119;-0,1569;-0,005;-0,2559;-0,4624;-0,3993;-0,0772;-0,0498;-0,1978;-0,8867;5,6418;-0,0154;-0,0065
"tf1";-0,0548;-0,6976;-0,2242;-1,5044;-0,0212;-0,0196;26,54;-1,3749;-0,515;-7,1715;1,7641;-0,0196;-0,2579;-0,0082;-0,4206;-0,5359;-0,6562;-0,1269;-0,0818;-0,325;-1,4572;1,7385;-0,0253;-0,0106
"téléspectateur";-0,0119;0,5308;0,2875;-0,5062;-0,0046;-0,0043;2,3072;0,856;-0,1119;-1,5577;2,4447;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"véritable";1,3178;0,3312;-0,5671;0,8925;-0,0083;-0,0077;-0,2937;-0,5377;0,4305;-1,8613;-0,2619;-0,0077;-0,1009;-0,0032;0,5013;-0,6371;-0,2566;0,9666;-0,032;-0,1271;1,4733;1,4053;-0,0099;-0,0042
"charlotte";-0,0131;-0,1667;-0,3465;5,589;-0,0051;-0,0047;-0,1794;0,2752;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;1,6777;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"jour";-0,0417;-0,5306;-0,5425;0,7418;-0,0162;-0,0149;4,4944;0,3833;1,2311;-5,4551;-0,1683;-0,0149;1,1315;-0,0062;0,2829;0,5349;-0,4992;1,6853;0,8747;-0,2472;0,3466;-1,1667;-0,0193;-0,0081
"justice";-0,0131;-0,1667;5,6818;-0,5568;-0,0051;-0,0047;-0,1794;0,2752;-0,1231;-0,954;-0,16;-0,0047;-0,0616;-0,002;-0,1005;0,6761;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"international";-0,0131;1,279;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;0,2752;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;4,1277;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;0,2441;1,8591;-0,0025
"événement";-0,019;-0,2425;-0,5041;2,275;-0,0074;-0,0068;-0,261;-0,4779;-0,179;-1,0117;1,0181;-0,0068;-0,0897;-0,0028;-0,1462;-0,1936;-0,2281;1,0151;-0,0284;-0,113;1,01;-0,5331;-0,0088;2,0727
"voler";-0,106;-1,3509;-2,8084;-2,6534;-0,0411;-0,0379;-1,4541;-2,6626;0,4032;32,6981;-1,2969;-0,0379;0,5;-0,0158;-0,8145;-2,2213;-1,2708;-0,2457;-0,1584;-0,6294;-2,822;-2,9702;-0,049;-0,0206
"culture";-0,0369;-0,47;-0,977;1,3216;-0,0143;-0,0132;-0,5059;2,4423;0,2595;-3,673;-0,4512;-0,0132;-0,1738;-0,0055;-0,2834;0,3551;-0,4421;-0,0855;2,1487;1,0517;2,97;-1,0333;-0,0171;-0,0071
"portrait";-0,0167;1,0895;-0,4411;-0,7087;-0,0065;-0,006;0,3883;6,1072;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;1,1009;-0,0077;-0,0032
"effet";1,4246;0,4129;-0,4411;0,3317;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-1,3332;0,4267;-0,006;3,1653;-0,0025;0,5932;0,5221;-0,1996;-0,0386;-0,0249;-0,0988;0,1941;-0,1408;-0,0077;-0,0032
"sophia";-0,0119;-0,1515;-0,315;4,7655;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;1,4875;-0,0055;-0,0023
"créature";-0,0405;-0,5155;-1,0716;-0,3216;-0,0157;-0,0145;-0,5549;-0,4815;-0,3806;-5,2991;-0,4949;-0,0145;2,0315;-0,006;0,2915;-1,2039;-0,4849;0,7117;-0,0604;2,6767;14,3803;-0,5635;-0,0187;-0,0078
"planète";0,4511;-2,4169;-5,0248;4,3441;-0,0736;-0,0679;-2,6016;-2,878;0,4206;8,318;-0,6428;-0,0679;2,9744;-0,0283;-0,2386;-3,6182;0,5936;-0,1345;-0,2833;0,3243;-1,9582;-3,3381;-0,0877;-0,0368
"docteur";-0,0131;-0,1667;-0,3465;0,462;-0,0051;-0,0047;-0,1794;2,3576;0,6077;-0,954;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;1,3732;-0,006;-0,0025
"grand";-0,0965;0,52;-0,4911;0,7543;-0,0374;-0,0345;0,7478;-0,2621;2,3416;-9,8299;1,2937;-0,0345;1,691;-0,0144;0,2967;1,0001;-1,1564;-0,2236;-0,1441;-0,205;1,5859;0,6063;-0,0446;-0,0187
"coup";-0,0131;-0,1667;-0,3465;-0,1839;-0,0051;-0,0047;1,2229;-0,3285;0,6077;-1,7135;-0,16;-0,0047;-0,0616;-0,002;2,884;-0,3893;-0,1568;2,6764;-0,0195;-0,0777;-0,3482;0,7151;-0,006;-0,0025
"pierre";-0,0262;-0,3335;-0,6932;1,5552;-0,0101;-0,0094;1,3409;-0,2477;-0,2462;-3,4278;4,2255;-0,0094;-0,1233;-0,0039;-0,2011;0,2819;-0,3137;-0,0607;-0,0391;-0,1554;-0,271;0,6597;-0,0121;-0,0051
"jouer";-0,0167;0,4129;-0,4411;0,3317;-0,0065;-0,006;-0,2284;0,6243;-0,1566;-2,1809;0,4267;-0,006;-0,0784;-0,0025;1,4769;-0,1552;0,4336;-0,0386;-0,0249;-0,0988;-0,4432;1,7885;-0,0077;-0,0032
"hapsatou";-0,0131;-0,1667;12,7199;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"pauline";-0,0226;-0,288;-0,5987;18,2385;-0,0088;-0,0081;-0,31;-0,5676;-0,2126;-2,9602;-0,2765;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;-0,1342;-0,6016;-0,6332;-0,0105;-0,0044
"cryogénisé";-0,0512;-0,652;-1,3556;-1,3771;-0,0198;-0,0183;-0,7019;-1,2851;-0,4814;-6,7033;-0,626;-0,0183;-0,2411;-0,0076;-0,3932;-1,5228;61,468;-0,1186;-0,0764;-0,3038;-1,3621;-1,4337;-0,0237;-0,0099
"rester";-0,0381;-0,1552;-1,0086;0,3241;-0,0148;-0,0136;1,5368;-0,9562;0,2505;-3,8161;-0,1453;-0,0136;-0,1794;-0,0057;1,546;-1,133;-0,4564;0,7354;-0,0569;-0,226;4,3559;1,5581;-0,0176;-0,0074
"visite";-0,0226;0,3145;-0,5987;-0,4369;-0,0088;-0,0081;-0,31;-0,1959;-0,2126;-2,9602;-0,2765;-0,0081;0,6627;-0,0034;-0,1736;-0,2552;0,3334;0,9445;-0,0338;2,4781;3,7022;0,3825;-0,0105;-0,0044
"structure";-0,0167;-0,2122;-0,4411;-0,7087;-0,0065;-0,006;-0,2284;0,6243;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;11,9521;-0,4665;-0,0077;-0,0032
"utiliser";2,8251;0,2844;-0,6617;-0,2301;-0,0097;-0,0089;-0,3426;1,971;1,0057;-2,269;-0,3056;-0,0089;-0,1177;-0,0037;-0,1919;0,3034;-0,2994;-0,0579;-0,0373;0,5387;1,8718;-0,6998;-0,0116;-0,0048
"rencontre";-0,0321;-0,4093;-0,8509;0,2344;-0,0125;-0,0115;-0,4406;0,9963;-0,3022;-4,2074;1,2369;-0,0115;-0,1513;-0,0048;-0,2468;0,8055;-0,385;0,8026;-0,048;2,0396;1,4244;0,8715;-0,0149;-0,0062
"supervilains";-0,0167;-0,2122;-0,4411;13,4338;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"suite";-0,0214;0,3312;5,9705;-0,9113;1,7227;-0,0077;-0,2937;0,9454;0,4305;-2,8043;-0,2619;-0,0077;-0,1009;-0,0032;-0,1645;-0,2342;-0,2566;-0,0496;-0,032;-0,1271;-0,1967;-0,2131;-0,0099;-0,0042
"scientologie";-0,019;-0,2425;-0,5041;-0,81;-0,0074;-0,0068;-0,261;18,8705;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;-0,1462;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"apprendre";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;0,4705;0,7876;-0,1231;-0,954;0,5111;-0,0047;0,8784;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;0,7858;-0,3482;2,193;-0,006;-0,0025
"michael";-0,0131;-0,1667;-0,3465;3,3029;-0,0051;-0,0047;0,4705;0,2752;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;0,6761;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;0,2441;-0,006;-0,0025
"élection";-0,0167;6,821;0,1953;-0,7087;-0,0065;-0,006;0,3883;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;2,4941;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"jump";-0,0977;-1,2445;-2,5872;-4,1571;-0,0379;-0,035;-1,3396;-2,4528;-0,9188;42,8551;-1,1947;-0,035;-0,4601;-0,0146;-0,7504;-2,9064;-1,1707;-0,2264;-0,1459;-0,5798;-2,5997;-2,7362;-0,0452;-0,0189
"gens";-0,0202;-0,2576;8,7987;0,2423;-0,0078;-0,0072;-0,2773;-0,1632;-0,1902;-2,6485;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,2136;-0,2424;-0,0469;-0,0302;0,6171;-0,1791;-0,5665;-0,0094;-0,0039
"danger";-0,112;-1,4269;-2,9665;-1,0165;-0,0434;-0,0401;-1,536;-2,8124;-1,0535;28,8281;-1,3699;-0,0401;-0,5276;-0,0167;-0,3824;-3,3326;-1,3423;-0,2596;-0,1673;-0,6648;-2,9809;-0,344;-0,0518;-0,0217
"français";-0,0619;4,2118;3,7051;-0,5096;-0,024;-0,0222;-0,3727;0,5811;-0,5823;-8,1082;2,1529;-0,0222;-0,2916;-0,0092;0,5304;3,2596;-0,7419;-0,1435;-0,0925;-0,3674;-1,6475;-1,0218;-0,0286;-0,012
"gitan";-0,0167;-0,2122;16,1939;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"volant";-0,0345;-0,4396;-0,9139;0,4006;1,518;-0,0124;-0,4732;-0,8665;2,2266;-3,3881;1,8412;-0,0124;1,276;-0,0051;2,5352;-0,4871;-0,4136;-0,08;-0,0515;1,1016;0,8444;-0,1958;-0,016;-0,0067
"entrer";-0,019;-0,2425;-0,5041;-0,3359;-0,0074;-0,0068;0,3451;-0,1476;-0,179;-2,4926;-0,2328;-0,0068;2,9865;-0,0028;-0,1462;0,4441;-0,2281;-0,0441;1,1982;-0,113;2,4127;0,4775;-0,0088;-0,0037
"heure";-0,0202;-0,2576;-0,5356;1,4944;-0,0078;-0,0072;0,3261;-0,1632;-0,1902;-2,6485;9,0771;-0,0072;-0,0953;-0,003;0,5218;-0,6017;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"également";-0,0226;0,3145;-0,213;0,4574;-0,0088;-0,0081;0,2923;-0,1959;-0,2126;-2,9602;0,8919;-0,0081;-0,1065;-0,0034;1,2324;0,7394;-0,2709;-0,0524;-0,0338;-0,1342;0,409;0,7923;-0,0105;-0,0044
"rencontrer";-0,0297;-0,379;-0,7878;1,8078;-0,0115;-0,0106;-0,4079;0,6396;0,8791;-2,8238;-0,3638;-0,0106;1,3929;-0,0044;0,3882;-0,885;-0,3565;-0,0689;-0,0444;-0,1766;1,5559;0,9643;-0,0138;-0,0058
"représentant";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;10,5292;0,2441;-0,006;-0,0025
"avocat";-0,0297;0,235;12,4645;-1,2659;-0,0115;-0,0106;-0,4079;0,6396;-0,2798;-3,8956;0,2462;-0,0106;-0,1401;-0,0044;-0,2285;0,8956;-0,3565;-0,0689;-0,0444;-0,1766;-0,7916;-0,8332;-0,0138;-0,0058
"cause";-0,0131;0,4966;-0,3465;-0,1839;-0,0051;-0,0047;1,2229;0,2752;0,6077;-0,5097;-0,16;-0,0047;-0,0616;-0,002;0,6849;0,2277;-0,1568;-0,0303;-0,0195;0,7858;-0,3482;-0,3665;-0,006;-0,0025
"université";-0,0178;0,3899;-0,4726;5,2034;-0,0069;-0,0064;-0,2447;0,5803;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;2,2142;0,5676;-0,1741;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"lancer";-0,025;-0,3183;-0,2499;0,3859;-0,0097;-0,0089;3,0777;-0,2301;-0,235;-2,269;1,5166;-0,0089;-0,1177;2,0686;1,1549;-0,2987;0,3026;-0,0579;-0,0373;-0,1483;-0,6649;0,3317;-0,0116;-0,0048
"ovni";-0,0846;-0,2528;-1,4363;1,3519;-0,0328;-0,0303;-0,2915;1,0088;2,0292;-8,3789;3,2816;-0,0303;-0,3983;1,5435;1,2171;-0,7358;-1,0134;0,4399;-0,1263;-0,5019;4,5825;-0,6548;-0,0391;-0,0164
"adopter";-0,1025;-1,3053;-2,7136;-4,3603;-0,0397;-0,0367;-1,405;-1,1613;-0,4515;35,5491;-1,2531;-0,0367;-0,4826;-0,0153;-0,787;-2,1279;-1,2279;-0,2374;-0,153;-0,6081;-2,7267;-1,9733;-0,0474;-0,0199
"sy";-0,0286;-0,3638;6,6934;-1,2152;-0,0111;-0,0102;-0,3916;-0,717;-0,2686;-3,7397;-0,3493;-0,0102;-0,1345;-0,0043;-0,2194;8,3617;-0,3422;-0,0662;-0,0426;-0,1695;-0,7599;-0,7999;-0,0132;-0,0055
"liste";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;0,2752;-0,1231;-1,7135;0,5111;-0,0047;-0,0616;-0,002;-0,1005;0,2277;-0,1568;-0,0303;-0,0195;0,7858;-0,3482;5,5238;-0,006;-0,0025
"âge";-0,0167;-0,2122;-0,4411;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;0,5188;-2,1809;0,4267;-0,006;-0,0784;-0,0025;0,5932;-0,4955;-0,1996;1,0704;-0,0249;-0,0988;4,733;1,1009;-0,0077;-0,0032
"jaune";-0,0274;-0,3486;21,9645;-1,1645;-0,0106;-0,0098;0,2376;-0,6871;-0,2574;-3,5837;-0,3347;-0,0098;0,5904;-0,0041;-0,2102;-0,8142;-0,328;-0,0634;-0,0409;-0,1624;-0,7283;-0,7665;-0,0127;-0,0053
"laurent";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;6,0125;3,3729;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"réaliser";1,2329;-0,3335;-0,6932;-0,5431;-0,0101;-0,0094;2,1029;3,4019;-0,2462;-2,4066;-0,3201;-0,0094;-0,1233;-0,0039;-0,2011;0,2819;0,2887;-0,0607;-0,0391;-0,1554;-0,271;1,1275;-0,0121;-0,0051
"courir";-0,112;-1,4269;-2,9665;-4,7667;-0,0434;-0,0401;-1,536;0,7646;-0,5142;28,8281;-1,3699;-0,0401;-0,5276;-0,0167;-0,8604;-3,3326;-1,3423;-0,2596;-0,1673;-0,6648;-2,9809;-1,1156;-0,0518;-0,0217
"rubrique";-0,0143;1,2096;0,6923;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;0,4801;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;5,1723;-0,0066;-0,0028
"trouver";-0,0679;-0,3834;-1,7974;-0,2513;-0,0263;-0,0243;-0,9307;0,7543;0,753;-7,4795;1,9617;-0,0243;1,4352;-0,0101;-0,176;-2,0192;0,5538;-0,1573;-0,1014;0,2186;3,2931;4,2925;-0,0314;-0,0132
"mohammed";-0,0131;-0,1667;12,7199;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"média";-0,0155;-0,197;1,2395;-0,6581;-0,006;-0,0055;-0,2121;0,6729;0,5458;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;4,6994;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"preuve";-0,0393;-0,5003;-1,0401;-0,965;-0,0152;-0,0141;-0,5385;-0,9861;-0,3694;-5,1432;-0,4803;-0,0141;-0,185;-0,0059;0,3004;-1,1684;-0,4706;-0,091;-0,0587;2,7256;25,3535;-1,1;-0,0182;-0,0076
"macron";-0,0178;2,8589;-0,1444;-0,7593;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;1,9191;-0,0064;-0,0841;-0,0027;-0,1371;4,1863;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"luc";-0,0357;-0,1396;20,5283;-0,8459;-0,0138;-0,0128;-0,1572;-0,3997;-0,3358;-4,6753;0,1978;-0,0128;-0,1682;-0,0053;-0,2742;-0,2367;-0,4278;-0,0827;-0,0533;-0,2119;-0,9501;-0,9999;-0,0165;-0,0069
"ukrainien";-0,0131;0,4966;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;10,0655;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"police";-0,0428;-0,5458;26,8841;0,2442;-0,0166;-0,0153;-0,211;-0,5236;-0,403;-5,6111;-0,524;-0,0153;-0,2018;-0,0064;-0,3291;-1,2747;-0,5135;-0,0993;-0,064;-0,2543;-1,1402;-0,6119;-0,0198;-0,0083
"animateur";-0,019;-0,2425;-0,1608;-0,81;-0,0074;-0,0068;8,9612;-0,1476;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;1,3686;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;0,9608;-0,0088;-0,0037
"paranormal";-0,0119;-0,1515;-0,315;-0,5062;-0,0046;-0,0043;1,2995;1,6076;0,6438;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;0,7219;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;0,8162;-0,3332;-0,0055;-0,0023
"vinci";-0,0309;-0,3941;-0,8193;-1,3165;-0,012;-0,0111;-0,4242;-0,7768;-0,291;13,5581;-0,3784;-0,0111;-0,1457;-0,0046;-0,2376;-0,9204;-0,3708;-0,0717;-0,0462;-0,1836;-0,8233;-0,8665;-0,0143;-0,006
"carrière";-0,0119;-0,1515;-0,315;0,5189;-0,0046;-0,0043;2,3072;1,6076;1,5956;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"examiner";-0,019;-0,2425;-0,5041;-0,81;-0,0074;-0,0068;-0,261;-0,4779;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;-0,1462;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;16,1472;-0,1759;-0,0088;-0,0037
"femme";-0,0595;1,0376;-1,5765;0,3223;-0,0231;-0,0213;0,5529;3,4421;1,4203;-7,7959;-0,728;-0,0213;-0,2804;-0,0089;1,6967;-0,3534;-0,7133;1,3983;-0,0889;-0,3533;-1,5841;4,3054;-0,0275;-0,0115
"région";-0,0119;0,5308;-0,315;-0,1566;-0,0046;-0,0043;0,5043;1,6076;-0,1119;-1,5577;-0,1455;-0,0043;0,9171;-0,0018;-0,0914;0,7414;-0,1425;-0,0276;-0,0178;-0,0706;0,286;-0,3332;-0,0055;-0,0023
"persuader";-0,0297;-0,379;-0,7878;-0,6538;-0,0115;-0,0106;-0,4079;0,2994;0,8791;-1,4925;-0,3638;-0,0106;0,5595;-0,0044;6,2484;-0,885;0,2519;-0,0689;-0,0444;0,4762;-0,7916;2,76;-0,0138;-0,0058
"yacine";-0,0178;-0,2273;-0,4726;14,3945;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"général";0,9637;-0,6369;20,7265;-0,5129;-0,0194;-0,0179;-0,6855;0,2716;-0,4702;-6,5473;-0,6114;-0,0179;-0,2355;-0,0075;-0,384;-1,4874;-0,5991;-0,1159;-0,0747;-0,2967;-1,3304;1,9701;-0,0231;-0,0097
"eau";-0,0691;-0,8798;-1,829;-2,9389;-0,0268;-0,0247;-0,4385;-0,6021;-0,6495;20,4445;-0,3704;-0,0247;-0,3253;-0,0103;-0,5305;-2,0547;-0,8276;-0,16;-0,1031;-0,4099;-1,8379;-0,7252;-0,0319;-0,0134
"étude";-0,0119;-0,1515;-0,315;2,6003;-0,0046;-0,0043;-0,1631;0,856;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;1,7589;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"laporte";-0,0143;-0,1819;13,8777;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"inconnu";-0,0131;0,4966;-0,3465;0,9509;-0,0051;-0,0047;0,4705;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;0,7858;0,2585;2,193;-0,006;-0,0025
"chercher";-0,0333;-0,4245;-0,8824;2,0587;-0,0129;-0,0119;1,7315;0,249;0,289;-1,3382;-0,4075;-0,0119;2,2686;-0,005;-0,2559;-0,9913;-0,3993;-0,0772;-0,0498;0,4368;-0,8867;1,2867;-0,0154;-0,0065
"eric";-0,0559;0,3166;15,2665;-1,0118;-0,0217;-0,02;0,2831;0,4189;-0,5262;-7,3276;-0,6843;-0,02;-0,2635;-0,0083;-0,4298;4,3523;-0,6705;-0,1297;-0,0836;-0,3321;-1,489;-1,5671;-0,0259;-0,0108
"pernin";-0,0119;14,6716;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
