"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"alexis";0;0;7,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"survivant";0;0;0;5,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0
"enlever";0;0;0;1,86;0;0;0;0;0;0,27;0;0;6,37;0;5,88;0;0;0;0;0;0;2,21;0;0
"responsable";0;0;0,58;0,37;0;0;0;2,46;0;0;2,48;0;0;0;0;0;0;0;0;0;0;2,21;0;0
"prendre";0;1,19;0;5,57;0;0;3,32;4,91;8,03;0,54;3,72;0;0;0;9,8;0,52;54,36;12,9;0;0;1,16;4,42;0;0
"livreur";0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;53,1;0;0;0;0;0;0;0
"état";0;3,57;0;0;0;0;0;1,23;0;0;1,24;0;0;0;0;0;0;0;0;0;8,13;1,11;0;0
"plaindre";0;0;0,58;0;0;0;0;2,46;1,61;0;0;0;0;0;0;1,04;0;0;0;0;0;1,11;0;0
"grave";0;1,19;0;0,74;0;0;0;0;0;14,09;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0
"avouer";0;0;0;0;0;0;0;0;1,61;0;0;0;6,37;0;0;0;0;6,45;0;0;0;3,32;0;0
"déage";0;0;0;3,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"auteur";0;13,1;0;2,97;0;0;3,32;7,37;1,61;0;2,48;0;3,18;0;3,92;8,35;0;0;0;0;0;0;0;0
"bras";0;3,57;0;0;0;0;0;1,84;0;0;0;0;0;0;0;0;0;0;0;0;0;2,21;0;0
"thierry";0;8,33;8,17;0,37;0;0;0;0;0;0;2,48;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"carbonnier";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,87;0;0;0;0;0;0;0;0
"bunny";0;0;0;5,57;0;0;0;0;0;0,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"raid";0;0;8,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"déclaration";0;4,76;4,08;0;0;0;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0
"contact";0;0;0;3,34;0;0;1,11;1,23;0;0;0;0;0;0;0;0;0;0;0;5,06;6,97;1,11;0;0
"the";0;9,52;0;1,86;0;0;1,11;0,61;0;0;0;0;0;0;3,92;0,52;0;0;0;0;0,58;0;0;0
"poser";0;0;0;1,48;0;0;2,21;1,23;1,61;0;6,2;0;3,18;0;3,92;0;0;0;0;0;0,58;0;0;0
"lci";0;0;7,58;0;0;0;1,11;0;0;0;0;0;0;0;0;4,17;0;0;0;0;0;0;0;0
"bord";0;0;0;0,74;0;0;0;0;12,84;0;3,72;0;0;0;0;0;0;6,45;0;0;0;0;0;0
"connaître";0;3,57;0;1,11;0;0;0;6,14;3,21;0;2,48;0;6,37;0;1,96;0;0;6,45;0;0;2,9;1,66;0;0
"peupler";0;0;0;0,37;0;0;0;0;0;0;1,24;0;0;0;0;0;30,34;0;0;0;0;0;0;0
"commencer";0;0;0,58;1,86;0;166,67;1,11;3,07;0;0,14;1,24;0;0;0;1,96;0,52;1,26;12,9;0;2,53;1,16;1,11;0;0
"occasion";0;1,19;0,58;0,74;0;0;5,54;3,07;0;0;1,24;0;0;0;0;0;1,26;0;0;0;1,16;0;0;0
"sujet";0;1,19;2,92;1,48;0;0;0;3,69;1,61;0;6,2;0;0;0;0;4,69;0;0;0;0;0;1,66;0;0
"rentrer";0;0;0;0,74;0;0;1,11;1,84;0;0;1,24;0;3,18;0;1,96;0,52;0;0;0;0;0,58;0,55;0;0
"zone";0;1,19;0;0,37;0;0;0;0;0;0;2,48;0;0;0;0;2,09;0;0;0;0;1,16;0,55;0;0
"donner";0;2,38;0;1,48;0;0;1,11;4,3;0;0;2,48;0;15,92;100;5,88;0;0;6,45;0;0;1,74;2,76;0;0
"partager";0;0;0;2,6;0;0;0;0;0;0;1,24;0;0;0;1,96;0,52;0;0;0;2,53;0;0,55;0;0
"urgentiste";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"gilet";0;0;12,25;0;0;0;0;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ciel";0;0;0;0,74;0;0;2,21;1,84;0;0,14;2,48;0;3,18;0;0;0;0;0;0;2,53;9,87;0,55;0;0
"finir";0;0;0;0,37;0;0;1,11;1,84;1,61;8,26;1,24;0;0;0;0;0;0;6,45;0;0;0;2,21;0;0
"echoué";0;0;0;5,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cas";0;8,33;0,58;1,11;0;0;0;3,07;0;0;1,24;0;0;0;0;4,69;0;0;0;2,53;1,16;0,55;0;0
"discussion";0;0;5,25;0;0;0;0;0;0;0;0;0;0;0;0;2,09;0;0;0;0;0;0;0;0
"cours";0;1,19;0;2,23;0;0;0;3,07;0;0,14;2,48;0;0;0;0;0;0;0;0;0;1,74;1,66;0;76,92
"michel";0;0;0;0,37;0;0;0;2,46;0;0;6,2;0;0;0;0;2,09;0;0;0;0;0;2,21;0;0
"cafard";0;0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"découvrir";0;1,19;0;5,94;0;0;1,11;2,46;11,24;0,14;8,67;0;0;100;11,76;0;0;19,35;10;2,53;6,39;7,19;0;0
"forme";0;0;0,58;2,6;0;0;1,11;3,69;1,61;0,14;1,24;0;6,37;0;3,92;0;0;0;0;2,53;8,13;0;0;0
"valérie";0;0;0;0;0;0;0;0,61;0;0;0;0;0;0;0;2,09;0;0;0;0;0;5,53;0;0
"nom";0;1,19;0;0;0;0;1,11;0,61;0;0;2,48;0;0;0;0;0,52;0;0;0;0;2,32;1,11;0;0
"emmener";0;0;0;0;0;0;0;0;3,21;0;1,24;0;0;0;7,84;0;0;0;0;0;0,58;1,11;0;0
"ex";0;0;6,42;0,37;0;0;0;0,61;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"album";0;7,14;0;0;0;0;0;0,61;3,21;0;0;0;0;0;11,76;0;0;0;0;0;0;0;0;0
"marine";0;2,38;0;1,11;0;0;0;0;0;0;0;0;0;0;3,92;1,56;0;12,9;0;0;1,16;0;0;0
"message";0;0;0;2,97;0;0;2,21;0;1,61;0;0;0;0;0;0;0;0;0;20;2,53;1,16;1,66;0;0
"incroyable";0;0;0;0;0;0;0;0,61;0;0;2,48;0;0;0;3,92;0,52;0;0;0;2,53;6,97;0,55;0;0
"premier";0;5,95;2,33;2,6;0;0;5,54;3,69;8,03;0;8,67;0;6,37;0;5,88;4,17;1,26;6,45;0;0;4,07;3,32;0;0
"ligne";0;1,19;0;0;0;0;2,21;0,61;0;0;0;0;0;0;0;0;0;0;0;0;2,32;1,11;0;0
"étrange";0;0;0;2,6;0;0;0;3,69;6,42;0,27;0;0;0;0;1,96;0;0;6,45;0;5,06;16,26;4,42;0;0
"disparaître";0;0;0;0,74;0;0;0;0;1,61;0;1,24;0;0;0;0;0;2,53;6,45;0;0;0,58;4,98;0;0
"secrétaire";0;0;15,75;0,37;0;0;0;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"joli";0;0;0;5,57;0;0;1,11;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sport";0;0;0;1,11;0;0;0;1,23;0;0;0;0;0;0;0;2,09;0;0;0;0;0;2,21;0;0
"vrai";0;0;0;0,37;0;0;4,43;1,84;3,21;0;0;0;0;0;3,92;0,52;0;0;0;0;1,16;0,55;0;0
"près_de";0;1,19;0;0,37;0;0;1,11;0;9,63;0;3,72;0;0;0;1,96;1,04;0;0;0;2,53;0;0,55;0;0
"tropical";0;0;0;0;0;0;0;0;0;10,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"maïa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,3;0;0;0;0;0;0;0;0
"prétexte";0;0;0;0;38,46;0;0;0;0;10,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"explication";0;0;0;0,74;0;0;0;0,61;0;0;0;0;0;0;0;1,04;0;0;10;0;1,16;2,21;0;0
"soir";0;2,38;0;0,37;0;0;9,97;0,61;1,61;0;1,24;0;0;0;0;1,04;0;0;0;0;0;1,11;0;0
"media";0;3,57;1,17;0;0;0;3,32;0;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0;0;0
"fruit";0;0;0;0;0;0;2,21;1,84;0;0;1,24;0;0;0;0;0;0;0;0;5,06;0;1,66;0;0
"glacier";0;0;0;0;0;0;0;0;0;3,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"européen";0;5,95;6,42;0;0;0;1,11;0,61;0;0;9,91;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"ami";0;0;0;2,23;0;0;1,11;2,46;14,45;0,27;7,43;0;12,74;0;7,84;0;1,26;0;0;0;0;1,11;0;0
"héros";0;1,19;0;0,74;0;0;0;2,46;1,61;0,27;2,48;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"vilain";0;0;0;0,37;0;0;0;4,3;1,61;0,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"vendre";0;0;0;0;0;0;0;0,61;3,21;0,81;0;0;3,18;0;0;0,52;0;0;0;0;0;1,66;0;0
"intervention";0;2,38;0;0;0;0;0;0;0;0;2,48;0;0;0;1,96;0;0;0;0;2,53;2,32;0;0;0
"loi";0;0;2,33;1,11;0;0;0;0,61;0;0;1,24;0;0;0;0;1,04;0;0;0;0;0;0;0;0
"chambre";0;0;0;0,74;0;0;0;0,61;0;0;0;0;6,37;0;0;0;0;0;0;0;0,58;2,76;0;0
"giorgio";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,03;0;0;0
"aile";0;0;0;0;0;0;0;0;0;10,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"médecin";0;0;6,42;0;0;0;0;2,46;0;0;0;0;0;0;0;0,52;0;0;0;0;0;1,66;0;0
"iran";0;20,24;0;0;0;0;0;0;0;0;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0
"aimer";0;0;0;0,74;0;0;0;3,69;1,61;0;1,24;0;9,55;0;0;0,52;0;6,45;0;0;0;0,55;0;0
"vidéo";0;0;1,17;0,37;0;0;2,21;1,23;0;0,14;1,24;0;3,18;0;0;4,69;1,26;0;0;0;0,58;0,55;0;0
"réalité";0;0;0;2,6;0;0;4,43;3,07;4,82;0,41;0;0;9,55;0;1,96;0;0;6,45;0;0;2,32;2,21;0;0
"visage";0;0;0;0,74;0;0;4,43;1,23;0;0;0;0;0;0;0;0,52;0;6,45;0;0;1,74;1,11;0;0
"posséder";0;2,38;0;0;0;0;0;1,23;0;3,12;0;0;0;0;3,92;0;0;0;0;12,66;1,16;0;0;0
"suivant";0;0;0;1,48;0;0;0;2,46;0;0;1,24;0;0;0;0;0,52;0;6,45;0;0;0;0,55;0;0
"fr";0;0;1,75;0,37;0;0;0;0,61;0;0;3,72;0;0;0;1,96;0;0;0;0;0;0;0,55;0;0
"invasion";0;0;0;2,6;0;0;0;0,61;1,61;0,14;0;0;0;0;5,88;0,52;0;0;0;0;0;0;0;0
"documentaire";0;0;0;1,11;0;0;5,54;1,23;0;0;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0
"base";0;0;0;0,74;0;0;0;0,61;3,21;0;0;0;0;0;1,96;0;0;0;0;7,59;1,16;2,21;0;0
"diffuser";0;1,19;0;0;0;0;9,97;3,69;0;0;0;0;0;0;0;0,52;0;0;0;0;0;6,08;0;0
"tf1";0;0;1,75;0,37;0;0;29,9;0;0;0;6,2;0;0;0;0;1,04;0;0;0;0;0;4,42;0;0
"téléspectateur";0;1,19;0,58;0;0;0;3,32;1,23;0;0;3,72;0;0;0;0;0;0;0;0;0;0;0;0;0
"véritable";14,93;1,19;0;1,48;0;0;0;0;1,61;0,14;0;0;0;0;1,96;0;0;6,45;0;0;2,32;2,21;0;0
"charlotte";0;0;0;2,97;0;0;0;0,61;0;0;0;0;0;0;3,92;0;0;0;0;0;0;0;0;0
"jour";0;0;0,58;2,23;0;0;8,86;1,84;4,82;0;1,24;0;6,37;0;1,96;2,09;0;12,9;10;0;1,74;0;0;0
"justice";0;0;4,08;0;0;0;0;0,61;0;0,14;0;0;0;0;0;1,04;0;0;0;0;0;0;0;0
"international";0;2,38;0;0;0;0;0;0,61;0;0;0;0;0;0;0;3,13;0;0;0;0;0;0,55;32,26;0
"événement";0;0;0;2,23;0;0;0;0;0;0,27;2,48;0;0;0;0;0,52;0;6,45;0;0;1,74;0;0;76,92
"voler";0;0;0;0,74;0;0;0;0;4,82;10,97;0;0;6,37;0;0;0,52;0;0;0;0;0;0;0;0
"culture";0;0;0;2,6;0;0;0;4,3;1,61;0,14;0;0;0;0;0;1,56;0;0;20;5,06;4,65;0;0;0
"portrait";0;2,38;0;0;0;0;1,11;4,91;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0
"effet";14,93;1,19;0;0,74;0;0;0;0;0;0,14;1,24;0;9,55;0;1,96;1,04;0;0;0;0;0,58;0,55;0;0
"sophia";0;0;0;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0
"créature";0;0;0;1,11;0;0;0;0,61;0;0;0;0;9,55;0;1,96;0;0;6,45;0;10,13;11,61;0,55;0;0
"planète";14,93;0;0;12,99;0;0;0;1,23;8,03;11,24;3,72;0;25,48;0;5,88;1,04;8,85;6,45;0;7,59;2,32;1,11;0;0
"docteur";0;0;0;0,74;0;0;0;2,46;1,61;0,14;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0
"grand";0;4,76;2,33;4,45;0;0;5,54;3,07;11,24;0,27;7,43;0;12,74;0;3,92;5,22;0;0;0;2,53;6,39;4,42;0;0
"coup";0;0;0;0,37;0;0;2,21;0;1,61;0;0;0;0;0;5,88;0;0;12,9;0;0;0;1,11;0;0
"pierre";0;0;0;2,23;0;0;3,32;0,61;0;0;7,43;0;0;0;0;1,04;0;0;0;0;0,58;1,66;0;0
"jouer";0;1,19;0;0,74;0;0;0;1,23;0;0;1,24;0;0;0;3,92;0,52;1,26;0;0;0;0;2,21;0;0
"hapsatou";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pauline";0;0;0;7,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cryogénisé";0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;53,1;0;0;0;0;0;0;0
"rester";0;1,19;0;1,48;0;0;4,43;0;1,61;0,14;1,24;0;0;0;5,88;0;0;6,45;0;0;5,81;3,32;0;0
"visite";0;1,19;0;0,37;0;0;0;0,61;0;0;0;0;3,18;0;0;0,52;1,26;6,45;0;7,59;4,07;1,11;0;0
"structure";0;0;0;0;0;0;0;1,23;0;0;0;0;0;0;0;0;0;0;0;0;6,97;0;0;0
"utiliser";29,85;1,19;0;0,74;0;0;0;3,07;3,21;0,14;0;0;0;0;0;1,04;0;0;0;2,53;2,9;0;0;0
"rencontre";0;0;0;1,11;0;0;0;2,46;0;0;3,72;0;0;0;0;2,09;0;6,45;0;7,59;2,9;2,21;0;0
"supervilains";0;0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"suite";0;1,19;5,25;0;38,46;0;0;1,84;1,61;0;0;0;0;0;0;0,52;0;0;0;0;0,58;0,55;0;0
"scientologie";0;0;0;0;0;0;0;9,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apprendre";0;0;0;0;0;0;1,11;1,23;0;0,14;1,24;0;3,18;0;0;0;0;0;0;2,53;0;2,21;0;0
"michael";0;0;0;2,23;0;0;1,11;0,61;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0,55;0;0
"élection";0;8,33;0,58;0;0;0;1,11;0;0;0;0;0;0;0;0;2,61;0;0;0;0;0;0;0;0
"jump";0;0;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gens";0;0;6,42;0,74;0;0;0;0,61;0;0;0;0;0;0;0;0,52;0;0;0;2,53;0,58;0;0;0
"danger";0;0;0;2,23;0;0;0;0;0;10,97;0;0;0;0;1,96;0;0;0;0;0;0;3,32;0;0
"français";0;10,71;7;1,48;0;0;1,11;3,07;0;0;7,43;0;0;0;3,92;6,26;0;0;0;0;0;0,55;0;0
"gitan";0;0;8,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"volant";0;0;0;1,48;38,46;0;0;0;6,42;0,14;4,96;0;6,37;0;7,84;0,52;0;0;0;5,06;2,32;1,11;0;0
"entrer";0;0;0;0,37;0;0;1,11;0,61;0;0;0;0;9,55;0;0;1,04;0;0;10;0;2,9;1,11;0;0
"heure";0;0;0;1,86;0;0;1,11;0,61;0;0;11,15;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"également";0;1,19;0,58;1,11;0;0;1,11;0,61;0;0;2,48;0;0;0;3,92;1,56;0;0;0;0;1,16;1,66;0;0
"rencontrer";0;0;0;2,6;0;0;0;1,84;3,21;0,14;0;0;6,37;0;1,96;0;0;0;0;0;2,9;2,21;0;0
"représentant";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,81;0,55;0;0
"avocat";0;1,19;9,33;0;0;0;0;1,84;0;0;1,24;0;0;0;0;2,09;0;0;0;0;0;0;0;0
"cause";0;1,19;0;0,37;0;0;2,21;0,61;1,61;0,27;0;0;0;0;1,96;0,52;0;0;0;2,53;0;0;0;0
"université";0;1,19;0;3,34;0;0;0;1,23;0;0;0;0;0;100;1,96;0,52;0;0;0;0;0;0;0;0
"lancer";0;0;0,58;1,11;0;0;5,54;0,61;0;0,14;3,72;0;0;100;3,92;0,52;1,26;0;0;0;0;1,11;0;0
"ovni";0;2,38;0,58;4,82;0;0;2,21;4,91;9,63;0,27;11,15;0;0;100;7,84;1,56;0;6,45;0;0;9,29;1,66;0;0
"adopter";0;0;0;0;0;0;0;1,23;1,61;10,97;0;0;0;0;0;0,52;0;0;0;0;0;0,55;0;0
"sy";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;6,78;0;0;0;0;0;0;0;0
"liste";0;0;0;0;0;0;0;0,61;0;0;1,24;0;0;0;0;0,52;0;0;0;2,53;0;3,87;0;0
"âge";0;0;0;0;0;0;0;0;1,61;0;1,24;0;0;0;1,96;0;0;6,45;0;0;4,07;1,66;0;0
"jaune";0;0;12,25;0;0;0;1,11;0;0;0;0;0;3,18;0;0;0;0;0;0;0;0;0;0;0
"laurent";0;0;0;0;0;0;6,64;3,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"réaliser";14,93;0;0;0,37;0;0;4,43;4,3;0;0,14;0;0;0;0;0;1,04;1,26;0;0;0;0,58;2,21;0;0
"courir";0;0;0;0;0;0;0;5,53;1,61;10,97;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0
"rubrique";0;2,38;1,17;0;0;0;0;0;0;0;1,24;0;0;0;0;0;0;0;0;0;0;3,87;0;0
"trouver";0;1,19;0;2,23;0;0;0;3,69;4,82;0,14;7,43;0;9,55;0;1,96;0;3,79;0;0;2,53;6,97;7,74;0;0
"mohammed";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"média";0;0;1,75;0;0;0;0;1,23;1,61;0;0;0;0;0;0;3,65;0;0;0;0;0;0;0;0
"preuve";0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;1,96;0;0;0;0;10,13;15,68;0;0;0
"macron";0;4,76;0,58;0;0;0;0;0;0;0;3,72;0;0;0;0;3,65;0;0;0;0;0;0;0;0
"luc";0;1,19;13,42;0,37;0;0;1,11;0,61;0;0;1,24;0;0;0;0;1,04;0;0;0;0;0;0;0;0
"ukrainien";0;1,19;0;0;0;0;0;0;0;0;0;0;0;0;0;5,22;0;0;0;0;0;0;0;0
"police";0;0;16,92;1,48;0;0;1,11;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"animateur";0;0;0,58;0;0;0;9,97;0,61;0;0;0;0;0;0;3,92;0;0;0;0;0;0;1,66;0;0
"paranormal";0;0;0;0;0;0;2,21;1,84;1,61;0;0;0;0;0;1,96;0,52;0;0;0;0;1,16;0;0;0
"vinci";0;0;0;0;0;0;0;0;0;3,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"carrière";0;0;0;0,74;0;0;3,32;1,84;3,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"examiner";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,71;0,55;0;0
"femme";0;4,76;0;2,23;0;0;3,32;6,76;6,42;0;0;0;0;0;7,84;1,56;0;12,9;0;0;0;7,19;0;0
"région";0;1,19;0;0,37;0;0;1,11;1,84;0;0;0;0;3,18;0;0;1,04;0;0;0;0;0,58;0;0;0
"persuader";0;0;0;0,37;0;0;0;1,23;3,21;0,41;0;0;3,18;0;13,73;0;1,26;0;0;2,53;0;3,87;0;0
"yacine";0;0;0;5,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"général";14,93;0;15,75;1,11;0;0;0;1,84;0;0;0;0;0;0;0;0;0;0;0;0;0;4,42;0;0
"eau";0;0;0;0;0;0;1,11;1,23;0;7,04;1,24;0;0;0;0;0;0;0;0;0;0;1,11;0;0
"étude";0;0;0;1,86;0;0;0;1,23;0;0;0;0;0;0;3,92;0,52;0;0;0;0;0;0;0;0
"laporte";0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"inconnu";0;1,19;0;1,11;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;2,53;0,58;2,21;0;0
"chercher";0;0;0;2,97;0;0;4,43;1,23;1,61;0,54;0;0;9,55;0;0;0;0;0;0;2,53;0;2,76;0;0
"eric";0;2,38;14;0,74;0;0;2,21;2,46;0;0;0;0;0;0;0;6,78;0;0;0;0;0;0;0;0
"pernin";0;11,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"arrêter";0;0;0;0,74;0;0;3,32;0,61;1,61;0;2,48;0;3,18;0;1,96;0;0;0;0;0;0;0,55;0;0
"star";0;0;0;0,74;0;0;9,97;2,46;1,61;0,27;0;0;0;0;0;1,04;0;12,9;0;0;0;2,76;0;0
"fois";0;3,57;0,58;1,11;0;0;2,21;1,23;3,21;7,45;3,72;0;0;0;5,88;0,52;1,26;0;0;0;1,16;1,11;0;0
"parole";0;1,19;8,75;0;0;0;0;0,61;0;0;1,24;0;0;0;0;4,69;0;0;0;0;0;0,55;0;0
"aider";29,85;0;0;1,11;0;0;0;0,61;0;0,14;2,48;0;9,55;0;1,96;1,04;0;0;0;0;0;0;0;0
"siècle";0;0;0;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,59;3,48;0,55;0;0
"voix";0;2,38;0;0;38,46;0;0;0;1,61;0;1,24;0;0;0;3,92;2,61;0;0;0;0;0;1,66;0;0
"réputation";0;0;0;6,31;0;0;1,11;0;0;0;0;0;0;0;3,92;0;0;0;0;0;0;0;0;0
"voir";14,93;8,33;0,58;2,97;0;0;3,32;3,07;4,82;0,14;0;0;15,92;100;7,84;1,04;1,26;6,45;40;2,53;1,16;3,87;0;0
"légende";0;1,19;0;0,37;0;0;0;0;0;0,27;2,48;0;0;0;0;0;0;0;0;7,59;2,32;2,76;0;0
"histoire";0;4,76;0;1,11;76,92;0;0;3,69;4,82;0;4,96;0;0;0;3,92;2,61;2,53;0;0;10,13;9,29;1,11;0;0
"new";0;0;0;1,11;0;0;4,43;0,61;0;0;0;0;3,18;0;0;2,61;0;0;0;0;0;0;0;0
"propre";0;0;0;0;0;0;0;1,84;3,21;10,97;2,48;0;0;0;0;0;0;6,45;0;2,53;1,16;1,11;0;0
"omar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,78;0;0;0;0;0;0;0;0
"arme";0;0;0;1,11;0;0;1,11;0;0;0,27;0;0;0;0;0;0;0;0;0;5,06;0,58;0,55;0;0
"dettinger";0;0;25,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"quotidien";0;5,95;1,17;1,48;0;0;0;5,53;1,61;0;1,24;0;3,18;0;1,96;0,52;0;0;0;0;0;0;0;0
"géant";0;0;0;0,74;0;0;0;0;1,61;0,14;3,72;0;0;0;0;0;0;0;0;0;5,23;1,66;0;0
"suggérer";0;1,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,06;5,81;0;0;0
"famille";0;1,19;0;2,97;0;0;2,21;7,99;1,61;0,41;1,24;0;0;0;1,96;0;0;0;0;0;0;3,87;0;0
"vivre";0;0;0;1,48;0;0;2,21;11,06;0;0;1,24;0;0;0;1,96;1,04;1,26;12,9;0;2,53;2,32;3,32;0;0
"comportement";0;0;8,17;0,37;0;0;0;0;0;0;0;0;3,18;0;1,96;0;0;0;0;0;0;0;0;0
"aide";0;0;0;1,86;0;0;1,11;1,23;1,61;0,14;0;0;3,18;0;5,88;0;0;6,45;0;2,53;0;0,55;0;0
"créer";14,93;2,38;0;2,23;0;0;1,11;2,46;0;0;1,24;0;15,92;0;3,92;0,52;0;6,45;0;0;0;0;0;0
"acteur";0;0;0;1,11;0;0;0;0,61;0;0;0;0;0;0;0;13,56;0;0;0;0;0;3,87;0;0
"surprise";0;0;0,58;0,37;0;0;0;0,61;1,61;0,27;0;0;0;0;1,96;0,52;0;0;0;0;0;1,11;0;0
"sauver";0;0;0;2,6;0;0;0;0,61;3,21;14,22;1,24;83,33;6,37;0;5,88;0;1,26;0;0;0;0;0,55;0;0
"entraîner";0;0;0;0,74;0;0;1,11;0;0;10,97;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0
"attaque";0;0;0;4,08;0;0;0;0;0;0,14;1,24;0;0;0;1,96;0,52;1,26;0;0;0;0;3,87;32,26;0
"école";0;0;0;2,6;0;0;0;2,46;1,61;0,14;1,24;0;0;0;1,96;0,52;0;6,45;0;0;0;4,42;0;0
"chroniqueur";0;21,43;5,25;7,79;0;0;0;15,97;0;0;2,48;0;0;0;0;25,04;0;0;0;0;0;0;0;0
"syndicat";0;0;8,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"avion";0;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0,58;2,76;0;0
"terrestre";0;0;0;1,48;0;0;0;0,61;1,61;0;0;0;0;0;3,92;0,52;0;0;0;0;0;3,32;0;0
"don";0;0;0,58;0,37;0;0;1,11;0;0;0;0;0;0;0;1,96;0;2,53;0;0;5,06;0;1,11;0;0
"doo";0;0;0;0;0;0;0;0;16,05;0,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"christopher";0;0;0,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,19;0;0
