"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"reportage";-0,79460524797616;-1,52305848258636;-1,06697821517679;0,29417140244933;-0,388836314291425;-0,745301454184378;-0,522120735642351;0,143951382387256;0,632685100180112;0,265907169979212;0,0950517993132718;0,00635593052740552;0,00266149618880977;0,00977813772598909;0,00479881596844006;0,000364774014250517;0,0042152466367713;0,756410722370786;0,00241178363256702
"explorer";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347366;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921109;0,914412487845469;0,0855430560518546;3,62939831127134e-05;8,16211956705507e-06;0,000879060941313318;0,000718868505827755;4,18742440025627e-07;1,07049907663765e-07;0,00116591928251121;0,687549904529937;0,000551159042677008
"convaincre";1,23855440759801;-2,25665058708996;0,980082747881572;0,798174624533968;0,43188687398057;-0,786899438366077;0,341757190179281;0,278325393996317;0,683818239149996;0,259687640532526;0,0356779982454221;0,0208161220720586;0,00151338002030359;0,00502396328200432;0,000947639831358389;0,000628512111547027;0,000986547085201794;1,13408289426605;0,00126884162526775
"sy";-0,86831089326185;0,78521843310682;0,0189513105012368;-0,00958206044347371;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921113;0,914412487845468;0,0855430560518547;3,62939831127133e-05;8,16211956705514e-06;0,0016228817378092;0,00132714185691278;7,73062966201156e-07;1,97630598763875e-07;0,002152466367713;0,687549904529937;0,00101752438648063
"internet";-0,146451532157245;0,614343365248783;0,0255041951405748;0,0615851454393208;-0,230608310628034;0,967369091457841;0,0401599032025197;0,0969743787609869;0,330196266012925;0,664689476430326;0,000834395691177422;0,00427986186557534;2,30831045071261e-05;0,000406189528708735;7,00050909167911e-07;4,08186203277019e-06;0,0010762331838565;0,192978040197393;4,00794877113113e-05
"aller";0,0701062761741361;0,563080844891372;0,0274700605323761;0,0829353072041591;0,122111948424414;0,980780934924592;0,0478476792379192;0,144457707762454;0,11771503791684;0,868703947246159;0,00150591989110705;0,0120750949458964;1,76318922296116e-05;0,0011374351134837;2,70710036108486e-06;2,46753907840296e-05;0,00358744394618834;0,154718047763905;8,58750647672609e-05
"affirmer";-0,387071319192114;0,671301721201462;0,0233199002607954;0,0378627434783893;-0,498690791556656;0,864884506085418;0,0300446427918012;0,0487811950395969;0,743445374187752;0,255808363478311;0,00022484588530473;0,000521416448635647;0,000322491564788068;0,000970000360655881;1,17054941310876e-06;3,08574854251547e-06;0,002152466367713;0,339912011632783;0,000248696342211111
"semaine";-0,605816580132903;0,723082044794806;0,0213341776428142;0,0162969235139061;-0,641954388129848;0,766214902094784;0,0226067912369479;0,017269057840037;0,859752549019365;0,140113007940752;8,88397780399314e-05;4,56032618464279e-05;0,000724152648682186;0,00103162763740825;8,98048160115996e-07;5,2403352039447e-07;0,00197309417040359;0,494714306609976;0,000482899497185736
"différent";-0,839254924788873;-1,20043520139526;-6,82714533563203;-0,4955966360332;-0,119892431546166;-0,171489127984677;-0,975297291241874;-0,0707988526550121;0,147635101600433;0,0345534498552862;0,814037881929803;0,00377356661447876;0,000758043582546056;0,00155090009623198;0,0501631355341799;0,000264340117288708;0,0010762331838565;1,65386149320216;0,00294377525240921
"extra_terrestre";-0,0808279538750084;0,59880926817078;0,0260999119259691;0,0680548914286658;-0,132805275150942;0,983880276684117;0,0428837526940714;0,111818351798535;0,136252843746159;0,855483370992598;0,00118376358962221;0,00708002167162229;6,4452681079664e-06;0,000353748693822374;6,7204120430285e-07;4,56916149964505e-06;0,000986547085201794;0,165801650019412;2,71203640036552e-05
"monde";0,476221046505505;0,466947314348339;0,0311566834172556;0,122973651277151;0,701448880481653;0,687789154421109;0,045892177304899;0,181133804669218;0,896677131639744;0,0986204153195637;0,000319805446260339;0,00438264759443508;0,00266448695539539;0,00256172314469988;1,14050940560327e-05;0,00017767264367757;0,0117488789237668;0,380794431591351;0,00170363912880344
"visiteur";-0,119716000264482;0,608014659031819;0,0257468945716613;0,0642209678794243;-0,1919943825755;0,975102733133166;0,0412915492966833;0,10299429524183;0,251526736987816;0,742198375597011;0,000969379782671033;0,00530550763250601;3,47050994997119e-05;0,000895193658397725;1,6052349472892e-06;9,98717339147904e-06;0,00242152466367713;0,180742452537364;7,91059661012536e-05
"naulleau";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347375;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921117;0,914412487845469;0,0855430560518547;3,62939831127133e-05;8,16211956705522e-06;0,000811440868904602;0,00066357092845639;3,86531483100578e-07;9,88152993819384e-08;0,0010762331838565;0,687549904529937;0,000508762193240315
"fille";1,48302756243429;0,0514171405685446;-0,572810645102105;0,178453214614897;0,9265354237753;0,0321233423657973;-0,357868840233504;0,111490324937642;0,986553949410675;0,00013565955107339;0,012263347751954;0,00104704328630056;0,0264318996077071;3,17720891595421e-05;0,00394322983937819;0,000382717818301017;0,0120179372197309;1,13054760348635;0,0153605808450519
"désert";-0,180825787447941;0,622480273242023;0,025192153014892;0,0581962308734735;-0,277635162637922;0,955739855136548;0,0386793697856981;0,0893529637089097;0,422860910356086;0,573244815856536;0,000683867350901694;0,00321040643647866;6,15836119757421e-05;0,000729786143684729;1,19529471246999e-06;6,3787288830001e-06;0,00188340807174888;0,210553102771103;8,34963937952747e-05
"humoriste";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347366;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921109;0,914412487845469;0,0855430560518546;3,62939831127134e-05;8,16211956705507e-06;0,000879060941313318;0,000718868505827755;4,18742440025627e-07;1,07049907663765e-07;0,00116591928251121;0,687549904529937;0,000551159042677008
"apparition";-0,86831089326185;0,785218433106819;0,0189513105012367;-0,00958206044347376;-0,741582123384921;0,67061689247832;0,0161853930331793;-0,00818357201921117;0,914412487845468;0,0855430560518547;3,62939831127131e-05;8,16211956705523e-06;0,00108192115853947;0,000884761237941853;5,15375310800767e-07;1,31753732509251e-07;0,00143497757847534;0,687549904529937;0,000678349590987086
"venir";0,391661809757096;0,486963769209156;0,0303890727808085;0,114637062551949;0,615742949464701;0,765569938312989;0,0477755472691027;0,180224268119182;0,8448642690156;0,149406650939123;0,000423802854911482;0,00530527719036852;0,000756676549526566;0,00116971786446021;4,55536017455157e-06;6,48243126528858e-05;0,00493273542600897;0,32263970028815;0,000513479882610898
"tomber";0,740044284421221;-1,14964599828367;0,609221804295592;0,515676894101761;0,467444789678757;-0,726167397256539;0,384811509488768;0,325724395661152;0,730923734541201;0,201788796629091;0,0412735678622075;0,0260139009675043;0,000884123746392944;0,00213366337082099;0,000599167867526923;0,000429292185111022;0,00161434977578475;0,655423075342565;0,000693491420488529
"laisser";-0,208619712525341;-0,642511494523551;0,495942728479039;0,355477806109177;-0,229174005649524;-0,705815050233752;0,544805571259186;0,39050131820908;0,361168775086046;0,391898366972263;0,170069742374091;0,0768631155676021;8,58733684297249e-05;0,000814534749155832;0,000485300643810506;0,00024932900035841;0,00197309417040359;0,262845348228066;0,000136316492903402
