"";"";"";"";"*audiencefemme_13";""
"305";"*duree_00215600";"0.0973483733522061";"-0.161768655038869";"0.856959654100209";"379"
"306";"*duree_00202200";"0.0973483733522061";"-0.161768655038869";"0.856959654100209";"380"
"307";"*notice_532936068";"0.0973483733522061";"-0.161768655038869";"0.856959654100209";"381"
"308";"*notice_536194069";"0.0973483733522061";"-0.161768655038869";"0.856959654100209";"382"
"309";"*duree_00215000";"0.0973483733522061";"-0.161768655038869";"0.856959654100209";"383"
"310";"*notice_527261072";"0.0973483733522061";"-0.161768655038869";"0.856959654100209";"384"
"311";"*notice_6156750001";"0.0226641803982986";"-0.36459928390679";"0.856516388309546";"385"
"312";"*duree_00351300";"0.0226641803982986";"-0.36459928390679";"0.856516388309546";"386"
"313";"*partdemarche_84";"0.0226641803982986";"-0.36459928390679";"0.856516388309546";"387"
"314";"*duree_00095700";"-0.824809561327964";"0.63529960911022";"0.856422543750261";"388"
"315";"*partdemarche_47";"-0.820260403613552";"0.61274321408226";"0.856422543750261";"389"
"316";"*audiencehomme_06";"0.487167891958242";"-0.0626129204412093";"0.856212891011434";"390"
"317";"*audiencefemme_14";"0.00844279545783551";"-0.312541634219652";"0.854915040723456";"391"
"318";"*notice_618162042";"-0.0971453792728928";"-0.167867335100616";"0.853495392177684";"392"
"319";"*duree_00554700";"-0.0971453792728928";"-0.167867335100616";"0.853495392177684";"393"
"320";"*duree_00242000";"-0.0971453792728928";"-0.167867335100616";"0.853495392177684";"394"
"321";"*notice_5826898001";"-0.0971453792728928";"-0.167867335100616";"0.853495392177684";"395"
"322";"*partdemarche_32";"-0.0971453792728928";"-0.167867335100616";"0.853495392177684";"396"
"323";"*audience_13";"0.00677492790993668";"-0.369435019734731";"0.852467095411056";"397"
"324";"*audience_1";"0.00563943962189556";"-0.327278859958282";"0.85155460682397";"401"
"325";"*notice_2975409001";"0.00563943962189556";"-0.327278859958282";"0.85155460682397";"402"
"326";"*duree_01131900";"0.00563943962189556";"-0.327278859958282";"0.85155460682397";"403"
"327";"*notice_5902399001";"-0.00253223207444229";"-0.303722433998044";"0.85155460682397";"404"
"328";"*duree_00433600";"-0.00253223207444229";"-0.303722433998044";"0.85155460682397";"405"
"329";"*notice_230183001";"0.0249506931325832";"-0.2799544725635";"0.851552610131219";"406"
"330";"*audiencefemme_62";"0.0249506931325832";"-0.2799544725635";"0.851552610131219";"407"
"331";"*partdemarche_426";"0.0249506931325832";"-0.2799544725635";"0.851552610131219";"408"
"332";"*audiencehomme_51";"0.0249506931325832";"-0.2799544725635";"0.851552610131219";"409"
"333";"*duree_01204900";"0.0249506931325832";"-0.2799544725635";"0.851552610131219";"410"
"334";"*audience_49";"0.0249506931325832";"-0.2799544725635";"0.851552610131219";"411"
"335";"*audiencefemme_16";"0.00057663908918049";"-0.257433680543222";"0.849735619728051";"412"
"336";"*audiencehomme_07";"0.734849596744921";"0.148311183769678";"0.849729629649798";"413"
"337";"*audiencefemme_1";"0.0245003150457439";"-0.320113610474981";"0.849238443233118";"414"
"338";"*duree_00454600";"0.0360506760238922";"-0.313131265033243";"0.848557571005117";"415"
"339";"*notice_1199211014";"0.0360506760238922";"-0.313131265033243";"0.848557571005117";"416"
"340";"*annéededatediffusion_2010";"0.0278496883520273";"-0.271201222629087";"0.846796487998969";"417"
"341";"*audiencehomme_24";"0.0408472038639862";"-0.207201972685074";"0.846686669897679";"418"
"342";"*duree_00532500";"-0.00117532514648417";"-0.170754024672266";"0.846632759193409";"419"
"343";"*notice_1241454011";"-0.0506786560587172";"-0.177872739474374";"0.846632759193409";"420"
"344";"*notice_1241454012";"-0.00117532514648417";"-0.170754024672266";"0.846632759193409";"421"
"345";"*duree_00462900";"-0.0506786560587172";"-0.177872739474374";"0.846632759193409";"422"
"346";"*duree_00464300";"-0.0506786560587172";"-0.177872739474374";"0.846632759193409";"423"
"347";"*partdemarche_30";"0.00824609772716316";"-0.280362981819401";"0.846113619078218";"426"
"348";"*duree_01103200";"0.00824609772716316";"-0.280362981819401";"0.846113619078218";"427"
"349";"*notice_1133359001";"0.00824609772716316";"-0.280362981819401";"0.846113619078218";"428"
"350";"*notice_671330001";"-0.0295281506152504";"-0.283857038986564";"0.846107628999966";"429"
"351";"*partdemarche_132";"-0.0295281506152504";"-0.283857038986564";"0.846107628999966";"430"
"352";"*duree_00303400";"-0.0295281506152504";"-0.283857038986564";"0.846107628999966";"431"
"353";"*duree_01453800";"0.0259256749673799";"-0.339562332813316";"0.845736244148329";"432"
"354";"*notice_4010937001";"0.0259256749673799";"-0.339562332813316";"0.845736244148329";"433"
"355";"*partdemarche_49";"0.0259256749673799";"-0.339562332813316";"0.845736244148329";"434"
"356";"*duree_00430600";"0.0280527000407202";"-0.356220230604079";"0.84546669062698";"435"
"357";"*notice_5918167001";"0.0280527000407202";"-0.356220230604079";"0.84546669062698";"436"
"358";"*duree_00470200";"-0.00834704366996749";"-0.221373780997606";"0.845105289239097";"437"
"359";"*duree_01042600";"-0.00786682521648289";"-0.209341484050348";"0.845025421529067";"438"
"360";"*notice_5480252001";"-0.00786682521648289";"-0.209341484050348";"0.845025421529067";"439"
"361";"*audiencefemme_23";"-0.00786682521648289";"-0.209341484050348";"0.845025421529067";"440"
"362";"*partdemarche_109";"-0.00786682521648289";"-0.209341484050348";"0.845025421529067";"441"
"363";"*partdemarche_151";"0.0341964684012883";"-0.344431852833901";"0.844300622060551";"442"
"364";"*notice_523304001";"0.0341964684012883";"-0.344431852833901";"0.844300622060551";"443"
"365";"*duree_00521400";"0.0341964684012883";"-0.344431852833901";"0.844300622060551";"444"
"366";"*audiencefemme_49";"0.0341964684012883";"-0.344431852833901";"0.844300622060551";"445"
"367";"*audience_44";"0.0341964684012883";"-0.344431852833901";"0.844300622060551";"446"
"368";"*audiencehomme_47";"0.0341964684012883";"-0.344431852833901";"0.844300622060551";"447"
"369";"*notice_4514919001";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"448"
"370";"*notice_1063522009";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"449"
"371";"*duree_01050100";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"450"
"372";"*notice_58429602";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"451"
"373";"*notice_583377018";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"452"
"374";"*duree_00511600";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"453"
"375";"*audiencehomme_21";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"454"
"376";"*duree_00464000";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"455"
"377";"*duree_00504100";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"456"
"378";"*notice_1075020011";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"457"
"379";"*duree_00472000";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"458"
"380";"*audiencefemme_2";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"459"
"381";"*audience_18";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"460"
"382";"*partdemarche_105";"0.0261140233439572";"-0.258823062674088";"0.843733561319342";"461"
"383";"*notice_2579461001";"-0.0545527161492536";"-0.253855026343628";"0.843569832513782";"462"
"384";"*annéededatediffusion_2004";"-0.0545527161492536";"-0.253855026343628";"0.843569832513782";"463"
"385";"*duree_01060400";"-0.0545527161492536";"-0.253855026343628";"0.843569832513782";"464"
"386";"*mediamatgroupe_Information";"-0.0545527161492536";"-0.253855026343628";"0.843569832513782";"465"
"387";"*audiencefemme_47";"0.00191007629427993";"-0.257987610224657";"0.843398116937219";"466"
"388";"*mediamatgroupe_Variétésdivertissement";"-0.0118906078984761";"-0.294343776638698";"0.843142540265125";"467"
"389";"*audience_08";"0.00332466848178994";"-0.29280696433536";"0.842906930520538";"468"
"390";"*partdemarche_28";"-0.511958484498392";"0.3291177410694";"0.842725231480221";"469"
"391";"*partdemarche_224";"0.0473496468102232";"-0.264381019871242";"0.842609423300678";"470"
"392";"*partdemarche_13";"-0.455480417859092";"0.584259946749315";"0.841589113305053";"471"
"393";"*chaine_France3";"0.0111648112226543";"-0.270400716362782";"0.840736525500489";"472"
"394";"*annéededatediffusion_2007";"0.0506673463996061";"-0.277467472626606";"0.839320870340218";"473"
"395";"*notice_5861025001";"0.00707998354117936";"-0.312885156885534";"0.838799733532277";"474"
"396";"*partdemarche_122";"0.00707998354117936";"-0.312885156885534";"0.838799733532277";"475"
"397";"*duree_00445500";"0.00707998354117936";"-0.312885156885534";"0.838799733532277";"476"
"398";"*audience_09";"0.0166268774974994";"-0.326165530642057";"0.838484256077661";"477"
"399";"*partdemarche_375";"-0.0161312617802771";"-0.198475798237167";"0.837437989076276";"480"
"400";"*audiencehomme_64";"-0.0161312617802771";"-0.198475798237167";"0.837437989076276";"481"
"401";"*audiencefemme_69";"-0.0161312617802771";"-0.198475798237167";"0.837437989076276";"482"
"402";"*notice_4337498001";"-0.0161312617802771";"-0.198475798237167";"0.837437989076276";"483"
"403";"*duree_00513500";"-0.0161312617802771";"-0.198475798237167";"0.837437989076276";"484"
"404";"*duree_00524400";"-0.0363847551535409";"-0.202166513724458";"0.837048633989882";"485"
"405";"*notice_2795302001";"0.0177251509400812";"-0.320829812941117";"0.837034657140627";"486"
"406";"*duree_00594900";"0.0177251509400812";"-0.320829812941117";"0.837034657140627";"487"
"407";"*duree_01195900";"-0.017112694793559";"-0.315262166277056";"0.837034657140627";"488"
"408";"*notice_2100570001";"-0.017112694793559";"-0.315262166277056";"0.837034657140627";"489"
"409";"*partdemarche_281";"-0.017112694793559";"-0.315262166277056";"0.837034657140627";"490"
"410";"*duree_00532200";"-0.0171254774913997";"-0.228120947453252";"0.836707199529507";"491"
"411";"*audiencefemme_05";"-0.00655545756132791";"-0.459099050203202";"0.836399708845894";"492"
"412";"*partdemarche_233";"0.0132473680216389";"-0.34053515506565";"0.835924495971219";"493"
"413";"*partdemarche_118";"-0.0078916359242724";"-0.304186068633664";"0.835924495971219";"494"
"414";"*mediamatgroupe_Jeunesse";"0.081718230222392";"-0.243392639005102";"0.835381395543019";"495"
"415";"*duree_00070000";"0.081718230222392";"-0.243392639005102";"0.835381395543019";"496"
"416";"*notice_1250604012";"-0.0509201377216051";"-0.180498769459783";"0.835381395543019";"497"
"417";"*duree_00470600";"-0.0509201377216051";"-0.180498769459783";"0.835381395543019";"498"
"418";"*notice_1087810018";"-0.0509201377216051";"-0.180498769459783";"0.835381395543019";"499"
"419";"*duree_00525700";"-0.0509201377216051";"-0.180498769459783";"0.835381395543019";"500"
"420";"*duree_00462500";"-0.033646440582385";"-0.190800298841179";"0.835381395543019";"501"
"421";"*notice_1205410014";"-0.0220908542483646";"-0.226460287974542";"0.835381395543019";"502"
"422";"*duree_01301300";"-0.0220908542483646";"-0.226460287974542";"0.835381395543019";"503"
"423";"*notice_720867025";"-0.0254030718083429";"-0.208357553854824";"0.835381395543019";"504"
"424";"*duree_00530500";"-0.0254030718083429";"-0.208357553854824";"0.835381395543019";"505"
"425";"*duree_00521700";"0.0165577100050514";"-0.249977465416672";"0.834315161614126";"506"
"426";"*duree_01122800";"-0.0169412536710487";"-0.301430076372847";"0.834315161614126";"507"
"427";"*notice_189392001";"-0.0169412536710487";"-0.301430076372847";"0.834315161614126";"508"
"428";"*notice_1242451012";"0.0165577100050514";"-0.249977465416672";"0.834315161614126";"509"
"429";"*notice_3818265001";"0.00983242360354867";"-0.253296719972539";"0.834307174843124";"510"
"430";"*audiencefemme_112";"0.00983242360354867";"-0.253296719972539";"0.834307174843124";"511"
"431";"*audience_91";"0.00983242360354867";"-0.253296719972539";"0.834307174843124";"512"
"432";"*duree_02222300";"0.00983242360354867";"-0.253296719972539";"0.834307174843124";"513"
"433";"*partdemarche_235";"0.00983242360354867";"-0.253296719972539";"0.834307174843124";"514"
"434";"*duree_01030900";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"515"
"435";"*duree_01073800";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"516"
"436";"*audiencehomme_71";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"517"
"437";"*notice_1650677001";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"518"
"438";"*audience_83";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"519"
"439";"*notice_4804691001";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"520"
"440";"*partdemarche_265";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"521"
"441";"*audiencefemme_103";"0.0357107801233936";"-0.342176767289498";"0.834113495646302";"522"
"442";"*notice_1085900016";"-0.0121615755259361";"-0.217034886081527";"0.833081205494172";"523"
"443";"*duree_00521800";"-0.0289963230380649";"-0.211687370864091";"0.833081205494172";"525"
"444";"*partdemarche_16";"-1.08345973896928";"1.69565349797217";"0.832701833871533";"526"
"445";"*audiencehomme_08";"0.322909292567232";"-0.0840148217468127";"0.832510151367462";"527"
"446";"*audiencehomme_22";"0.0146706817324455";"-0.278526284567219";"0.831989014559521";"528"
"447";"*audience_07";"0.0065748261052254";"-0.312612314107762";"0.831134430062206";"529"
"448";"*genregroupe_Tranchehoraire";"0.0247298751531438";"-0.28733197372156";"0.830305802570651";"530"
"449";"*duree_01121500";"0.0247298751531438";"-0.28733197372156";"0.830305802570651";"531"
"450";"*notice_6795508001";"0.0247298751531438";"-0.28733197372156";"0.830305802570651";"532"
"451";"*duree_00464500";"0.0249444197038617";"-0.192544518355061";"0.830199977854862";"533"
"452";"*notice_1197239013";"0.00138391702183088";"-0.206151297633154";"0.830000308579789";"534"
"453";"*audiencefemme_07";"-0.0275319924482302";"-0.234674335088994";"0.829503132084856";"535"
"454";"*partdemarche_11";"-0.129678980648861";"-0.0816602108684556";"0.82945920484434";"536"
"455";"*annéededatediffusion_2008";"-0.00413416924467357";"-0.283872610452205";"0.829349386743049";"537"
"456";"*chaine_Canal";"0.145607760957729";"-0.18751296736006";"0.829251548798263";"538"
"457";"*partdemarche_48";"0.0101867879450167";"-0.285695950992788";"0.829053876215941";"539"
"458";"*audiencehomme_1";"-0.0172882298621318";"-0.261212074868951";"0.828506782402239";"540"
"459";"*duree_00065100";"-0.051161619384493";"-0.183124799445192";"0.828456865083471";"541"
"460";"*notice_4899548001";"-0.051161619384493";"-0.183124799445192";"0.828456865083471";"542"
"461";"*duree_00395400";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"543"
"462";"*notice_534130067";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"544"
"463";"*partdemarche_166";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"545"
"464";"*duree_00210800";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"546"
"465";"*notice_6394432001";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"547"
"466";"*notice_1852443003";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"548"
"467";"*audiencefemme_08";"0.0973483733522061";"-0.161768655038869";"0.828456865083471";"549"
"468";"*annéededatediffusion_2011";"0.850257522266544";"0.241472810713507";"0.828279159428655";"550"
"469";"*audiencehomme_123";"-0.00133817777124395";"-0.331204253838832";"0.828145381014356";"551"
"470";"*duree_02161600";"-0.00133817777124395";"-0.331204253838832";"0.828145381014356";"552"
"471";"*partdemarche_333";"-0.00133817777124395";"-0.331204253838832";"0.828145381014356";"553"
"472";"*notice_1536818001";"-0.00133817777124395";"-0.331204253838832";"0.828145381014356";"554"
"473";"*audiencefemme_135";"-0.00133817777124395";"-0.331204253838832";"0.828145381014356";"555"
"474";"*duree_00351100";"-0.0186398432945836";"-0.290192787659075";"0.828145381014356";"556"
"475";"*notice_6152769001";"-0.0186398432945836";"-0.290192787659075";"0.828145381014356";"557"
"476";"*duree_00470500";"0.00390917499067338";"-0.249067012398765";"0.827370664227071";"558"
"477";"*annéededatediffusion_1997";"-0.00380721940045967";"-0.289370531433468";"0.827029229766696";"559"
"478";"*duree_00585100";"0.026059250502845";"-0.370226836853183";"0.827025236381194";"560"
"479";"*partdemarche_239";"0.026059250502845";"-0.370226836853183";"0.827025236381194";"561"
"480";"*notice_3373231001";"0.026059250502845";"-0.370226836853183";"0.827025236381194";"562"
"481";"*notice_8004726001";"0.0103342148852216";"-0.265233557218729";"0.826757679552596";"563"
"482";"*notice_343071028";"-0.0120772078247664";"-0.290138677226891";"0.826757679552596";"564"
"483";"*duree_01340300";"-0.0120772078247664";"-0.290138677226891";"0.826757679552596";"565"
"484";"*partdemarche_01";"0.0103342148852216";"-0.265233557218729";"0.826757679552596";"566"
"485";"*duree_00381700";"0.0103342148852216";"-0.265233557218729";"0.826757679552596";"567"
"486";"*duree_00465200";"0.0294262409039356";"-0.276925796793806";"0.826569990434027";"568"
"487";"*notice_1068361011";"0.0294262409039356";"-0.276925796793806";"0.826569990434027";"569"
"488";"*chaine_TFX";"0.0178706545699151";"-0.241265807660443";"0.826569990434027";"570"
"489";"*duree_01484000";"0.0178706545699151";"-0.241265807660443";"0.826569990434027";"571"
"490";"*audience_17";"0.0178706545699151";"-0.241265807660443";"0.826569990434027";"572"
"491";"*audiencehomme_25";"0.0178706545699151";"-0.241265807660443";"0.826569990434027";"573"
"492";"*duree_00110000";"0.029312942270436";"-0.286607630879225";"0.826569990434027";"574"
"493";"*notice_1071810019";"0.0178706545699151";"-0.241265807660443";"0.826569990434027";"575"
"494";"*partdemarche_44";"0.013748970182894";"-0.232487180153621";"0.82619860558239";"576"
"495";"*chaine_6ter";"0.0493661451870185";"-0.183959976336012";"0.82619860558239";"577"
"496";"*notice_550512022";"0.0493661451870185";"-0.183959976336012";"0.82619860558239";"578"
"497";"*duree_00473700";"0.0315575576849563";"-0.208223578244816";"0.82619860558239";"579"
"498";"*notice_1163341011";"0.0315575576849563";"-0.208223578244816";"0.82619860558239";"580"
"499";"*notice_1102103001";"0.0122386470028437";"-0.189299012437592";"0.82619860558239";"581"
"500";"*partdemarche_10";"0.0122386470028437";"-0.189299012437592";"0.82619860558239";"582"
"501";"*duree_00215400";"0.0122386470028437";"-0.189299012437592";"0.82619860558239";"583"
"502";"*duree_00475000";"0.0259326902752617";"-0.302384941379599";"0.825146348502753";"584"
"503";"*notice_6195467001";"0.0259326902752617";"-0.302384941379599";"0.825146348502753";"585"
"504";"*partdemarche_51";"0.0259326902752617";"-0.302384941379599";"0.825146348502753";"586"
"505";"*notice_1163341012";"-0.0334293823073505";"-0.205974856580312";"0.824990606468195";"587"
"506";"*audience_4";"-0.0255300611724182";"-0.173971397257467";"0.824659155471574";"588"
"507";"*duree_00464700";"-0.0255300611724182";"-0.173971397257467";"0.824659155471574";"589"
"508";"*partdemarche_463";"-0.0255300611724182";"-0.173971397257467";"0.824659155471574";"590"
"509";"*notice_4337499001";"-0.0255300611724182";"-0.173971397257467";"0.824659155471574";"591"
"510";"*audiencehomme_44";"-0.0255300611724182";"-0.173971397257467";"0.824659155471574";"592"
"511";"*duree_00524000";"0.0555486717675501";"-0.197127917596245";"0.824659155471574";"593"
"512";"*annéededatediffusion_2000";"0.209218256962276";"-0.165269949615909";"0.824275790463432";"594"
"513";"*chaine_Gulli";"0.00702218325875125";"-0.225854633825335";"0.824064141031855";"595"
"514";"*duree_01221600";"-0.0326768290216711";"-0.249758925188761";"0.823169622679525";"596"
"515";"*notice_3616310001";"-0.0326768290216711";"-0.249758925188761";"0.823169622679525";"597"
"516";"*audiencehomme_12";"0.00826750355811319";"-0.271210433463455";"0.822456803367513";"598"
"517";"*notice_5914742001";"0.0360609146223806";"-0.346717652710498";"0.82233899849522";"599"
"518";"*duree_00223500";"0.0360609146223806";"-0.346717652710498";"0.82233899849522";"600"
"519";"*duree_00474100";"0.0230363595250693";"-0.320319734312278";"0.82233899849522";"601"
"520";"*notice_592467056";"0.0230363595250693";"-0.320319734312278";"0.82233899849522";"602"
"521";"*duree_00525300";"-0.00719324918596853";"-0.244188987261104";"0.82233899849522";"603"
"522";"*notice_1068361012";"-0.00719324918596853";"-0.244188987261104";"0.82233899849522";"604"
"523";"*notice_1203074016";"-0.00755547168030036";"-0.248128032239218";"0.82233899849522";"605"
"524";"*notice_1070394026";"-0.00755547168030036";"-0.248128032239218";"0.82233899849522";"606"
"525";"*notice_1280121012";"-0.00755547168030036";"-0.248128032239218";"0.82233899849522";"607"
"526";"*duree_00474200";"-0.00755547168030036";"-0.248128032239218";"0.82233899849522";"608"
"527";"*duree_00130000";"0.0666995246880492";"-0.237449960036056";"0.82233899849522";"609"
"528";"*notice_4792280001";"0.0666995246880492";"-0.237449960036056";"0.82233899849522";"610"
"529";"*notice_376893013";"0.0187172965228616";"-0.259641281333199";"0.82233899849522";"611"
"530";"*duree_00110300";"0.0187172965228616";"-0.259641281333199";"0.82233899849522";"612"
"531";"*duree_00471700";"-0.00755547168030036";"-0.248128032239218";"0.82233899849522";"613"
"532";"*duree_00513700";"0.0261140233439572";"-0.258823062674088";"0.82184980877129";"614"
"533";"*notice_1197239014";"0.0261140233439572";"-0.258823062674088";"0.82184980877129";"615"
"534";"*duree_00502500";"0.0261140233439572";"-0.258823062674088";"0.82184980877129";"616"
"535";"*notice_1198194014";"0.0261140233439572";"-0.258823062674088";"0.82184980877129";"617"
"536";"*duree_01295800";"0.0261140233439572";"-0.258823062674088";"0.82184980877129";"618"
"537";"*notice_1199211015";"0.0261140233439572";"-0.258823062674088";"0.82184980877129";"619"
"538";"*duree_00111900";"-0.0305371130260119";"-0.274085687744184";"0.821368605818363";"620"
"539";"*duree_00070800";"0.0667097632865376";"-0.27103634771331";"0.821368605818363";"621"
"540";"*notice_1131352113";"-0.0305371130260119";"-0.274085687744184";"0.821368605818363";"622"
"541";"*annéededatediffusion_2009";"0.0223859514196047";"-0.31898323581008";"0.821314695114093";"623"
"542";"*audience_25";"-0.00487861903447835";"-0.283839967970317";"0.8198391391713";"624"
"543";"*partdemarche_29";"-0.979925896571019";"1.58536740755381";"0.819831152400297";"625"
"544";"*chaine_Numéro23";"-0.196601717490239";"0.144795531981916";"0.819619502968719";"626"
"545";"*duree_00260000";"-0.0439045503683438";"-0.275351949154381";"0.818487378179053";"627"
"546";"*audiencefemme_29";"-0.0439045503683438";"-0.275351949154381";"0.818487378179053";"628"
"547";"*notice_818268001";"-0.0439045503683438";"-0.275351949154381";"0.818487378179053";"629"
"548";"*partdemarche_186";"-0.0439045503683438";"-0.275351949154381";"0.818487378179053";"630"
"549";"*audience_29";"-0.0439045503683438";"-0.275351949154381";"0.818487378179053";"631"
"550";"*genregroupe_Longmétrage";"0.0223306859582847";"-0.266493547567707";"0.818078056165152";"632"
"551";"*chaine_LaCinquième";"0.0739031586574849";"-0.284204630988219";"0.817786539023545";"633"
"552";"*notice_535713001";"0.0739031586574849";"-0.284204630988219";"0.817786539023545";"634"
"553";"*partdemarche_135";"0.0739031586574849";"-0.284204630988219";"0.817786539023545";"635"
"554";"*duree_00151500";"0.0739031586574849";"-0.284204630988219";"0.817786539023545";"636"
"555";"*notice_1465518016";"0.0739031586574849";"-0.284204630988219";"0.817786539023545";"637"
"556";"*partdemarche_156";"-0.0435616681233233";"-0.247687769345964";"0.817129627108553";"639"
"557";"*duree_00461900";"-0.0202075656847915";"-0.251377456540139";"0.817129627108553";"640"
"558";"*notice_4640364001";"-0.0435616681233233";"-0.247687769345964";"0.817129627108553";"641"
"559";"*notice_584296018";"-0.0202075656847915";"-0.251377456540139";"0.817129627108553";"642"
"560";"*duree_00492800";"-0.0435616681233233";"-0.247687769345964";"0.817129627108553";"643"
"561";"*partdemarche_15";"0.205210380769556";"1.51519251579547";"0.817059742862277";"644"
"562";"*duree_00532800";"-0.0507993968901612";"-0.179185754467079";"0.816514645741327";"645"
"563";"*duree_00210400";"-0.0245266286869992";"-0.19069900356106";"0.816514645741327";"646"
"564";"*notice_1084793017";"-0.0507993968901612";"-0.179185754467079";"0.816514645741327";"647"
"565";"*notice_1075020012";"-0.0507993968901612";"-0.179185754467079";"0.816514645741327";"648"
"566";"*notice_1069413011";"-0.0507993968901612";"-0.179185754467079";"0.816514645741327";"649"
"567";"*notice_1274136012";"0.0234555994781884";"-0.168507682263917";"0.816514645741327";"650"
"568";"*notice_5026275001";"-0.0245266286869992";"-0.19069900356106";"0.816514645741327";"651"
"569";"*duree_01495300";"0.00744614675590766";"-0.283831432462193";"0.816161231124447";"652"
"570";"*notice_3768429001";"0.00744614675590766";"-0.283831432462193";"0.816161231124447";"653"
"571";"*partdemarche_09";"-0.320712103679187";"0.19492235049561";"0.816051413023156";"654"
"572";"*partdemarche_179";"0.0497447436999021";"-0.277903771050859";"0.815516299365959";"656"
"573";"*audiencehomme_89";"0.0497447436999021";"-0.277903771050859";"0.815516299365959";"657"
"574";"*audience_8";"0.0497447436999021";"-0.277903771050859";"0.815516299365959";"658"
"575";"*duree_00465100";"0.0497447436999021";"-0.277903771050859";"0.815516299365959";"659"
"576";"*audiencefemme_89";"0.0497447436999021";"-0.277903771050859";"0.815516299365959";"660"
"577";"*notice_5681413001";"0.0497447436999021";"-0.277903771050859";"0.815516299365959";"661"
"578";"*duree_00300900";"0.020515842558757";"-0.320441196202256";"0.815516299365959";"662"
"579";"*notice_550476001";"0.020515842558757";"-0.320441196202256";"0.815516299365959";"663"
"580";"*partdemarche_221";"0.020515842558757";"-0.320441196202256";"0.815516299365959";"664"
"581";"*audiencehomme_56";"0.020515842558757";"-0.320441196202256";"0.815516299365959";"665"
"582";"*audiencefemme_76";"0.020515842558757";"-0.320441196202256";"0.815516299365959";"666"
"583";"*chaine_NT1";"-0.00336633361626051";"-0.276577309078127";"0.815440425041431";"667"
"584";"*notice_7393928001";"0.0665295767377999";"-0.251972711164183";"0.815128940972317";"668"
"585";"*duree_00115900";"0.0665295767377999";"-0.251972711164183";"0.815128940972317";"669"
"586";"*notice_1404080003";"0.0185473485726123";"-0.274164032461326";"0.815128940972317";"670"
"587";"*partdemarche_182";"0.0185473485726123";"-0.274164032461326";"0.815128940972317";"671"
"588";"*annéededatediffusion_2001";"0.0665295767377999";"-0.251972711164183";"0.815128940972317";"672"
"589";"*notice_3743671001";"0.0309124017336754";"-0.300499914981793";"0.815128940972317";"673"
"590";"*duree_00524700";"0.015856890329848";"-0.183681584039072";"0.815085013731801";"674"
"591";"*audience_58";"0.00219229038924";"-0.259458497219711";"0.815085013731801";"675"
"592";"*annéededatediffusion_1995";"0.00592530231367816";"-0.277704508362287";"0.814450065437067";"676"
"593";"*partdemarche_481";"0.0142404135808515";"-0.269077029085719";"0.813813120449583";"677"
"594";"*notice_4411001";"0.0142404135808515";"-0.269077029085719";"0.813813120449583";"678"
"595";"*audience_75";"0.0142404135808515";"-0.269077029085719";"0.813813120449583";"679"
"596";"*audiencefemme_83";"0.0142404135808515";"-0.269077029085719";"0.813813120449583";"680"
"597";"*duree_02034200";"0.0142404135808515";"-0.269077029085719";"0.813813120449583";"681"
"598";"*partdemarche_323";"0.0245019154221974";"-0.29986220101805";"0.813653385029524";"682"
"599";"*audiencefemme_141";"0.0245019154221974";"-0.29986220101805";"0.813653385029524";"683"
"600";"*audience_122";"0.0245019154221974";"-0.29986220101805";"0.813653385029524";"684"
"601";"*audiencehomme_117";"0.0245019154221974";"-0.29986220101805";"0.813653385029524";"685"
"602";"*duree_02251200";"0.0245019154221974";"-0.29986220101805";"0.813653385029524";"686"
"603";"*notice_3279248001";"0.0245019154221974";"-0.29986220101805";"0.813653385029524";"687"
"604";"*duree_00525800";"0.00390917499067338";"-0.249067012398765";"0.813653385029524";"688"
"605";"*notice_1245206012";"0.00390917499067338";"-0.249067012398765";"0.813653385029524";"689"
"606";"*duree_00065200";"-1.18812585178506";"2.03858611995214";"0.813282000177887";"691"
"607";"*duree_00461200";"-1.26238084815341";"2.02790804774898";"0.813282000177887";"692"
