"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"mass";"chi.distance";"inertie"
"documentaire";0,0206359669245808;-0,333150287235001;0,14950029967123;-0,478516827081719;-0,330562741038385;-1,85214670089206;0,908769644998436;0,21742396841739;0,67219560166302;0,980207776755169;-1,43838792163759;-0,258656037642726;-0,267888646079979;2,02113268388024;-0,925220785969465;-2,63697341520201;2,56882639583912;0,0039795536372738;-0,0642465382005256;0,0288304620522284;-0,0922798232168838;-0,0637475415256427;-0,357178181533135;0,1752521488048;0,0419292368275352;0,129629905946938;0,189028672003909;-0,277386657300036;-0,0498806563882322;-0,0516611235028714;0,389766370189701;-0,178424677532328;-0,50852849222982;0,495386645290148;5,20588515756206e-05;0,013255741109038;0,00256563096615375;0,0248775428792878;0,00974638103812926;0,203969389362804;0,0377693939052525;0,0020875896705102;0,0181282869933472;0,0374623201571583;0,0781139545396371;0,00244519227547924;0,00251732726838317;0,137165587469143;0,0279463926184153;0,219580666852641;0,182316544043042;9,98303815532681e-08;2,60191718101345e-05;5,239588872811e-06;5,36793827772968e-05;2,56165646079886e-05;0,000804199594035793;0,000193606845589728;1,10822494433929e-05;0,000105926450002761;0,000225241998658587;0,000485026134198537;1,56840538741193e-05;1,68237071263338e-05;0,000957641007857065;0,000200679886564809;0,00163013881202208;0,00154697250573411;0,000234429944518246;2,59700508412709;0,00158109761826568
"divin";-0,0511616193844843;-0,183124799445208;0,0464748486487835;-0,636472105311898;-0,903980400923064;2,66266384749922;-0,0335174396707765;-0,897735199361826;-2,98630751273116;-1,19444533424586;-5,15116992919988;0,07727056437162;-2,55001630342952;0,498465567266115;-0,0124856068578755;1,54762767663562;0,0725779335787182;-0,00688647801079698;-0,0246490419924722;0,00625562730666859;-0,0856706885053231;-0,121677953670013;0,358401009517465;-0,00451152864291502;-0,120837334398343;-0,401964231533643;-0,160775237929191;-0,693359961511921;0,0104008053073553;-0,343238376971055;0,067094673886702;-0,00168059295449689;0,208314437507507;0,00976916582531988;0,000138742535851503;0,00173657713936812;0,000107503389283561;0,0190830562245592;0,0316031039472316;0,182777629404377;2,22766658271303e-05;0,0154313149950258;0,155135294615701;0,0241194314457053;0,434374627175781;9,46176307676052e-05;0,098899274521849;0,00361744528571342;2,20663464204257e-06;0,0327937965671633;6,31018211528558e-05;1,02270504729344e-06;1,31025600421378e-05;8,43913244091322e-07;0,000158278010799469;0,000319285990956092;0,00277009407078977;4,38938330110239e-07;0,00031488961794687;0,00348442313065349;0,000557435202196494;0,0103674891144382;2,33286712444662e-06;0,00254066701092302;9,7080535184e-05;6,09089546805609e-08;0,000935825359650134;2,05812160762555e-06;0,000390716574197077;3,94398029851622;0,00607758872981327
"distance";-0,0574094183509117;-0,202624521843099;0,061906639071312;-0,552005030737899;-0,56118620584565;-0,762754682874471;-0,526090845782808;1,86028430786825;-2,53702486239484;-1,10742415972775;-0,776495661595389;1,5930255138633;-0,515269773681774;1,84295253092224;1,19119622565032;-0,348010032458665;0,0222813916730547;-0,0125298086887888;-0,0442235188455106;0,0135113430236856;-0,120477051136767;-0,122480875090099;-0,166473908418254;-0,114821188577275;0,406013632499639;-0,553714653059246;-0,241699241297245;-0,169472925644268;0,347683455057156;-0,112459451302656;0,402230910855554;0,259982791098402;-0,0759544209598671;0,00486299257165203;0,000467360342921959;0,00568785168177939;0,000510299500611835;0,0384007541723641;0,0325829338401963;0,0401258849756253;0,0146823140357508;0,177267686093076;0,299540471616235;0,0554660193661756;0,026405552828265;0,107585530369036;0,0108029166985773;0,13228921630434;0,0537331423363999;0,00443615541209321;1,59104265521639e-05;1,0301918622771e-06;1,28332255535343e-05;1,19791574934928e-06;9,52440584386806e-05;9,84386833262284e-05;0,000181853467608638;8,65113942381716e-05;0,00108170905871715;0,00201187626862845;0,000383336178650847;0,000188464644049843;0,00079322662743438;8,29891192217133e-05;0,00106164695826606;0,000443525341252972;3,78560546040107e-05;1,55180250023622e-07;0,000312573259357662;2,41130688409157;0,0018174262371704
"dimension";0,0219470740714784;-0,224599815964907;0,0692153190313061;-0,625760637795488;-0,72251115005951;1,28245647552816;-1,40499555666795;-0,112971399914824;0,871822452923401;-0,0928832726162015;-0,0320038715333953;-0,214452839791662;-0,780554747917718;0,361295444495773;-0,0403424117103836;0,915039933734837;0,110169040059363;0,00829085397312841;-0,0848461289414662;0,0261471802994375;-0,236390967342492;-0,272940001915115;0,48446819520761;-0,5307592691076;-0,0426767311571115;0,329344705546695;-0,0350881236969977;-0,0120899681020792;-0,0810129483795743;-0,294866888038982;0,136485062278245;-0,0152399833948383;0,345670791717778;0,0416180954471251;0,000159359681971715;0,0163050704675377;0,00148831469858562;0,115135644330997;0,126009982153799;0,264654790210349;0,244321986812403;0,00152527299911279;0,0825280897806368;0,000910361032201185;0,000104655453729589;0,00454895495286192;0,0578386388228806;0,0118620772358505;0,000143793404727239;0,0715554884767788;0,000907519485574929;1,88198038719605e-07;1,97097278000587e-05;1,871829486835e-06;0,000152995380094638;0,000203962788919401;0,00064260944425416;0,000771279406992527;4,98653481234469e-06;0,000296973661569655;3,37083001168071e-06;4,00190588859135e-07;1,79690632549458e-05;0,00023805021274396;5,10019528848162e-05;6,35895203020277e-07;0,000327146237528114;4,74221199796884e-06;0,000390716574197077;1,57863842862666;0,000973704496497946
"différence";-0,0232158129690423;-0,21094723180261;0,0607471882712087;-0,567495155988506;-0,559135366679284;0,0130825287183061;-1,6239258609603;0,917893661624299;0,227702684646197;-0,669573457766652;0,184245907237291;1,98406096494733;2,24120169048577;-0,107594447006135;0,422891164300697;0,477400701685276;-0,203131991373729;-0,00617904414796543;-0,0561450189117883;0,0161682711130167;-0,151042637502526;-0,148817623574379;0,00348200266022274;-0,43221874682041;0,244303547150266;0,060604594933431;-0,178211461358817;0,0490382825025026;0,528071117346279;0,596510844073085;-0,0286369828622141;0,112555316390727;0,127063394933298;-0,0540649403161599;0,000113216464104626;0,00913204721268684;0,000727879154479734;0,0601221122089313;0,0479144346540075;1,74861613686968e-05;0,207234302978897;0,0639310595362058;0,00357436249573589;0,0300366642659464;0,00220226271301756;0,247214908343765;0,302753941460091;0,000667931753931789;0,0100320358174366;0,0123664646444137;0,00195889013497852;1,2635163830903e-07;1,04318358846255e-05;8,65098276828399e-07;7,54983399399277e-05;7,32903864042144e-05;4,01232845976331e-08;0,000618223459067516;0,000197513973755583;1,21548439310195e-05;0,000105101652421409;7,95808884903314e-06;0,000922832987253508;0,00117753809895357;2,71389349688738e-06;4,19247331820581e-05;5,34292638828462e-05;9,67319041637652e-06;0,000234429944518246;1,98118198896352;0,000920156772695189
"deuxième";0,0160440169497405;-0,345399343004615;0,161973602476835;-0,537751450973019;-0,336334853237549;-1,85892178499348;0,970529113943038;0,938419552275055;-0,144700610492234;-0,256874350025075;-0,655508598995012;-2,24575106349956;0,0873967940701075;-0,167568490826188;-1,48048398561573;-0,505674251849623;-1,80174043068252;0,00387806250124315;-0,0834878350139043;0,0391512771349221;-0,129982020309526;-0,0812968215059605;-0,449327303113065;0,234590413045413;0,226829084481249;-0,0349761542396026;-0,0620901104432928;-0,15844556416067;-0,54282933094417;0,0211250231705618;-0,0405036396245803;-0,357853612738812;-0,122228514223424;-0,43550577284304;4,3661880369129e-05;0,0197696016156942;0,00417859056555541;0,0435920718315406;0,0139994381597252;0,285080649144534;0,0597696621735091;0,0539579787359995;0,00116556751787536;0,00356969522396335;0,0225094368548578;0,255753906830329;0,000371752025577484;0,0013081920580807;0,0992827266962261;0,0112035472994088;0,124443521386753;1,00574540862531e-07;4,66127632054466e-05;1,02506243257497e-05;0,000112986099485656;4,41983017513182e-05;0,00135015636583705;0,00036802639720679;0,00034407722751118;8,18092782559392e-06;2,57812111044794e-05;0,000167887599967337;0,00197053912604884;2,98437118611111e-06;1,09710084854913e-05;0,000856385415200689;9,99087477470015e-05;0,00126837093832775;0,000390716574197077;2,20473889003591;0,00189922387014018
"dangereux";0,0276607840590839;-0,239106468305197;0,0373624459976245;-0,539668406112142;-0,55807105892217;0,496236468501102;0,85498387739783;-1,76403041795233;-0,556864844560711;2,35220615407291;1,85904461467092;1,23933265242291;-0,845905259606571;0,528873709138755;-1,62836418881334;-1,41459903194439;0,900305554069717;0,00589134266001954;-0,0509261824973615;0,00795765483430665;-0,114941481644266;-0,11886097768334;0,10569111381996;0,182099067755405;-0,375712692476687;-0,118604071656757;0,500985526333962;0,395949327462885;0,263959738436137;-0,180165454876847;0,112642368985512;-0,346817768835214;-0,301288915235192;0,191751922375519;0,000107089910572204;0,00781773464777251;0,000183465880416064;0,0362277772461668;0,0318045483380536;0,0167635591915485;0,0382756776251073;0,157332009034832;0,0142442531717007;0,246992515706865;0,149393203681603;0,0642714658523119;0,028737511796528;0,0107531107951698;0,0991089159597187;0,072347571252948;0,0256395899086859;1,79366798803612e-07;1,34028060917522e-05;3,27253036866158e-07;6,82758432184777e-05;7,30116371352298e-05;5,77285221545156e-05;0,000171367687100936;0,000729499878595233;7,26963636260745e-05;0,00129707129591118;0,00081020087817542;0,000360071600381715;0,000167747684980088;6,55717903144919e-05;0,000621607391906635;0,000469115516412751;0,00019001721278943;0,000234429944518246;2,42708774096883;0,00138096934493112
"céleste";-0,029358545532389;-0,215626415842217;0,062303519943692;-0,644711215006901;-0,878300733767796;2,3519350369881;0,10213980215633;-0,307627798826692;-1,3244763306418;-0,8974756657319;-3,15662102393686;-0,686519156044633;-2,49990384344194;1,53154532848075;0,504926398914781;2,56215347068987;0,475314310714906;-0,00492667329597559;-0,0361843846679939;0,0104551871486016;-0,108189335302266;-0,147388117920072;0,394679481918317;0,0171401350650927;-0,051623186165922;-0,222261084498408;-0,150605873552942;-0,529714269631918;-0,115205148345289;-0,419510206812005;0,257009444254586;0,084731970227278;0,429956350198381;0,0797627498000789;7,17441241707109e-05;0,00378094087820939;0,000303394398528013;0,0307479264503363;0,0468483612796976;0,22394285135625;0,00032485888154897;0,00284546853561393;0,0479210325331034;0,0213833663290389;0,256149662365709;0,0117285796952071;0,149262256536793;0,0536275005954678;0,00566713394725241;0,141144904980133;0,00425001711294133;2,69414455193361e-07;1,45330159284085e-05;1,21332455962305e-06;0,000129921872550027;0,000241122819078549;0,00172902974703828;3,26093277628639e-06;2,9580327455171e-05;0,00054832774882562;0,000251766060977078;0,00311456006525286;0,000147318450141825;0,00195343259403167;0,000733181556049452;7,96907613725245e-05;0,00205192792290948;7,06177053904465e-05;0,000312573259357662;3,14728908376188;0,00309617209557449
"coulisse";0,0255794345235242;-0,35156025104952;0,138731713052685;-0,446091733545018;-0,197174862675714;-1,96899915970467;1,11326847768236;-1,79326885998149;0,320652733939203;0,76848951816401;-0,834765756225826;-0,31774511788199;0,697317568480854;0,508351993058488;-1,82641732851549;-0,0423610425487069;3,49388150194934;0,00496953482327638;-0,0683006072109866;0,026952592656967;-0,0866660442469495;-0,0383068415934122;-0,382534253529157;0,2162841583699;-0,34839363000693;0,0622959403588139;0,149301010478819;-0,162177060287545;-0,0617310529983934;0,135473829034849;0,0987618756647188;-0,354833665597493;-0,00822984088653294;0,67878614659642;7,99517903104147e-05;0,0147545014164884;0,00220832473725116;0,0216103988660145;0,00346609175604783;0,230412836147785;0,0566543932474735;0,141945782765055;0,00412322188659194;0,0230163078232385;0,026297059976624;0,00368830582459213;0,0170487937556063;0,00867333170453902;0,108851999028622;5,66392186975606e-05;0,337112060055061;2,55648773362218e-07;4,82904626545289e-05;7,51992193738089e-06;7,77517522611545e-05;1,5190250242708e-05;0,00151479162730237;0,000484241112526845;0,00125647151839467;4,01727654070037e-05;0,000230747886038897;0,000272264541598529;3,94475111111352e-05;0,000189986634098637;0,000100969660407337;0,00130335244897306;7,01124453314589e-07;0,00476955847060395;0,000390716574197077;2,59759901704244;0,00263636815399696
"continent";-0,031299374960882;-0,196140797785247;-0,00642000381416357;-0,607478098176812;-0,829263841170475;2,75304970047454;3,12508438035259;-0,0703922464259975;-1,11664047465635;0,697362942801249;2,57860852400158;0,307180508878596;2,04128594201223;-0,643792460090805;0,0647772022463311;-2,10126682570716;-0,0237072601477076;-0,00522202159258383;-0,0327243429781357;-0,00107112038447837;-0,101352303350012;-0,138355276741258;0,459321791547027;0,521392460176714;-0,0117443185765356;-0,186301505288724;0,116348788106065;0,430217836873299;0,0512503285509607;0,340570355770622;-0,10741103079338;0,0108074985286536;-0,350577631321289;-0,00395534494049982;7,36177859758037e-05;0,00282439861255315;2,90835301354215e-06;0,0246456790861408;0,03770400874197;0,277018529535416;0,274550584703454;0,000134507480594585;0,0307509580970207;0,0116558137731983;0,154317039375835;0,00211993024393926;0,089847343343606;0,00855487710201134;8,42065458005726e-05;0,0857060520029189;9,54521654904651e-06;3,06212666388024e-07;1,20250723000181e-05;1,28831597949128e-08;0,000115348797300779;0,00021494991584678;0,00236908108252963;0,00305263808215168;1,54882186665573e-06;0,000389743205326485;0,000152009087752573;0,00207836896774357;2,94943705665119e-05;0,00130244535345995;0,000129551842359857;1,31158425595439e-06;0,00138011167392903;1,75676856672997e-07;0,000312573259357662;3,31237545055703;0,00342950101600466
"constater";-0,0226267945136575;-0,270595103814249;0,108711277012357;-0,55421210403752;-0,515160919401778;-0,922262489939383;0,335933277359655;1,78670167555334;-1,2137619744929;-0,23752050729311;-1,47199266610248;-0,466368255268328;-0,477111439014956;0,359615393342617;-0,441635823227091;-0,341644866748674;-0,057870074195109;-0,0073801319771166;-0,0882594119686427;0,0354581189689863;-0,180766147349929;-0,168028908042763;-0,300812335091852;0,109570620837305;0,582764569738762;-0,395890083111701;-0,077471543308389;-0,480116621849676;-0,15211431171748;-0,155618392415109;0,117294964705197;-0,144047388562756;-0,11143355743067;-0,0188753552708336;0,000143075275584504;0,0199911181611441;0,00310122192334771;0,0762849131775683;0,0541121751732507;0,115610401732503;0,0117980989324644;0,322261170843762;0,135115781824083;0,00502845069590002;0,187008544622063;0,0181718576200752;0,0182534227556753;0,00992671727715432;0,0145558365526415;0,00842569986237461;0,000211513570405921;2,00035879488662e-07;2,86089357694163e-05;4,61754385780157e-06;0,000120009008463583;0,000103692573602753;0,000332331054289752;4,40928213009296e-05;0,00124728564406701;0,000575610741081859;2,20426628837916e-05;0,000846589985566729;8,49806007353381e-05;8,89408944435892e-05;5,05287298308061e-05;7,62062203475307e-05;4,56049132514337e-05;1,30848850798914e-06;0,000390716574197077;1,71765526774926;0,00115274658858591
"composer";0,0660880870925611;-0,325016622971327;0,146292694276139;-0,476653869027815;-0,169089650400907;-0,985764757521196;-0,0910508086076167;-1,322552864194;0,856972220109819;1,84940400375623;0,472652978805782;0,749989083748334;-2,9542854490827;-3,49732135087803;4,20631089927609;-0,467677238160388;-0,691269381301859;0,00959860715305601;-0,0472052834233999;0,0212474919988544;-0,0692290159703713;-0,0245585127251864;-0,143172076376205;-0,0132241827724346;-0,19208704535157;0,124466300112389;0,268606692677947;0,0686479282858389;0,108928112473556;-0,429079228818024;-0,507949544492898;0,610922900964303;-0,0679252537184279;-0,10039968653896;0,000316946570818291;0,00748909834691972;0,00145831081438366;0,0146525785125493;0,00151378568453715;0,0342969549638961;0,000225058159373499;0,0458512458796971;0,0174901558842759;0,0791619944954291;0,00500675252349393;0,0122031631099387;0,181731718650407;0,243793068341107;0,34287237055097;0,0040998674937333;0,00783693001847077;1,02390449063545e-06;2,4764195953978e-05;5,01716474140156e-06;5,32622280673248e-05;6,7026591871613e-06;0,000227803115692152;1,94348278848969e-06;0,000410052218157637;0,000172165676183469;0,000801819606730385;5,23718461453416e-05;0,000131863005175041;0,00204605825927838;0,00286737281346581;0,00414778105369278;5,12749861123688e-05;0,00011202313609255;0,000234429944518246;3,37074129172515;0,00266356884951338
"communication";0,0229164943805919;-0,319448226916458;0,188444229702228;-0,520563594607768;0,325538378819439;0,467917400398749;-0,783630237187468;0,692851930555946;1,57116645615525;-1,09166135084672;-0,485981682670004;0,531813101067474;0,968293446382871;0,46250933107964;0,0893553109667191;-1,88534639468241;-0,622923949379511;0,00687545895411193;-0,0958415862239403;0,0565374679451058;-0,156180677912143;0,0976687674994811;0,140385646553383;-0,235106532504657;0,207871017735112;0,471384946578986;-0,327522730348042;-0,145805333754611;0,159555780518729;0,290509610046607;0,138763105251603;0,0268085843620082;-0,565645928894776;-0,186891065202334;0,000144084010186128;0,0273526291993187;0,00914850720092791;0,0660746885558353;0,0212136042049951;0,0292164272493735;0,0630273789221428;0,0475757507766587;0,222271774600783;0,10428185259479;0,0200120166287194;0,0231985223489086;0,073810735904893;0,0161202213318593;0,000584992394623541;0,251906510032247;0,0240603040437356;2,05190948931664e-07;3,98715205439044e-05;1,3874825235628e-05;0,000105878899754224;4,14062811926189e-05;8,55461020535761e-05;0,000239929807233917;0,000187561068092171;0,000964508882139354;0,000465626515953931;9,22787355984874e-05;0,000110504483264438;0,000366332811716816;8,35800896052733e-05;3,11962631787101e-06;0,0013888141861147;0,000151611411545896;0,000390716574197077;1,7335467473031;0,00117417532432803
"commandant";0,0209870597310545;-0,730535728896372;0,402056035466546;1,17878057308759;-0,565926755114067;0,038099950738;-0,608758494690992;0,269858911244356;0,476915428435509;-0,342328082012979;0,425156236691894;-0,193557475445389;-0,541897238948252;-1,35215273505225;-0,974902511085532;-0,640364576824488;1,41676235802486;0,00703370209121697;-0,244835186533724;0,134746954251193;0,39506207578681;-0,189667359407732;0,0127689970207975;-0,20402219043663;0,0904417871143873;0,15983568395514;-0,114729446487167;0,142488864540124;-0,0648697643813542;-0,181613994130635;-0,45316683909318;-0,326733421395301;-0,214614801733609;0,474820412582695;0,000113323866258171;0,134146640369603;0,0390531871670219;0,31772562529188;0,0601214277667481;0,000181650378839915;0,0356693921854618;0,00676826071137899;0,0192053147183876;0,00961649224839893;0,0143630584091988;0,00288178065193374;0,0216789473560717;0,129205281980954;0,065302622236111;0,0272527570964819;0,116714237565271;1,72093723589454e-07;0,000208518579039679;6,31589652477441e-05;0,000542909916186887;0,000125136005373891;5,67166619613202e-07;0,000144794445908589;2,84534781503434e-05;8,88678306946258e-05;4,57874954030964e-05;7,06250783769688e-05;1,46379996486647e-05;0,00011473494474476;0,000714353762174443;0,000371350670516869;0,000160219891869816;0,000784252394747271;0,000390716574197077;1,79013661456886;0,00125208607440027
"co";0,0459974226860296;-0,606834807625698;0,333050312385494;0,595857190050477;-0,284624552354046;-0,684032774562444;-0,101784461868128;-0,966425999599749;0,626106023953129;1,36238967930516;0,381181305243858;0,564954849081461;-2,22929594788547;-2,62326762414788;3,13132168875478;-0,349979938587606;-0,533642022647255;0,00883489884377781;-0,116557055312683;0,0639702324171335;0,114448542810042;-0,0546689136404002;-0,131384760627542;-0,0195501263323259;-0,185625094795885;0,120258550677142;0,261679335484241;0,0732149341487239;0,108513013370474;-0,428189299362503;-0,503860928419866;0,601444793033554;-0,0672219697151029;-0,102498640435988;0,00025487846425499;0,0433396904558817;0,0125473196316271;0,0380118171557938;0,00712035281818735;0,0274150638138862;0,000466892147193907;0,0406432774203571;0,0154982409321752;0,0713152291273712;0,00540581231822772;0,0114951982089815;0,171785984146071;0,227699420125984;0,315436230811656;0,00381144894218243;0,00775314348016897;6,61330903729709e-07;0,000115104628818041;3,46714106681488e-05;0,000110977820093725;2,53219147621289e-05;0,000146253289575868;3,23828293437037e-06;0,000291936926686684;0,000122531453693958;0,000580168989068444;4,54166406087087e-05;9,97652516998221e-05;0,00155341421372465;0,00215098320790888;0,00306483567038089;3,82858349343704e-05;8,90126774509817e-05;0,000312573259357662;2,61614731636214;0,00213932227269167
"classe";-0,0757118948130664;-0,199795508798755;0,0364207070628671;-0,502265059552156;-0,401047283118342;-1,93982836831858;-0,676679868363269;2,60767474266095;-3,00664070882717;-0,795198605738023;1,07232844477294;2,53371475271986;1,09495823478911;0,145074734291741;0,841508298444403;1,73740694209768;2,07156846242592;-0,0122884299920944;-0,0324278388312725;0,00591126810535694;-0,081520202829696;-0,0650920370476434;-0,314844122705111;-0,109828623494001;0,423239024679799;-0,487993253279766;-0,129064824233356;0,174044422671741;0,41123493786027;0,177717353999586;0,023546375643713;0,136581125577851;0,281990083968437;0,336226217653163;0,0004557856930123;0,00310086310391854;9,90362822985026e-05;0,0178265175144575;0,00933070077785333;0,14552190270918;0,0136202922003173;0,195310083215678;0,235893526494044;0,0160360397627729;0,0282370773336261;0,152605693177614;0,0273535498116924;0,000459649303483573;0,0150362425024908;0,0619973637509665;0,0771156763665937;2,23970110814442e-06;1,55967200657003e-05;5,18272994826591e-07;9,85661444271826e-05;6,28424331079955e-05;0,00147024071990839;0,000178907417460393;0,0026568600310666;0,00353203420800843;0,000247066039918612;0,000449280414733594;0,00250828727363845;0,000468443203849525;8,22328613339816e-06;0,000276680556517463;0,0011794103627605;0,00167671950242935;0,000390716574197077;3,22017177658877;0,0040515379662182
"chantal";0,0279149007623677;-0,348561763226227;0,166266867899855;-0,553149178406522;-0,408953070867227;-0,938872068319959;1,06308757276852;1,29716319476925;1,50071636990442;0,629331924781938;-0,109753059309145;-1,2177715497317;-1,63491781062147;0,936183355300357;1,81677720309;0,158116766253549;-1,90796356852007;0,00640816150472759;-0,0800160492111606;0,0381683227698893;-0,12698125999484;-0,0938795143239198;-0,215528039927075;0,244043026266223;0,297777567645012;0,34450535765832;0,14446981733571;-0,0251949786846131;-0,279552373586201;-0,375312721567754;0,214910817339893;0,417060473709544;0,0362973805059683;-0,437993270916286;0,000129236819158241;0,0196857635282014;0,00430517332337237;0,0450989826227062;0,0202372584633298;0,0711043573414543;0,0701196308213354;0,100806534509239;0,122583444815005;0,0209501461374701;0,000616991222856032;0,0735306776699852;0,127201450142274;0,0399251443679735;0,146186572693506;0,00107104468657398;0,136447590835559;2,43570113174287e-07;3,79761827876459e-05;8,64098503125042e-06;9,56392947008861e-05;5,22755690151553e-05;0,00027552731442413;0,000353256290497731;0,000525945879147914;0,000703961748190697;0,000123797349863167;3,76517434639888e-06;0,000463535999792435;0,000835494646397527;0,000273951480734996;0,00103170411992421;7,81461647901212e-06;0,00113786824374457;0,000312573259357662;2,22965786296838;0,00155391863277228
"champ";0,0380230209113742;-0,326936455460732;0,117015795337917;-0,544856843059522;-0,381589895642815;-1,35377927408377;0,668673467378879;-0,0673314749762566;0,390236964701315;1,97067738285538;0,146427089264692;0,343842800430578;-1,45314458356557;-0,397693753170896;-3,38062435947694;0,713357636396703;-2,54037818260678;0,00722641106336806;-0,0621354422171393;0,0222392702565561;-0,103551990985001;-0,0725225239196557;-0,257290591044828;0,127083783103671;-0,0127965875414113;0,074165930309056;0,374534282138937;0,0278289918180231;0,0653485535218927;-0,276175323360757;-0,0755831196170642;-0,642499745860746;0,135576169179476;-0,482807955914858;0,000176937319418155;0,0127800219197516;0,00157354913849584;0,0322893381959663;0,0130020127104935;0,109091577636144;0,0204711312535931;0,000200423124868849;0,00611650752974948;0,151590057497476;0,000810402361503789;0,00432582468600897;0,0741532158597152;0,00531660414853824;0,373516762527935;0,0160871271979405;0,178498506892401;4,51902826983449e-07;3,34101573522629e-05;4,27997073019152e-06;9,27933045022393e-05;4,55140574999436e-05;0,000572858739685482;0,000139759070399779;1,4170594740887e-06;4,76001839866518e-05;0,00121389992882636;6,70184964305077e-06;3,6954871112899e-05;0,00066003881558051;4,94366871332823e-05;0,00357228133465309;0,000159062004346485;0,00201719819040854;0,000312573259357662;2,59556652862589;0,00210579529718623
"centaine";0,00366769332778272;-0,251693042384169;0,0732665020773171;-0,641731830261854;-0,757470641349543;1,755790806659;0,224855894890935;0,308557034544029;1,31726140481269;-1,6390453856403;-0,701196945533627;-0,145248843696774;-1,3408334257011;1,12938443194325;0,306799216710109;2,02259598309578;0,590497064832317;0,000894177672739244;-0,0613623546927772;0,0178622541369471;-0,156453177303442;-0,184670111352985;0,428058945229326;0,0548195017484809;0,0752257035684874;0,321146189737927;-0,399596601314499;-0,170950675766605;-0,0354114320412291;-0,326893010122307;0,275342089081767;0,0747971504373063;0,493105613644551;0,143962224756212;2,23619413387248e-06;0,0102883229102531;0,000837914130131481;0,0608413375666302;0,0695898227150868;0,249251803143231;0,00314426747278836;0,00571715205802971;0,0946646658419133;0,142435708056044;0,025242661126507;0,00104850783076826;0,0857549618256186;0,0582395013354583;0,0041785155566926;0,175662643450874;0,0130999787858368;3,15354559974882e-09;1,48509934167224e-05;1,25841533015054e-06;9,65428792618337e-05;0,000134506940495387;0,000722700951023274;1,18528186607494e-05;2,23194757130433e-05;0,000406777590515536;0,000629788960581876;0,000115263848501763;4,94582166021328e-06;0,000421466189453155;0,000299017549843507;2,20658965477698e-05;0,000959028173205087;8,17426233278695e-05;0,000234429944518246;2,2270682765276;0,00116273340040219
"cause";-0,00612290881012581;-0,303661697320724;0,176777445037277;-0,482533613908825;0,575121910768449;0,224144168216862;-1,27091931064082;0,783719594882504;0,117038227515122;-0,484849662908738;0,146421267830482;1,47411752609129;1,6753391147935;-0,0192157645282649;0,262301461644224;0,349414095515162;-0,143629238164214;-0,00210900621024967;-0,104594797231874;0,0608901326113372;-0,166206360399318;0,19809794969597;0,0772053704244038;-0,437761985681547;0,269948409156136;0,0403132491958398;-0,167004112231908;0,0504340947649638;0,507752624377323;0,577062423587045;-0,00661877679082618;0,0903484648751231;0,120353988642059;-0,0494723937029417;1,24382592199187e-05;0,029888405269568;0,00973560289986457;0,0686542271739948;0,080067172993032;0,00810714988379998;0,200478328129362;0,0736123694374826;0,0014914887799909;0,024875491075628;0,00219676691459182;0,215541587582946;0,26719947820213;3,36488276420866e-05;0,00609586722389075;0,0104631516903389;0,00154682565651566;1,17183753370685e-08;2,88225135327664e-05;9,76799720994213e-06;7,27791477852344e-05;0,000103388360473846;1,57038706401904e-05;0,000504879548068996;0,000191987623162552;4,28161184648945e-06;7,34794703829701e-05;6,70131676895704e-06;0,000679228719459097;0,000877318480755511;1,15416302697733e-07;2,15056831384532e-05;3,81621349205841e-05;6,44818568590525e-06;0,000312573259357662;1,57642479848641;0,000776780540840171
