"V1";"V2";"V3";"V4";"V5";"V6"
" 0";" 22";"0.00";" -2.05";"*audiencehomme_1";"1.524372e-01"
"**";"classe";"4";"**";"";""
"****";"63";"1265";"4.98";"****";""
"0";"114";"0.00";"-6.57";"ancien";"0.01038965"
"0";" 96";"0.00";"-5.44";"nombreux";"0.01962647"
"1";"126";"0.79";"-5.18";"fille";"0.02280699"
"0";" 82";"0.00";"-4.60";"incident";"0.03205145"
"0";" 77";"0.00";"-4.30";"prétexte";"0.03817177"
"0";" 57";"0.00";"-3.13";"super";"0.07693505"
"0";" 53";"0.00";"-2.90";"planète";"0.08861557"
"1";" 84";"1.19";"-2.73";"provoquer";"0.09843396"
"0";" 50";"0.00";"-2.73";"grave";"0.09857323"
"2";"113";"1.77";"-2.70";"monde";"0.10019690"
"0";" 49";"0.00";"-2.67";"péril";"0.10214630"
"0";" 46";"0.00";"-2.50";"ambre";"0.11370455"
"0";" 44";"0.00";"-2.39";"départ";"0.12217136"
"0";" 41";"0.00";"-2.22";"passer";"0.13615365"
"0";" 41";"0.00";"-2.22";"découvrir";"0.13615365"
"0";" 41";"0.00";"-2.22";"côté";"0.13615365"
"0";" 39";"0.00";"-2.11";"etienne";"0.14642375"
"0";" 39";"0.00";"-2.11";"carbonnier";"0.14642375"
"0";" 38";"0.00";"-2.05";"astronaute";"0.15187044"
"*****";"*";"*";"*";"*";"*"
"15";"627";"2.39";"-17.59";"être";"2.734419e-05"
"10";"431";"2.32";" -9.78";"une";"1.768983e-03"
" 2";"170";"1.18";" -6.00";"pouvoir";"1.426807e-02"
" 6";"265";"2.26";" -5.23";"s";"2.225317e-02"
" 8";"292";"2.74";" -4.03";"il";"4.477525e-02"
" 9";"314";"2.87";" -3.94";"dans";"4.702694e-02"
" 4";"171";"2.34";" -2.91";"e";"8.778791e-02"
"15";"424";"3.54";" -2.80";"qui";"9.401021e-02"
" 3";"141";"2.13";" -2.73";"pas";"9.856006e-02"
" 0";" 50";"0.00";" -2.73";"bien";"9.857323e-02"
"*";"*";"*";"*";"*";"*"
" 4";"383";"1.04";"-17.98";"*mediamatgroupe_Fiction";"2.230232e-05"
" 1";"298";"0.34";"-17.77";"*genregroupe_Animation";"2.490793e-05"
" 2";"304";"0.66";"-15.80";"*publicgroupe_Programmejeunesse";"7.045938e-05"
" 0";"199";"0.00";"-12.38";"*chaine_France4";"4.346079e-04"
" 7";"384";"1.82";"-11.61";"*annéededecennie_2020";"6.542204e-04"
"15";"559";"2.68";"-11.17";"*annéededecennie_2010";"8.329806e-04"
" 0";"143";"0.00";" -8.45";"*annéededatediffusion_2019";"3.649924e-03"
" 5";"288";"1.74";" -8.29";"*publicgroupe_Déconseilléauxenfants";"3.979473e-03"
" 1";"163";"0.61";" -7.54";"*audiencefemme_01";"6.035804e-03"
" 1";"140";"0.71";" -6.05";"*audiencefemme_02";"1.387576e-02"
" 2";"153";"1.31";" -4.96";"*audiencehomme_01";"2.590859e-02"
" 1";"121";"0.83";" -4.88";"*annéededatediffusion_2018";"2.719521e-02"
" 2";"150";"1.33";" -4.78";"*chaine_RMCStory";"2.874363e-02"
" 1";"117";"0.85";" -4.64";"*audience_01";"3.129077e-02"
" 0";" 76";"0.00";" -4.24";"*audience_02";"3.952930e-02"
" 0";" 74";"0.00";" -4.12";"*audiencehomme_0";"4.239112e-02"
" 0";" 72";"0.00";" -4.00";"*audience_12";"4.546082e-02"
" 2";"134";"1.49";" -3.85";"*audience_03";"4.967077e-02"
" 0";" 63";"0.00";" -3.48";"*chaine_C8";"6.230035e-02"
" 0";" 60";"0.00";" -3.30";"*annéededatediffusion_2014";"6.922321e-02"
" 3";"152";"1.97";" -3.30";"*annéededatediffusion_2021";"6.928028e-02"
" 2";"124";"1.61";" -3.29";"*audiencehomme_14";"6.952978e-02"
" 0";" 57";"0.00";" -3.13";"*audiencehomme_02";"7.693505e-02"
" 0";" 56";"0.00";" -3.07";"*audiencefemme_0";"7.969748e-02"
" 0";" 53";"0.00";" -2.90";"*partdemarche_31";"8.861557e-02"
" 0";" 51";"0.00";" -2.79";"*partdemarche_09";"9.513055e-02"
" 0";" 49";"0.00";" -2.67";"*notice_781122027";"1.021463e-01"
" 0";" 49";"0.00";" -2.67";"*duree_01351100";"1.021463e-01"
" 0";" 48";"0.00";" -2.62";"*chaine_NRJ12";"1.058553e-01"
" 4";"164";"2.44";" -2.57";"*annéededatediffusion_2023";"1.088132e-01"
" 0";" 47";"0.00";" -2.56";"*audiencefemme_04";"1.097060e-01"
" 1";" 79";"1.27";" -2.46";"*annéededatediffusion_2012";"1.170254e-01"
" 0";" 45";"0.00";" -2.45";"*audiencehomme_03";"1.178574e-01"
" 6";"209";"2.87";" -2.35";"*genregroupe_Documentaire";"1.249489e-01"
" 1";" 77";"1.30";" -2.35";"*audience_05";"1.254174e-01"
" 2";"104";"1.92";" -2.24";"*audience_04";"1.346533e-01"
"**";"classe";"5";"**";"";""
"****";"59";"1265";"4.66";"****";""
"0";"133";"0.00";"-7.27";"petit";"0.007007266"
"0";"114";"0.00";"-6.13";"ancien";"0.013294477"
"0";" 93";"0.00";"-4.91";"nouveau";"0.026689571"
"1";"126";"0.79";"-4.71";"fille";"0.029910993"
"0";" 84";"0.00";"-4.40";"provoquer";"0.035902233"
"0";" 82";"0.00";"-4.29";"incident";"0.038344506"
"0";" 77";"0.00";"-4.01";"prétexte";"0.045200159"
"0";" 61";"0.00";"-3.14";"terre";"0.076607685"
"0";" 61";"0.00";"-3.14";"humour";"0.076607685"
"1";" 96";"1.04";"-3.07";"nombreux";"0.079966366"
"0";" 58";"0.00";"-2.97";"sauver";"0.084621359"
"0";" 57";"0.00";"-2.92";"tenter";"0.087480464"
"0";" 57";"0.00";"-2.92";"tête";"0.087480464"
"0";" 54";"0.00";"-2.76";"invité";"0.096672901"
"0";" 53";"0.00";"-2.71";"planète";"0.099955488"
"0";" 50";"0.00";"-2.55";"grave";"0.110520309"
"0";" 49";"0.00";"-2.49";"péril";"0.114297084"
"0";" 47";"0.00";"-2.39";"bellver";"0.122265031"
"2";"113";"1.77";"-2.34";"monde";"0.126300949"
"0";" 46";"0.00";"-2.34";"ambre";"0.126467708"
"0";" 44";"0.00";"-2.23";"départ";"0.135341532"
"0";" 43";"0.00";"-2.18";"parent";"0.140026123"
"0";" 42";"0.00";"-2.13";"gasnier";"0.144885419"
"*****";"*";"*";"*";"*";"*"
" 1";"170";"0.59";"-7.34";"pouvoir";"0.006754092"
" 2";"165";"1.21";"-5.08";"se";"0.024135047"
"21";"627";"3.35";"-4.83";"être";"0.027922127"
" 3";"171";"1.75";"-3.76";"e";"0.052345009"
" 1";" 89";"1.12";"-2.70";"après";"0.100424681"
" 0";" 50";"0.00";"-2.55";"bien";"0.110520309"
" 8";"265";"3.02";"-2.04";"s";"0.153159406"
" 6";"215";"2.79";"-2.04";"ne";"0.152773844"
"*";"*";"*";"*";"*";"*"
" 0";"383";"0.00";"-26.87";"*mediamatgroupe_Fiction";"2.172087e-07"
" 0";"298";"0.00";"-19.07";"*genregroupe_Animation";"1.259107e-05"
" 1";"304";"0.33";"-16.91";"*publicgroupe_Programmejeunesse";"3.913516e-05"
" 4";"384";"1.04";"-16.27";"*annéededecennie_2020";"5.490021e-05"
" 1";"288";"0.35";"-15.63";"*publicgroupe_Déconseilléauxenfants";"7.711534e-05"
"12";"559";"2.15";"-14.27";"*annéededecennie_2010";"1.579836e-04"
