"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"beau";-0,032;-0,3013;-0,4104;-0,4671;-0,0105;-0,0073;1,9062;1,6822;1,6043;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;0,4071;-0,2055;-0,2321;0,8185;-0,0407;-0,1325;-0,6717;0,6801;-0,0127;-0,0072
"sembler";2,3401;-0,4123;-0,5616;1,6187;-0,0144;-0,01;-0,5684;-0,4889;0,2286;-3,2887;-0,4632;-0,0093;-0,1663;-0,008;0,8407;-0,3366;-0,3177;-0,0979;-0,0556;0,4669;0,85;2,3452;-0,0174;-0,0098
"crabe";-0,0438;-0,4123;-0,5616;-1,3781;-0,0144;-0,01;-0,5684;-1,0314;-0,388;15,5423;-0,4632;-0,0093;-0,1663;-0,008;-0,2954;-0,8006;-0,3177;-0,0979;-0,0556;-0,1813;-0,9193;-0,9864;-0,0174;-0,0098
"cacher";-0,054;-0,5075;-0,6913;0,5173;-0,0177;-0,0123;0,3277;-0,3349;-0,1514;-4,0479;-0,2008;-0,0114;-0,2047;-0,0099;1,3108;-0,9854;-0,391;-0,1205;-0,0685;1,0369;1,4513;3,7181;-0,0215;-0,012
"fatou";-0,1333;-1,2533;-1,7072;-4,1891;-0,0438;-0,0303;-1,7277;-3,1351;-1,1793;47,2672;-1,4079;-0,0281;-0,5055;-0,0243;-0,8979;-2,4337;-0,9657;-0,2976;-0,1691;-0,5511;-2,7944;-2,9985;-0,053;-0,0298
"bruno";-0,0354;0,2713;15,1126;-0,5417;-0,0116;-0,008;-0,459;-0,3546;-0,3134;-2,6561;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;0,7685;-0,2566;-0,0791;-0,0449;-0,1464;-0,7425;-0,7967;-0,0141;-0,0079
"françois";-0,0573;2,9223;-0,2976;-0,6298;-0,0189;-0,013;-0,303;-0,7201;-0,5074;-4,3009;0,8092;-0,0121;-0,2175;-0,0105;-0,3863;1,0985;-0,4155;-0,128;-0,0728;-0,2371;-1,2022;7,5733;-0,0228;-0,0128
"comment";-0,1451;0,4298;-1,8586;-2,0856;-0,0477;-0,033;-0,4137;0,4744;-1,2839;11,2753;0,5785;-0,0306;-0,5503;-0,0265;-0,9775;-0,3382;-1,0513;1,4127;-0,1841;-0,5999;-3,0421;-2,3169;-0,0577;1,1435
"concours";-0,0185;0,4805;-0,2376;-0,583;-0,0061;-0,0042;1,0057;0,198;-0,1641;-0,3496;0,44;-0,0039;-0,0703;-0,0034;-0,125;0,2664;0,5749;2,4107;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"colocataire";-0,0945;-0,8882;-1,2099;-2,9689;-0,0311;-0,0215;-1,2244;-2,2219;-0,8358;31,2694;-0,9978;-0,0199;-0,3583;-0,0173;-0,6364;-1,7249;-0,6844;-0,2109;-0,1199;-0,3906;-1,9804;-2,1251;-0,0376;1,3243
"parisien";-0,0169;-0,1586;0,4069;0,4925;-0,0055;-0,0038;0,4029;1,301;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;0,835;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,2347;-0,0067;-0,0038
"raven";-0,2295;-2,1586;-2,9403;-7,2151;-0,0755;-0,0522;-2,9756;-5,3997;-2,0312;81,4502;-2,4248;-0,0484;-0,8706;-0,0419;-1,5464;-4,1917;-1,6632;-0,5126;-0,2913;-0,9491;-4,8128;-5,1644;-0,0913;-0,0512
"provoquer";-0,1485;-0,7651;-1,9018;-2,7797;0,9733;-0,0337;-1,9246;-1,8439;-1,3138;38,051;-1,5684;-0,0313;-0,2;-0,0271;-1,0003;-1,8376;-1,0758;-0,3315;-0,1884;-0,6139;-3,1129;-3,3404;-0,0591;-0,0331
"système";-0,0287;-0,2696;-0,3672;0,2239;-0,0094;-0,0065;-0,3716;0,7428;-0,2537;-2,1501;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;-0,1714;-0,2077;-0,064;-0,0364;-0,1185;8,2815;-0,6449;-0,0114;-0,0064
"brigitte";-0,0236;-0,222;18,4104;-0,742;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"adolescent";-0,0455;-0,4282;-0,5832;-0,7774;-0,015;-0,0103;-0,5902;-0,5168;-0,4029;9,9845;-0,481;-0,0096;-0,1727;-0,0083;0,2954;-0,8314;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-0,4846;-0,0181;-0,0102
"toutes";-0,0995;-0,1904;-0,6715;3,6111;-0,0327;-0,0226;-1,2901;-0,6351;-0,3944;3,2952;-0,5107;-0,021;-0,3775;-0,0182;0,3446;-1,8173;-0,7211;0,3974;-0,1263;-0,4115;-0,5045;-1,4335;-0,0396;-0,0222
"oise";-0,0253;-0,2378;19,7264;-0,795;-0,0083;-0,0057;-0,3279;-0,595;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"monter";-0,0202;2,1003;-0,2592;-0,636;-0,0067;-0,0046;0,3436;-0,144;-0,179;-1,5177;0,4104;-0,0043;-0,0767;-0,0037;0,5696;-0,3695;-0,1466;-0,0452;-0,0257;0,7564;-0,4242;1,8541;-0,0081;-0,0045
"48";-0,032;-0,3013;3,6914;-1,007;-0,0105;-0,0073;3,664;-0,7536;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;3,7721;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,7208;-0,0127;-0,0072
"49";-0,027;0,3542;1,4004;0,5584;-0,0089;-0,0061;4,1386;-0,6346;-0,2387;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;-0,1818;1,0367;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"47";-0,0388;0,2455;1,6312;-0,6185;-0,0128;-0,0088;5,0748;-0,9123;-0,3432;-2,9092;-0,4097;-0,0082;-0,1471;-0,0071;-0,2613;4,9575;-0,281;-0,0866;-0,0492;-0,1604;-0,8132;-0,8726;-0,0154;-0,0087
"44";-0,0438;1,8824;6,7339;-1,3781;-0,0144;-0,01;1,4375;-1,0314;-0,388;-3,2887;-0,1432;-0,0093;-0,1663;-0,008;-0,2954;2,8406;-0,3177;-0,0979;-0,0556;-0,1813;-0,9193;-0,9864;-0,0174;-0,0098
"45";-0,0405;0,6736;3,9804;-0,6576;-0,0133;-0,0092;2,2585;-0,952;1,3382;-3,0357;-0,4275;-0,0085;-0,1535;-0,0074;-0,2727;2,3269;-0,2932;-0,0904;-0,0514;-0,1673;-0,8485;-0,9105;-0,0161;-0,009
"42";-0,032;1,5373;0,2137;-0,2044;-0,0105;-0,0073;5,8101;-0,7536;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;2,1114;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,7208;-0,0127;-0,0072
"40";-0,054;3,0672;2,4026;-0,5653;-0,0177;-0,0123;1,1557;0,517;3,2027;-4,0479;-0,5701;-0,0114;-0,2047;-0,0099;-0,3636;0,7624;-0,391;-0,1205;-0,0685;-0,2231;-1,1315;-1,2141;-0,0215;-0,012
"41";-0,0219;1,1128;0,8899;0,3468;-0,0072;-0,005;6,0459;-0,5156;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,4932;-0,0087;-0,0049
"membre";-0,0708;-0,6661;26,4131;-0,3348;-0,0233;-0,0161;-0,9182;0,2967;-0,6268;-4,1312;0,6239;-0,015;-0,2687;-0,0129;-0,4772;-1,2935;0,4874;-0,1582;-0,0899;-0,2929;-1,4852;-1,5937;-0,0282;-0,0158
"inédit";-0,032;-0,3013;-0,4104;12,2055;-0,0105;-0,0073;-0,4153;-0,7536;0,3193;-2,4031;0,2666;-0,0068;-0,1215;-0,0059;-0,2158;-0,585;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,2839;-0,0127;-0,0072
"direct";-0,032;-0,3013;-0,4104;0,4255;-0,0105;-0,0073;3,664;-0,7536;-0,2835;-2,4031;1,4111;-0,0068;-0,1215;-0,0059;-0,2158;0,8633;-0,2321;-0,0715;-0,0407;-0,1325;-0,2548;0,6801;-0,0127;-0,0072
"air";-0,0169;0,5145;-0,216;-0,1686;-0,0055;-0,0038;0,4029;-0,3966;-0,1492;-1,2647;2,2016;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;0,2542;1,3479;-0,0067;-0,0038
"philippe";-0,0304;0,3172;0,6646;-0,1821;-0,01;-0,0069;0,657;3,2889;-0,2686;-2,2766;0,2823;-0,0064;-0,1151;-0,0055;-0,2045;-0,1883;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;0,3455;-0,0121;-0,0068
"même";0,6887;-0,1904;-1,2748;-0,751;-0,0327;-0,0226;0,4831;0,3858;0,4932;-4,2958;0,372;-0,021;3,6505;-0,0182;0,7093;-1,8173;-0,2922;0,3974;2,5062;0,6165;1,4113;0,931;-0,0396;-0,0222
"changer";-0,0253;-0,2378;-0,324;1,0739;-0,0083;-0,0057;3,2494;-0,2085;-0,2238;-1,1138;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;0,6696;0,4817;-0,1944;-0,0101;-0,0056
"pendant";-0,0455;-0,4282;-0,2072;-0,4132;-0,015;-0,0103;0,4146;-0,2389;1,9123;-2,4096;-0,1524;-0,0096;2,1543;-0,0083;0,2954;-0,3566;-0,3299;1,6452;-0,0578;2,0527;-0,4374;0,4026;-0,0181;-0,0102
"actualité";-0,0557;1,5305;0,3186;-0,3321;-0,0183;-0,0126;0,313;1,6636;-0,1592;-4,1744;1,3754;-0,0117;0,4146;-0,0102;-0,3749;3,5554;-0,4032;-0,1243;-0,0706;-0,2301;-1,1668;-1,2521;-0,0221;-0,0124
"m6";-0,0337;-0,3171;0,597;-1,06;-0,0111;-0,0077;12,2805;-0,7933;-0,2984;-2,5296;-0,3563;-0,0071;-0,1279;-0,0062;3,8934;-0,6158;-0,2444;-0,0753;-0,0428;-0,1394;-0,7071;-0,7588;-0,0134;-0,0075
"assez";-0,0287;-0,2696;-0,3672;13,8623;-0,0094;-0,0065;-0,3716;-0,6743;-0,2537;-2,1501;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;-0,1714;-0,2077;-0,064;-0,0364;-0,1185;-0,601;-0,6449;-0,0114;-0,0064
"mois";-0,0287;0,335;-0,3672;0,9114;-0,0094;-0,0065;0,6947;0,3525;-0,2537;-2,1501;5,6411;-0,0061;-0,1087;-0,0052;-0,1931;-0,1714;-0,2077;-0,064;-0,0364;-0,1185;-0,601;-0,6449;-0,0114;-0,0064
"me";-0,0371;-0,3489;13,0657;-0,2768;-0,0122;-0,0084;-0,1513;-0,3807;0,2754;-2,7827;1,2482;-0,0078;-0,1407;-0,0068;-0,2499;-0,6774;-0,2688;-0,0828;-0,0471;-0,1534;-0,7778;-0,8346;-0,0148;-0,0083
"ma";-0,0169;0,5145;-0,216;-0,53;-0,0055;-0,0038;1,9616;1,301;2,4133;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"naître";-0,1535;-1,4438;-1,9667;-1,7802;-0,0505;-0,0349;-1,9903;-0,7353;-1,3586;36,8985;-0,9393;-0,0324;-0,5823;-0,028;-1,0344;-2,8037;-1,1125;-0,3428;-0,1948;-0,6348;-3,2191;-3,4543;-0,0611;-0,0343
"mi";-0,0185;-0,1744;14,4631;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"enquête";-0,0607;0,8613;-0,7777;-0,2211;-0,02;-0,0138;1,5206;-0,4191;-0,1833;-3,4342;3,2996;-0,0128;-0,2303;-0,0111;0,2146;-0,5468;-0,4399;1,4132;-0,077;-0,251;0,5096;0,7472;-0,0242;-0,0136
"entretien";-0,0236;0,3977;-0,3024;-0,742;-0,0078;-0,0054;7,1148;0,9316;-0,2089;-1,7706;0,9718;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"laquelle";-0,0202;-0,1903;-0,2592;0,8195;-0,0067;-0,0046;0,3436;-0,144;-0,179;-1,5177;0,4104;-0,0043;-0,0767;-0,0037;-0,1363;0,2419;-0,1466;-0,0452;-0,0257;-0,0837;0,2052;1,8541;-0,0081;-0,0045
"nouvelle";-0,0422;-0,3964;-0,183;0,4922;-0,0139;-0,0096;2,9593;0,4265;0,2393;-0,6879;-0,4453;-0,0089;-0,1599;-0,0077;0,3187;-0,3169;-0,3055;-0,0941;-0,0535;-0,1743;-0,3896;0,4574;-0,0168;-0,0094
"vite";-0,0202;-0,1903;-0,2592;0,3887;-0,0067;-0,0046;-0,2623;-0,144;-0,179;-1,5177;1,0886;-0,0043;4,6894;-0,0037;-0,1363;-0,3695;-0,1466;2,334;-0,0257;-0,0837;-0,4242;-0,1339;-0,0081;-0,0045
"mettre";0,8131;0,7003;-0,929;1,6659;-0,0238;-0,0165;0,7988;0,4941;2,5119;-5,4399;0,6046;-0,0153;0,8847;-0,0132;-0,1581;-0,7051;-0,5255;-0,1619;-0,092;-0,2999;-0,4733;0,5387;-0,0289;-0,0162
"autre";-0,0472;-0,444;-0,6048;0,6712;-0,0155;-0,0107;0,3952;-0,2572;0,2091;-3,5418;-0,1618;-0,01;0,4712;-0,0086;0,2846;-0,8622;0,2635;1,6155;-0,0599;-0,1952;0,7653;2,154;1,3733;-0,0105
"jeune";-0,1569;0,368;-2,01;-0,3071;-0,0516;-0,0357;0,5142;2,983;-0,211;0,4002;-0,5636;-0,0331;-0,2183;-0,0287;0,3646;-0,9481;-1,1369;3,789;-0,1991;-0,6488;-3,2899;0,6029;2,0358;-0,035
"construire";-0,0287;-0,2696;-0,3672;0,9114;-0,0094;-0,0065;-0,3716;0,3525;-0,2537;-2,1501;-0,3028;-0,0061;0,6547;-0,0052;-0,1931;-0,5235;-0,2077;-0,064;-0,0364;0,6219;5,8321;-0,6449;-0,0114;-0,0064
"réal";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;11,8578;-0,0074;-0,0041
"émission";-0,1755;0,2885;-2,2479;-0,6364;-0,0577;5,6314;15,724;0,5261;-1,5529;-11,6052;-0,4038;-0,037;-0,6656;-0,0321;-0,3054;1,2829;-1,2715;0,226;-0,2227;-0,7256;-2,6867;5,9397;-0,0698;-0,0392
"coeur";-0,0287;0,335;-0,3672;0,5095;-0,0094;-0,0065;-0,3716;1,2603;-0,2537;-1,3209;0,2993;-0,0061;2,7408;-0,0052;0,4449;0,4866;-0,2077;0,8632;-0,0364;-0,1185;-0,601;-0,6449;-0,0114;-0,0064
"claude";-0,0455;1,1484;10,0709;-0,7774;-0,015;-0,0103;-0,2111;1,0907;-0,4029;-2,4096;-0,1524;-0,0096;-0,1727;-0,0083;-0,3067;-0,8314;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-0,2188;-0,0181;-0,0102
"présidentiel";-0,0236;1,9049;0,2997;-0,742;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;0,9718;-0,005;-0,0895;-0,0043;-0,159;6,0057;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"photo";-0,0202;0,4501;-0,2592;-0,636;-0,0067;-0,0046;1,7302;-0,476;-0,179;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;0,2419;-0,1466;1,0052;-0,0257;-0,0837;0,6193;1,8541;-0,0081;-0,0045
"boulot";-0,0961;-0,9041;-1,2316;-3,022;-0,0316;-0,0219;-0,6503;-2,2616;-0,8508;31,8604;-1,0156;-0,0203;-0,3647;-0,0176;-0,6477;-1,7557;-0,6966;-0,2147;-0,122;-0,3975;-2,0158;-2,1631;-0,0383;-0,0215
"transformer";-0,0253;-0,2378;-0,324;1,6521;-0,0083;-0,0057;0,2758;-0,2085;1,8892;-1,8971;-0,2672;-0,0053;0,7029;-0,0046;0,4887;-0,1392;-0,1833;0,9138;-0,0321;-0,1046;-0,5303;-0,1944;-0,0101;-0,0056
"frontière";-0,0219;6,9708;-0,2808;-0,689;-0,0072;-0,005;0,3186;-0,5156;-0,194;-1,6442;0,3838;-0,0046;-0,0831;-0,004;-0,1477;1,2628;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,1534;-0,0087;-0,0049
"candidat";-0,027;1,7409;-0,3456;-0,848;-0,0089;-0,0061;0,7355;-0,6346;-0,2387;-1,2168;0,3177;-0,0057;-0,1023;-0,0049;-0,1818;6,6198;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"alien";1,2765;-0,222;-0,3024;-0,2921;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;0,7298;-0,0043;2,2967;-0,4311;-0,171;-0,0527;-0,03;-0,0976;5,5673;-0,5311;-0,0094;-0,0053
"jean";-0,1485;4,816;23,6822;0,3653;-0,0488;-0,0337;-0,4346;0,2958;-1,3138;-11,1373;0,8449;-0,0313;-0,5631;-0,0271;-1,0003;-0,3604;-1,0758;-0,3315;-0,1884;-0,6139;-3,1129;-0,41;-0,0591;-0,0331
"proposer";-0,0388;-0,3647;-0,4968;1,3841;-0,0128;-0,0088;-0,5028;4,1159;0,2626;-1,9658;-0,4097;-0,0082;-0,1471;-0,0071;0,3448;0,3249;-0,281;-0,0866;-0,0492;-0,1604;-0,8132;0,5206;-0,0154;-0,0087
"fête";-0,0169;-0,1586;-0,216;-0,1686;-0,0055;-0,0038;0,4029;5,4394;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;0,2943;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"vérité";-0,0185;0,4805;-0,2376;-0,1978;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;1,0412;1,2778;0,7908;0,6767;2,0008;-0,0074;-0,0041
"manquer";-0,1468;-1,3803;-1,8802;-3,5235;-0,0483;-0,0334;-1,9027;-0,9428;-1,2989;40,5069;-1,5505;-0,031;-0,5567;-0,0268;-0,9889;-2,6804;-1,0635;-0,3278;-0,1863;-0,6069;-3,0775;-2,3505;-0,0584;-0,0328
"enfin";-0,0253;-0,2378;-0,324;1,6521;-0,0083;-0,0057;-0,3279;0,4187;0,395;-0,345;-0,2672;-0,0053;0,7029;-0,0046;-0,1704;-0,1392;0,4631;-0,0565;-0,0321;-0,1046;-0,5303;-0,1944;-0,0101;-0,0056
"2999";-0,0725;-0,682;-0,929;-1,4609;-0,0238;-0,0165;-0,9401;-1,7059;-0,6417;-5,4399;-0,7661;-0,0153;-0,2751;-0,0132;-0,4886;-1,3243;63,978;-0,1619;-0,092;-0,2999;-1,5205;-1,6316;-0,0289;-0,0162
"bande";-0,0287;-0,2696;0,2436;-0,3949;-0,0094;-0,0065;0,2403;4,4029;0,3542;-2,1501;0,2993;-0,0061;-0,1087;-0,0052;0,4449;-0,1714;-0,2077;-0,064;-0,0364;-0,1185;-0,601;0,3747;-0,0114;-0,0064
"59";-0,0354;-0,333;1,1019;-1,113;-0,0116;-0,008;5,4184;-0,833;-0,3134;-2,6561;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;6,4092;-0,2566;-0,0791;-0,0449;-0,1464;-0,7425;-0,7967;-0,0141;-0,0079
"58";-0,0236;-0,222;1,5563;-0,742;-0,0078;-0,0054;3,4076;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;3,7209;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"55";-0,0405;0,2338;1,5686;-0,6576;-0,0133;-0,0092;2,2585;-0,952;-0,3581;-3,0357;-0,4275;-0,0085;-0,1535;-0,0074;0,3314;7,8891;-0,2932;-0,0904;-0,0514;-0,1673;-0,8485;-0,9105;-0,0161;-0,009
"54";-0,0438;-0,4123;3,7386;-1,3781;-0,0144;-0,01;7,8177;-1,0314;-0,388;-3,2887;-0,4632;-0,0093;-0,1663;-0,008;-0,2954;3,6127;-0,3177;-0,0979;-0,0556;-0,1813;-0,9193;-0,9864;-0,0174;-0,0098
"56";-0,0304;-0,2854;3,8381;-0,954;-0,01;-0,0069;3,8104;-0,714;-0,2686;-2,2766;-0,3206;-0,0064;-0,1151;-0,0055;-0,2045;3,0333;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;-0,6829;-0,0121;-0,0068
"51";-0,0337;1,4781;0,2005;-1,06;-0,0111;-0,0077;6,7762;-0,7933;-0,2984;-2,5296;-0,3563;-0,0071;-0,1279;-0,0062;-0,2272;2,0112;-0,2444;-0,0753;-0,0428;-0,1394;0,3273;-0,7588;-0,0134;-0,0075
"50";-0,0557;-0,1755;3,0554;-0,5973;-0,0183;-0,0126;5,5831;0,4888;-0,4925;-4,1744;-0,5879;-0,0117;-0,2111;-0,0102;-0,3749;2,2107;-0,4032;-0,1243;-0,0706;-0,2301;-0,5871;-0,6485;-0,0221;-0,0124
"53";-0,0253;-0,2378;1,475;-0,3256;-0,0083;-0,0057;2,2915;-0,595;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;4,5598;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"52";-0,0354;-0,333;-0,1374;0,3566;-0,0116;-0,008;5,4184;-0,833;-0,3134;-2,6561;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;5,3469;-0,2566;-0,0791;-0,0449;-0,1464;-0,7425;-0,7967;-0,0141;-0,0079
"57";-0,0287;0,9117;2,1017;-0,3949;-0,0094;-0,0065;2,0841;-0,6743;-0,2537;-2,1501;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;3,1835;-0,2077;-0,064;-0,0364;-0,1185;-0,601;-0,6449;-0,0114;-0,0064
"humanité";-0,0826;-0,7772;-1,0586;9,172;1,2171;-0,0188;-1,0713;-1,9441;-0,7313;-6,1993;0,2284;-0,0174;-0,3135;-0,0151;-0,5568;-1,5092;-0,5988;-0,1845;1,614;0,7365;8,7694;-1,8594;-0,0329;-0,0184
"gouvernement";1,0338;0,6471;-0,183;0,2518;-0,0139;-0,0096;-0,1865;-0,9917;-0,373;-3,1622;-0,4453;-0,0089;-0,1599;-0,0077;-0,284;1,0567;0,2966;-0,0941;-0,0535;2,1469;4,1582;-0,9485;-0,0168;-0,0094
"plus";0,7569;-0,7735;-1,8694;2,2989;-0,1083;-0,0748;-0,2918;0,4656;-0,2912;-17,6675;0,5851;-0,0695;0,2642;-0,0601;1,171;-0,6706;-2,3858;0,2987;0,6041;-0,4004;17,3026;0,3316;0,5843;-0,0735
"entrepreneur";-0,0185;-0,1744;14,4631;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"exister";-0,0304;0,3172;0,2281;-0,1821;-0,01;-0,0069;0,2249;-0,714;-0,2686;-2,2766;-0,3206;-0,0064;-0,1151;-0,0055;1,1103;0,9165;-0,2199;-0,0678;-0,0385;1,4849;2,7321;-0,6829;-0,0121;-0,0068
"hugues";-0,0236;-0,222;18,4104;-0,742;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"voisin";-0,0202;-0,1903;-0,2592;-0,2281;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-0,8138;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;1,0052;-0,0257;-0,0837;-0,4242;7,4605;-0,0081;-0,0045
"peret";-0,0169;-0,1586;-0,216;9,4004;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"ne";0,3576;-4,9203;-0,3905;-2,1522;-0,2135;-0,1476;-0,6622;-0,8652;-0,6033;15,0172;-0,4972;1,4015;-1,0996;-0,1186;2,93;-2,6025;-4,7054;0,6214;-0,824;-1,8247;-0,9837;0,409;-0,2584;-0,145
"actuel";-0,0253;0,375;-0,324;0,6129;-0,0083;-0,0057;-0,3279;-0,595;-0,2238;-1,8971;0,3377;-0,0053;-0,0959;-0,0046;-0,1704;-0,1392;-0,1833;-0,0565;-0,0321;0,6696;5,2674;-0,569;-0,0101;-0,0056
"retour";-0,086;0,9599;0,6308;-0,3372;-0,0283;-0,0196;7,8775;-0,779;-0,3165;-6,4524;1,794;-0,0182;-0,3263;-0,0157;-0,5795;3,2504;-0,233;0,4468;-0,1092;-0,3557;-1,8035;-1,1826;-0,0342;-0,0192
"valentin";-0,032;-0,3013;-0,4104;-1,007;-0,0105;-0,0073;-0,4153;0,6433;-0,2835;-2,4031;0,7538;-0,0068;-0,1215;-0,0059;-0,2158;12,3918;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,7208;-0,0127;-0,0072
"cnews";-0,0405;-0,3806;15,3375;-1,2721;-0,0133;-0,0092;-0,5246;-0,952;-0,3581;-3,0357;-0,4275;-0,0085;-0,1535;-0,0074;-0,2727;3,8863;-0,2932;-0,0904;-0,0514;-0,1673;-0,8485;-0,9105;-0,0161;-0,009
"groupe";-0,0388;0,2455;-0,4968;3,9598;-0,0128;-0,0088;-0,5028;2,5712;-0,3432;-2,9092;-0,4097;-0,0082;0,5416;-0,0071;-0,2613;0,3249;-0,281;-0,0866;-0,0492;-0,1604;-0,3432;-0,3812;-0,0154;-0,0087
"entier";-0,0388;-0,3647;-0,4968;-1,219;-0,0128;-0,0088;-0,5028;-0,9123;0,2626;-2,9092;-0,4097;-0,0082;2,3534;-0,0071;-0,2613;-0,7082;-0,281;-0,0866;-0,0492;3,352;9,8874;-0,3812;-0,0154;-0,0087
