"";"X.anneedediff_1995";"X.anneedediff_1996";"X.anneedediff_1997";"X.anneedediff_1998";"X.anneedediff_1999";"X.anneedediff_2000";"X.anneedediff_2001";"X.anneedediff_2002";"X.anneedediff_2004";"X.anneedediff_2005";"X.anneedediff_2006";"X.anneedediff_2007";"X.anneedediff_2008";"X.anneedediff_2009";"X.anneedediff_2010";"X.anneedediff_2011";"X.anneedediff_2012";"X.anneedediff_2013";"X.anneedediff_2014";"X.anneedediff_2015";"X.anneedediff_2016";"X.anneedediff_2017";"X.anneedediff_2018";"X.anneedediff_2019";"X.anneedediff_2020";"X.anneedediff_2021";"X.anneedediff_2022";"X.anneedediff_2023"
"secret";0;0;3,14;4,24;2,31;5;0;0;0;1,75;0;0,36;0,64;4,57;0,5;0;0,46;0,88;0;0;1,3;0;0,39;0;0,55;0,36;0,12;0,98
"cyborg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,69;4,9;0
"puissant";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0,88;0,47;0;0;1,11;0,39;0,19;0;0,24;0;0,28
"mener";0;0;0;0;0;0;0;0;0;0;0;0,71;0;1,52;0;0;0,23;0,88;1,41;0,72;0,65;0,56;0;0;1,11;0,12;0,12;0,28
"puis";0;0;0;0;0;0;0;0;0;1,75;0;1,07;0;0;0,5;0;0,69;0;0,47;0,72;0;0;0,2;0,19;0,55;0;0;0
"moment";0;0;0;0;0;0;2,99;0;0;0,88;0;0,71;0;0;0,5;0;0,46;0;0,94;0;0,65;0,56;0,2;0,58;0;0;0;0,42
"travers";0;0;0;0;0;0;0;0;8,33;0;0;0,36;0;0;0,25;0;0,46;0;0;1,44;0;0;0,2;0,19;0;0,12;0;0,7
"entre";0;0;0;4,24;0;0;1,49;0;0;0,88;3,33;1,43;1,27;1,52;0,74;0,47;0,23;1,77;1,41;0;0;1,11;0,2;0,58;0,55;0,84;0,24;0,28
"salvatore";0;0;0;0;0;0;0;0;0;0;0;0;6,37;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;0
"y";0;0;3,14;0;0;0;2,99;0;0;2,63;0;2,86;0,64;0;2,73;1,41;0,92;0;1,88;0,72;0,65;4,45;1,18;0,77;2,21;1,2;0,48;1,27
"délirant";0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;3,72;0;0;0;0;0;0;0;0;0;0;0;0;0
"source";0;0;0;0;0;5;0;0;0;0;1,66;0,71;3,82;6,1;6,69;10,31;13,35;26,48;12,19;12,98;11,71;10,02;7,9;19,24;7,74;8,31;9,8;9,84
"ça";0;0;0;0;0;0;1,49;0;0;0,88;0;0;0,64;0;0,25;1,41;0,46;0;0;0;0,65;0;0,59;0;0;0;0,12;0,14
"peu";0;0;0;4,24;0;0;0;0;0;0;0;0,71;0;0;0,5;0;0,92;0;1,41;0,72;0,65;0,56;0,39;0,19;0;0,12;0;0,56
"depuis";0;0;0;0;0;0;0;0;0;0;4,99;0,71;0,64;0;1,24;0,94;1,15;0,88;2,34;0;1,95;0;0,2;0;0;1,08;0,48;1,27
"jimmy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0;0;0;0
"aliens";0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0,25;0;0,69;1,77;0,47;0;0,65;1,11;0;0,58;0;1,08;0;0,42
"dewalle";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,89;0;0;0;0
"avenir";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,88;0;0;0;0;0,19;0;0,12;0;0,98
"conseil";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0,5;0;0;0;0,47;1,44;0,65;1,11;0;0;0;0,12;0;0,42
"travailler";0;0;0;0;0;0;0;0;0;0;0;0;0;1,52;0,5;0,47;0,23;0;0,94;0;0;0;0;0;1,66;0,48;0;0
"lointain";0;0;0;4,24;0;0;0;0;0;0;0;0;0;0;0,25;0;0;0;0;0;0;1,11;2,76;0;1,11;3,13;5,02;0,7
"elles";0;0;3,14;0;0;0;0;0;0;0;0;0;0;0;0,74;0,47;0,23;2,65;3,28;0;0,65;1,11;0;0;1,11;1,08;0;0,7
"armée";0;0;0;0;2,31;0;0;0;0;0;1,66;0,36;0;0;0,5;0;0;0;0;0,72;0;0;0;0;0,55;0,6;0;0
"invité";0;0;0;0;0;0;0;0;0;2,63;0;0;0,64;0;0,25;4,22;0,46;0;0,94;1,44;0;0,56;0,2;1,92;4,42;0,84;0;3,65
"brainiac";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11;1,58;0,77;0;0;0;0
"ennemi";0;0;0;0;0;5;0;0;0;0;0;0;0,64;1,52;0;0,94;0,23;1,77;0;0;0;0,56;0;0;0;0,24;0,24;0
"objet";0;0;0;0;0;0;0;0;0;0;0;1,07;0;0;0,5;0;0,23;0;0;0;0;0;0;0;0,55;0,24;0,36;0,98
"lorenzo";0;0;0;0;0;0;0;0;0;0;0;3,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"crop";0;0;0;0;0;0;0;0;0;0;1,66;3,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"39";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0,47;0;0;0;0;0;0;0;0,19;2,77;0,36;0;0,56
"38";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0,2;0,19;0,55;0,6;0;0,7
"33";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,24;1,41;0;0;0;0;0;0;0,2;0;0,55;0,72;0;0,84
"32";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49;0,47;0,23;0;0;0;0;0;0;0;1,11;0,72;0;0,42
"31";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99;0,94;0;0;0,47;0;0;0;0,2;0,19;0,55;0,48;0;0,98
"30";0;0;0;0;0;0;0;0;0;0;3,33;0;0;0;1,24;0,47;0;0;0;0;0;0;0,2;0,38;1,66;1,32;0;0,56
"37";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99;0,94;0;0;0;0;0;0;0;0;1,11;0,24;0;0,42
"36";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99;0,94;0;0;0;0;0;0;0;0,19;0,55;0,48;0;0,42
"34";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,94;0;0;0;0;0;0;0;0,19;0;0,36;0;0,84
"composer";0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0,23;0,88;0,94;1,44;0;0,56;0,39;0,19;0;0;0;0
"train";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0,25;0;0,69;0;0,47;0;0;0;0,59;0;0;0;0;0,56
"souvent";0;0;0;0;0;0;0;0;0;0;0;0;2,55;1,52;0,74;0;0;0,88;0,47;0,72;0;0;0,39;0;0;0;0,12;0,7
"terrien";0;16,39;0;0;0;0;0;0;0;0;0;0;0;3,05;0,5;0;0,92;0;0;0,72;0;0;2,76;0;1,11;3,13;5,14;0
"laurie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,41
"extrait";0;0;3,14;0;4,63;0;0;0;0;14,01;0;0;0;0;0;0;0;0;0;0,72;0;0,56;0;0,19;0;0,6;0;0,98
"le";6,62;16,39;31,45;46,61;30,09;30;58,21;18,52;33,33;21,02;61,56;32,48;21,01;33,54;23,3;17,82;22,09;26,48;17,35;25,96;33,83;26,17;26,46;8,85;15,49;21,07;11,36;17,15
"la";72,85;49,18;22,01;59,32;53,24;20;47,76;0;33,33;28,02;53,24;30,34;33,1;47,26;32,96;19,69;23,47;26,48;26,25;33,89;28,63;28,95;21,92;30,79;40,38;24,92;21,16;28,11
"eux";0;0;0;0;0;0;1,49;0;0;0;0;0,71;0;0;0,25;0,47;0,23;0;0,94;0,72;0;0;0,39;0;0,55;0,36;0,36;0,14
"oggy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,47;0;0;0;0;0;0;0;0;0;0;0;0;0
"image";0;0;0;0;4,63;0;0;0;0;0;1,66;0,36;1,91;3,05;0,99;0;0,69;0;0,47;0,72;0,65;0;0,2;0,38;1,66;0,36;0,12;0,56
"tuer";0;0;0;0;0;0;0;0;0;0;0;1,07;0;1,52;0,25;0;0,23;0,88;0,94;1,44;0,65;0,56;0;0,19;0;0,24;0,12;0
"identifier";0;0;0;0;0;0;0;0;0;0;1,66;1,78;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0,84;1,41
"lfi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,57;0;0;0,24;0;0
"expliquer";0;16,39;0;0;0;0;1,49;0;0;0;0;0;1,27;0;0,25;0;0;0;0,47;1,44;0;0,56;0;0,19;1,11;0,24;0,12;0,56
"réseau";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0;0;0,2;0;0;0,24;0,12;0,7
"là";0;0;3,14;0;0;5;2,99;0;8,33;0;0;1,07;1,27;0;0;0,94;1,15;0,88;0;0,72;0;1,11;0,2;0;0;0,12;0,36;0
"que";6,62;0;3,14;16,95;6,94;15;16,42;37,04;8,33;7,01;1,66;6,42;8,27;4,57;5,45;3,28;3,45;7,06;11,72;12,26;6,51;8,91;4,34;2,12;4,42;5,42;8,61;5,48
"qui";6,62;32,79;6,29;21,19;6,94;0;10,45;0;16,67;9,63;4,99;7,85;14;9,15;12,64;4,22;8,74;8,83;11,25;9,37;20,17;12,81;13,43;19,24;9,4;13,96;18,65;8,01
"parvenir";0;0;0;4,24;0;0;0;0;0;0;0;0,71;0;3,05;0,25;0;0,46;0;0,47;0;0;0;0,2;0,19;0,55;0,24;0,24;0
"publier";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,88;0;0;0,47;0;0,65;0;0,2;0;0;0;0;0,56
"auproux";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;2,12;0;0;0;0
"seines";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,69;0;0;0;0
"tromper";0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0;0;0;0;0;0;0,19;0;0;0,12;3,65
"mélenchon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0;0,56;4,54;0;0;0,24;0;0
"bernard";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0,2;2,12;0;0;0;0,14
"beau";0;0;0;0;0;0;0;0;0;0,88;0;0;1,27;1,52;0,74;0,47;0,69;0;1,88;1,44;0;0;0,2;0;0;0;0;0,14
"sembler";0;0;0;0;0;0;1,49;0;0;0,88;0;1,43;0;0;0,25;0;0,23;0;0,47;0;1,3;0,56;0,2;0,58;0,55;0,24;0,36;0,56
"crabe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,65
"cacher";0;0;0;0;0;0;0;0;0;0;0;2,5;1,27;0;0,99;0;0,23;0;0,47;0,72;0;0;0,39;0,96;0;0,12;0,84;0,14
"fatou";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,2;0;0;0;0
"bruno";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;2,89;0,55;0,36;0;0
"françois";0;0;3,14;0;0;0;0;0;0;0,88;0;5;0;0;0;0;0,69;0;0;0,72;0,65;1,11;0,39;0,19;1,66;0,6;0;0
"comment";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94;1,61;0;1,88;5,05;1,3;0,56;0,59;0;1,66;0,12;0;7,87
"concours";0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0,5;0;0,69;0;0,47;1,44;0;0;0;0;0,55;0;0;0,14
"colocataire";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81;4,9;0
"parisien";0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0,5;0;0,46;0;0,94;0;0;0;0;0,19;0;0,12;0;0,14
"raven";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,76;0;1,11;4,57;9,8;0
"provoquer";0;0;0;0;6,94;0;0;0;0;0;0;0;0;1,52;0;0;0;0;0;1,44;0;0;0;15,2;0,55;0;0,12;0,14
"système";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0;0;0;0;0;0;0;0;0;0;0,84;0;0,98
"brigitte";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,69;0;0;0;0
"adolescent";0;0;0;0;0;0;0;0;0;1,75;0;0;0;0;0;0;0;0;0;0;0;0,56;2,76;0;0,55;1,08;0;0
"toutes";0;0;0;0;2,31;0;0;0;0;0;0;0,36;1,27;0;0,74;7,03;0;0,88;0,47;0,72;0,65;0;0,2;0;0,55;0,24;0;4,08
"oise";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,89;0;0;0;0
"monter";0;0;0;0;0;0;0;0;0;0;1,66;0,36;1,91;0;0,25;0,47;0;0;0,94;0;0;0;0;0;1,66;0;0;0
"48";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99;0,94;0;0;0;0;0;0;0,39;0,77;0;0,24;0;0,7
"49";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99;0,94;0;0;0;0;0;0;0,2;0,38;0;0,24;0;0,7
"47";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,24;1,41;0;0;0;0;0;0;0,39;0,38;0,55;0,36;0;0,98
"44";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0,47;0;0;0,47;0;0;0;1,18;0,77;1,66;0,6;0;0,42
"45";0;0;0;0;0;0;0;0;0;0;0;0;2,55;0;0,74;0,94;0;0;0;0;0;0;0,59;0,77;0;0,24;0;0,84
"42";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,73;0,47;0;0;0;0;0;0;0,2;0;1,11;0,36;0;0,7
"40";0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0,99;0;0;0;0;0;0;3,34;1,78;0,19;1,11;0,48;0;0,7
"41";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;1,88;0;0;0;0;0;0;0,2;0,19;0,55;0,12;0;0,28
"membre";0;0;0;0;0;0;0;0;0;0;0;1,07;0;1,52;0;1,41;0,23;0;0,47;0;0;0,56;1,18;4,23;0;0,12;0,36;0
"inédit";0;0;0;0;0;0;0;0;0;0;0;0,36;0,64;0;3,47;0;0;0;0;0;0;1,11;0,2;0;0;0;0;0
"direct";0;0;0;0;0;0;0;0;0;2,63;0;0;0;0;0,5;1,88;0,92;0;0;0;0;0;0;0;0;0,12;0,36;0,28
"air";0;0;0;0;0;0;0;0;0;0,88;0;0,71;0;0;0;0,47;0,69;0;0;0;0;0;0,2;0;0;0,24;0;0
"philippe";0;0;3,14;0;2,31;0;0;0;0;0,88;0;0,71;0;0;0,5;0;0,23;0,88;0;0;0,65;0;0,79;0,38;0;0,24;0;0
"même";0;16,39;3,14;0;0;0;2,99;0;0;1,75;0;2,14;1,27;0;0,5;0,94;2,3;0,88;1,41;0;5,2;0;0,59;0,19;1,11;0,84;0,48;0,28
"changer";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0,99;0,47;0;0;0,47;0;0,65;0,56;0;0,19;0;0,12;0,36;0,14
"pendant";0;0;0;0;0;0;2,99;0;0;0,88;0;0,36;1,27;0;0,5;0,94;0,69;1,77;1,41;0,72;0,65;1,67;0;0,19;0;0;0,24;0,14
"actualité";0;0;0;0;0;0;0;0;0;0;1,66;0;0,64;0;0,74;0;0,69;0;0;0;1,3;1,11;0,59;0,77;0,55;0,96;0,12;0,56
"m6";0;0;0;0;0;0;0;0;0;0;1,66;0;2,55;0;1,73;2,34;0,23;0;0;0;0;0;0;0,38;0;0;0;0
"assez";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,56;0,23;0;0;0;0;0;0;0,19;0;0;0;0,14
"mois";0;0;0;0;2,31;0;0;0;0;0;1,66;0;0,64;0;0,99;0;0,23;0;0,94;0;0;0,56;0,39;0;0;0,36;0;0,14
"me";0;0;0;0;4,63;0;0;0;0;0;0;0;0,64;0;0;0;0,23;0;1,41;0;0,65;0;0;2,69;0;0;0;0
"ma";0;0;0;0;0;0;0;0;0;0;0;0;1,91;0;0,5;0,47;0;0;1,41;0;0;0;0;0;0,55;0;0;0
"naître";0;0;0;0;0;0;0;18,52;0;0;0;0;0;0;0;0;0,23;0;2,34;0;0;0;2,76;0;1,11;2,89;4,9;0,42
"mi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0;0;0;0
"enquête";0;0;0;0;2,31;0;0;0;0;0,88;0;0,71;0;0;0,5;1,88;0,69;2,65;0,94;0,72;0;0,56;0,79;0;2,77;0,12;0,12;0,7
"entretien";0;0;0;0;0;0;0;0;0;0;3,33;0;0;3,05;0;0;1,84;0;0,47;0;0;0,56;0;0;0;0;0;0
"laquelle";0;0;0;0;0;0;0;0;0;0,88;1,66;1,07;0;0;0;0;0,46;0;0;0;0,65;0;0;0,19;0;0;0,12;0,28
"nouvelle";0;0;3,14;0;0;0;0;0;0;0,88;1,66;0,71;0;0;0,5;0;1,15;0;0,47;0;0;1,67;0,39;0,38;1,11;0,12;0,12;0,14
"vite";6,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;1,41;0,92;0;0;0;0;0,56;0;0,19;0;0;0;0
"mettre";0;0;3,14;4,24;0;0;4,48;0;0;0,88;0;1,78;0;0;1,24;0,94;0,46;0;0,94;2,88;0,65;0,56;0;0;1,66;0,36;0,84;0,28
"autre";0;0;0;0;0;5;1,49;0;0;0,88;0;1,43;0;0;0,74;0,47;0,92;0;0,47;0;0;0;0,2;0,77;0,55;0,36;0,12;0,28
"jeune";0;0;0;4,24;0;0;0;0;0;0,88;0;3,21;1,27;1,52;2,97;0;0,92;3,53;5,63;0;0,65;1,67;3,36;0,19;3,32;1,56;0,24;0,56
"construire";0;0;0;4,24;0;0;0;0;0;0;0;0;0;0;0;0,47;0;1,77;0;0,72;0;0;0;0;0;0,24;0,6;0,7
"réal";0;0;0;0;0;0;0;0;0;9,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"émission";0;0;0;0;0;0;0;0;0;19,26;0;0;1,27;0;4,96;3,75;3,45;0;0,94;2,16;1,95;1,67;1,18;0,38;0;0,72;0,6;0,98
"coeur";0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0,74;0,94;0,23;0,88;0,47;0,72;0,65;0,56;0,39;0;0,55;0,24;0;0
"claude";0;0;0;0;0;0;0;0;0;1,75;1,66;0,36;0;0;0;0;0,46;0;0;0,72;1,3;0;2,57;0;2,21;0,12;0;0
"présidentiel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0;1,67;0,39;0;0;0,96;0;0
"photo";0;0;0;0;0;0;0;0;0;0;0;1,07;0;1,52;0,5;0,47;0,23;0;0;0;0;0,56;0;0;0;0;0;0,42
"boulot";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0;0;0;0,2;0;0;1,69;4,9;0
"transformer";0;16,39;0;4,24;0;0;0;0;0;0;0;0;0;0;0,25;0,47;0,23;1,77;0,94;0;0;0;0;0;0;0,24;0;0,56
"frontière";0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0;0,47;0;0;0;0;0;0;0,2;0;0;1,2;0;0
"candidat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,47;0;0;0;0,72;0;1,67;0;0;0;0,96;0;0,14
"alien";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25;0;0;0,88;0,47;0;0,65;0,56;0;0;0;0,12;0,96;0
"jean";0;0;3,14;0;0;0;0;0;0;3,5;3,33;1,07;0;1,52;0,5;0,47;0,69;0;0;2,16;2,6;0,56;7,5;0,19;0,55;1,69;0;1,27
"proposer";0;0;0;0;2,31;0;0;0;0;1,75;0;1,07;0,64;0;0,74;0;0,92;0;0;0;1,3;0;0,39;0,19;0,55;0,36;0;0
"fête";0;0;0;4,24;0;0;0;0;0;0;0;0;0;0;0,25;0;0;0;0;0;1,95;0,56;0,39;0,19;0;0;0;0,14
"vérité";0;0;0;0;0;0;0;0;0;0;0;1,07;0,64;0;0;0;0,23;0;0,47;0;0,65;0;0;0,19;0;0;0,36;0
"manquer";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0;0;0;0;1,41;0,72;0;0;2,76;0;1,11;2,89;4,9;0,14
"enfin";0;16,39;0;0;0;0;1,49;0;0;0;0;0;0;1,52;0,5;0,47;0,46;0;0,47;0;0;0;0,2;0,38;0,55;0,12;0,12;0
"2999";0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0,94;9,2;0;0;0;0;0;0;0;0;0;0;0
"bande";0;0;0;0;0;0;0;0;0;1,75;0;0;0,64;0;0,25;0;0,46;0,88;0;0;0;0,56;1,18;0,19;0;0;0,12;0,14
"59";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49;0,94;0;0;0;0;0;0;0,2;0,38;0;0,36;0;0,98
"58";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,74;0,94;0;0;0;0;0;0;0;0,58;0;0;0;0,84
"55";0;0;0;0;0;0;0;0;0;0;1,66;0;0;0;0,74;0,94;0;0;0;0;0;0;0,2;0,58;0;0,84;0;0,98
"54";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,73;1,88;0;0;0;0;0;0;0,59;0,77;0;0,36;0;0,7
"56";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;1,88;0;0;0;0;0;0;0,2;0,96;0;0,12;0;0,7
"51";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,23;0;0;0;0;0;0;0;0,2;0;0,55;0,36;0;0,84
"50";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;1,24;0,47;1,15;0;0;0;0;1,67;0,79;0,58;0,55;0,24;0,12;0,98
"53";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,94;0;0;0;0;0;0;0,2;0,38;0;0,24;0;0,84
"52";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49;0,94;0;0;0;0;0;0;0,2;0;0;0,48;0;1,12
"57";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,25;1,41;0;0;0;0;0;0;0,59;0,19;0,55;0,48;0;0,56
"humanité";0;0;0;0;0;0;0;0;0;0;0;0;0;1,52;0,25;7,03;0,46;0,88;0,94;0;1,3;1,11;0;0,38;0;0,84;0,72;1,12
"gouvernement";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,15;0;0;0;0,65;0;0,79;0;0,55;0,96;0,24;0,56
"plus";13,25;0;3,14;8,47;4,63;0;0;0;0;2,63;4,99;2,5;4,46;1,52;4,21;1,88;2,99;3,53;7,03;0,72;3,25;3,34;1,97;1,35;2,21;1,81;2,03;6,89
"entrepreneur";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0;0;0;0
"exister";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;1,77;0;0;0;0;0,59;0;0;0,72;0,12;0,7
"hugues";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,69;0;0;0;0
"voisin";39,74;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0;0;0;0;0,47;0;0;0;0,2;0,38;0;0;0,12;0
"peret";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,41
"ne";26,49;16,39;6,29;4,24;0;5;4,48;18,52;8,33;6,13;1,66;6,07;7,64;0;6,2;2,81;2,76;1,77;7,97;4,33;3,9;3,9;10,47;2,69;3,87;7,46;11,24;2,95
"actuel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0,88;0;0;0;0;0;0;0,55;0,12;0,96;0,42
"retour";6,62;0;0;0;4,63;0;1,49;0;0;0,88;8,32;0;0;1,52;1,73;4,69;0,23;0;0;0;0;0;0,2;0,58;1,11;0,84;0;1,27
"valentin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77;0;0;0;1,67;0;0;0;1,44;0;0,28
"cnews";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,39;2,69;0;0,84;0;0,14
"groupe";0;0;0;0;0;0;0;0;0;0;0;0,36;0;0;0,25;0;0;1,77;0,47;2,16;0,65;0;0;0,38;0,55;0,48;0,24;0,7
"entier";0;0;0;0;0;0;0;0;0;0,88;0;0;0,64;0;0;0,94;0,23;0;0,94;0;0;0;0,39;0;0;0,6;0,24;0,98
"langlois";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,69;0;0;0;0
"bill";0;0;6,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38;0;1,56;0,24;0
"frédéric";0;0;0;0;0;0;0;0;0;0;0;0;0,64;1,52;0;0;0;0;0,47;0;0;0,56;0,2;0,19;4,98;0,24;0;1,12
"boucher";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,97;0;0;0;0;0
"figure";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0;0,94;0;0;0;2,76;0;1,11;3,13;4,9;0
"haut";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,23;0;0;0;0;0;0,2;2,69;0;0,24;0;0,42
"antoine";0;0;0;0;0;0;0;0;0;0,88;0;0,36;0;0;0;0;0;0;0,47;0;0;0;0;0,58;0;1,32;0;1,41
"1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,22;0,94;0,69;0;0,47;0,72;0;1,67;0,39;0,58;0,55;0,24;0;0,28
"rapport";0;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0;0,47;0;0;0;0;0;0;0;0;0;0,12;0;0,98
"réponse";6,62;0;0;0;0;0;0;0;0;0;1,66;0,36;0;0;0;0;0;1,77;0;0;0;0;0,59;0,38;0;0,12;0,24;0,28
"oeuf";0;0;0;0;0;0;0;37,04;0;0;0;0;0;0;0;0;0;0;0,94;0,72;0;0;0;0;0;0;0;0,7
"apporter";0;0;0;0;0;0;1,49;0;0;0;0;0;0;0;0,25;0;0;0;0,94;0;0;0,56;0;0;0;0,12;0,12;0,56
"place";0;0;3,14;0;0;0;0;0;0;0,88;0;0,36;0,64;0;0,5;0;0;0;0,47;1,44;0;0;0;0;0;0;0,12;0,28
"gotham";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,76;0;1,11;2,89;4,9;0
"animation";0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0;0;0;0;0;2,76;0;1,11;2,89;4,9;0
"république";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;0;0;0;0,2;0;2,77;0,36;0;0
"chanteur";0;0;0;0;0;0;0;0;0;0,88;6,66;0;0;0;0,74;0;0,23;0;0;0;0;0,56;0;0;0;0,12;0,12;0,56
"espoir";0;0;0;0;0;0;0;0;0;0;0;0,71;0,64;0;0;0;0;0;0;0;0;3,34;0;0;0;0;0,24;0
