"";"x"
"785";4
"786";3
"787";6
"788";0
"789";0
"790";1
"791";2
"792";2
"793";0
"794";2
"795";0
"796";2
"797";2
"798";0
"799";0
"800";3
"801";5
"802";2
"803";1
"804";0
"805";1
"806";2
"807";0
"808";2
"809";1
"810";0
"811";6
"812";0
"813";5
"814";6
"815";0
"816";5
"817";3
"818";5
"819";1
"820";1
"821";3
"822";0
"823";1
"824";1
"825";2
"826";0
"827";0
"828";0
"829";0
"830";1
"831";1
"832";1
"833";0
"834";2
"835";1
"836";4
"837";0
"838";2
"839";2
"840";2
"841";0
"842";4
"843";1
"844";1
"845";0
"846";0
"847";0
"848";0
"849";0
"850";0
"851";0
"852";0
"853";1
"854";0
"855";0
"856";2
"857";1
"858";0
"859";0
"860";0
"861";0
"862";0
"863";0
"864";0
"865";0
"866";0
"867";3
"868";5
"869";0
"870";0
"871";0
"872";4
"873";0
"874";0
"875";2
"876";0
"877";4
"878";0
"879";4
"880";0
"881";0
"882";0
"883";0
"884";0
"885";0
"886";0
"887";0
"888";0
"889";0
"890";0
"891";0
"892";4
"893";0
"894";0
"895";0
"896";0
"897";0
"898";0
"899";0
"900";0
"901";3
"902";0
"903";2
"904";3
"905";4
"906";4
"907";1
"908";0
"909";0
"910";3
"911";2
"912";1
"913";0
"914";0
"915";1
"916";6
"917";0
"918";3
"919";0
"920";4
"921";6
"922";0
"923";3
"924";1
"925";1
"926";4
"927";5
"928";2
"929";5
"930";1
"931";3
"932";3
"933";3
"934";4
"935";3
"936";1
"937";3
"938";0
"939";6
"940";0
"941";6
"942";0
"943";1
"944";3
"945";2
"946";1
"947";2
"948";1
"949";2
"950";5
"951";3
"952";2
"953";3
"954";2
"955";0
