"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"641";641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"642";642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"643";643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"644";644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"645";645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"646";646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"647";647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"648";648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"649";649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"650";650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"651";651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"652";652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"653";653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"654";654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"655";655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"656";656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"657";657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"658";658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"659";659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"660";660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"661";661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"662";662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"663";663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"664";664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"665";665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"666";666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"667";667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"668";668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"669";669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"670";670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"671";671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"672";672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"673";673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"674";674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"675";675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"676";676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"677";677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"678";678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"679";679;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"680";680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"681";681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"682";682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"683";683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"684";684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"685";685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"686";686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"687";687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"688";688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"689";689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"690";690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"691";691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"692";692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"693";693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"694";694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"695";695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"696";696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"697";697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"698";698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"699";699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"700";700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"701";701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"702";702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"703";703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"704";704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"705";705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"706";706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"707";707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"708";708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"709";709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"710";710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"711";711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"712";712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"713";713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"714";714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"715";715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"716";716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"717";717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"718";718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"719";719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"720";720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"721";721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"722";722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"723";723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"724";724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"725";725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"726";726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"727";727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"728";728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"729";729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"730";730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"731";731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"732";732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"733";733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"734";734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"735";735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"736";736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"737";737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"738";738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"739";739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"740";740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"741";741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"742";742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"743";743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"744";744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"745";745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"746";746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"747";747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"748";748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"749";749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"750";750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"751";751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"752";752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"753";753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"754";754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"755";755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"756";756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"757";757;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"758";758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"759";759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"760";760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"761";761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"762";762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"763";763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"764";764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"765";765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"766";766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"767";767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"768";768;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"769";769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"770";770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"771";771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"772";772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"773";773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"774";774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"775";775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"776";776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"777";777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"778";778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"779";779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"780";780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"781";781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"782";782;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"783";783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"784";784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"785";785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"786";786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"787";787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"788";788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"789";789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"790";790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"791";791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"792";792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"793";793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"794";794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"795";795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"796";796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"797";797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"798";798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"799";799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"800";800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"801";801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"802";802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"803";803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"804";804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"805";805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"806";806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"807";807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"808";808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"809";809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"810";810;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"811";811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"812";812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"813";813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"814";814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"815";815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"816";816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"817";817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"818";818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"819";819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"820";820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"821";821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"822";822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"823";823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"824";824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"825";825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"826";826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"827";827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"828";828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"829";829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"830";830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"831";831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"832";832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"833";833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"834";834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"835";835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"836";836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"837";837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"838";838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"839";839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"840";840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"841";841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"842";842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"843";843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"844";844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"845";845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"846";846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"847";847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"848";848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"849";849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"850";850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"851";851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"852";852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"853";853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"854";854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"855";855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"856";856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"857";857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"858";858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"859";859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"860";860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"861";861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"862";862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"863";863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"864";864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"865";865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"866";866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"867";867;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"868";868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"869";869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"870";870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"871";871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"872";872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"873";873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"874";874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"875";875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"876";876;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"877";877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"878";878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"879";879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"880";880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"881";881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"882";882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"883";883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"884";884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"885";885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"886";886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"887";887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"888";888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"889";889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"890";890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"891";891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"892";892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"893";893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"894";894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"895";895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"896";896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"897";897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"898";898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"899";899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"900";900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"901";901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"902";902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"903";903;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"904";904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"905";905;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"906";906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"907";907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"908";908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"909";909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"910";910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"911";911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"912";912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"913";913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"914";914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"915";915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"916";916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"917";917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"918";918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"919";919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"920";920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"921";921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"922";922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"923";923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"924";924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"925";925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"926";926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"927";927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"928";928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"929";929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"930";930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"931";931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"932";932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"933";933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"934";934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"935";935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"936";936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"937";937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"938";938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"939";939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"940";940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"941";941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"942";942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"943";943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"944";944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"945";945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"946";946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"947";947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"948";948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"949";949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"950";950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"951";951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"952";952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"953";953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"954";954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"955";955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"956";956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"957";957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"958";958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"959";959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"960";960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"961";961;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"962";962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"963";963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
