"";"V1";"V2";"V3";"V4";"V5"
"390";"gérard";"0.299741861617317";"-0.434247915271035";"0.9";"670"
"391";"guy";"0.297711967523221";"-0.469275164751133";"0.9";"671"
"392";"gourmaud";"0.297711967523221";"-0.469275164751134";"0.9";"672"
"393";"glace";"0.262895290964239";"-0.603892519101261";"0.9";"673"
"394";"exercice";"0.297711967523221";"-0.469275164751133";"0.9";"674"
"395";"enlèvement";"0.301861508363258";"-0.422729269797277";"0.9";"676"
"396";"emmener";"0.3126286536064";"-0.294805163928179";"0.9";"677"
"397";"défense";"0.274208918143717";"-0.585092070403854";"0.9";"679"
"398";"don";"0.282273421452958";"-0.49618447126595";"0.9";"680"
"399";"domaine";"0.272078132403428";"-0.515596712606582";"0.9";"681"
"400";"disparition";"0.252069031811412";"-0.595522982061293";"0.9";"682"
"401";"cuisine";"0.301861508363258";"-0.422729269797277";"0.9";"683"
"402";"crise";"0.344256028307984";"-0.17691463180157";"0.9";"684"
"403";"contacter";"0.273774709161464";"-0.568637734085647";"0.9";"685"
"404";"compte";"0.367356953557447";"0.171633558362415";"0.9";"686"
"405";"collège";"0.379164073896556";"0.0423557679106019";"0.9";"687"
"406";"civil";"0.299741861617317";"-0.434247915271035";"0.9";"688"
"407";"cinéma";"0.297711967523221";"-0.469275164751134";"0.9";"689"
"408";"cicatrice";"0.280844546207537";"-0.584932932547536";"0.9";"690"
"409";"christelle";"0.297711967523221";"-0.469275164751134";"0.9";"691"
"410";"chambre";"0.27722179109765";"-0.529727789763681";"0.9";"692"
"411";"carburant";"0.308755920171395";"-0.0828967185634483";"0.9";"693"
"412";"canne";"0.297711967523221";"-0.469275164751133";"0.9";"694"
"413";"bourret";"0.320983997915603";"-0.323094898276352";"0.9";"695"
"414";"ballestrero";"0.297711967523221";"-0.469275164751134";"0.9";"697"
"415";"atterrir";"0.247076466173866";"-0.603067674555815";"0.9";"699"
"416";"atelier";"0.285406229934015";"-0.528864479547926";"0.9";"700"
"417";"artificiel";"0.273376355062854";"-0.566730585504312";"0.9";"701"
"418";"arrêter";"0.270474822571376";"-0.575990896882242";"0.9";"702"
"419";"argent";"0.292089493751326";"-0.507827754016601";"0.9";"703"
"420";"apparence";"0.25240614021974";"-0.585614951931758";"0.9";"704"
"421";"apercevoir";"0.292222981897153";"-0.488819422823793";"0.9";"705"
"422";"andré";"0.283254177824063";"-0.568410394290907";"0.9";"706"
"423";"adamo";"0.297711967523221";"-0.469275164751134";"0.9";"707"
"424";"accueillir";"0.306348157611623";"-0.366275344713886";"0.9";"708"
"425";"accepter";"0.280955886669991";"-0.538828963285293";"0.9";"709"
"426";"éviter";"0.264311146279215";"-0.562278792557211";"0.9";"710"
"427";"élève";"0.297711967523221";"-0.469275164751133";"0.9";"711"
"428";"zeitoun";"0.297711967523221";"-0.469275164751133";"0.9";"713"
"429";"vraiment";"0.308476081699496";"-0.403279637273578";"0.9";"715"
"430";"vieux";"0.269582683889793";"-0.48104789020584";"0.9";"716"
"431";"ven";"0.297711967523221";"-0.469275164751133";"0.9";"717"
"432";"valérie";"0.330292810072555";"-0.264622791686439";"0.9";"718"
"433";"tradition";"0.245306647030146";"-0.655084832735878";"0.9";"720"
"434";"tour";"0.279185712238906";"-0.501566332568913";"0.9";"721"
"435";"top";"0.286166510555095";"-0.519519737381325";"0.9";"722"
"436";"thouanel";"0.286467019979431";"-0.546380343282068";"0.9";"723"
"437";"tester";"0.302553098503265";"-0.414971620638302";"0.9";"724"
"438";"tenir";"0.290610679880839";"-0.436661914609265";"0.9";"725"
"439";"surprise";"0.260937662016079";"-0.585410346116491";"0.9";"726"
"440";"succès";"0.316128449565487";"-0.329699798528012";"0.9";"727"
"441";"stéphane";"0.297711967523221";"-0.469275164751133";"0.9";"728"
"442";"spirou";"0.257675518215396";"-0.56243793041353";"0.9";"729"
"443";"solaire";"0.280844546207537";"-0.584932932547536";"0.9";"730"
"444";"show";"0.297711967523221";"-0.469275164751133";"0.9";"732"
"445";"semoun";"0.379164073896556";"0.0423557679106019";"0.9";"733"
"446";"savant";"0.245699940173195";"-0.643525464251419";"0.9";"734"
"447";"satellite";"0.259521806701102";"-0.627024072660541";"0.9";"735"
"448";"sang";"0.287230903424606";"-0.506437098348082";"0.9";"736"
"449";"saint";"0.330292810072555";"-0.264622791686439";"0.9";"737"
"450";"région";"0.288977747441042";"-0.500243442748591";"0.9";"738"
"451";"réel";"0.258332492851756";"-0.597022760553056";"0.9";"739"
"452";"réalisateur";"0.294900730637274";"-0.488551459383867";"0.9";"740"
"453";"réagir";"0.276766866456684";"-0.556217412918833";"0.9";"741"
"454";"roi";"0.274325787656878";"-0.504034012294491";"0.9";"742"
"455";"responsable";"0.343672444832981";"-0.147596785822975";"0.9";"743"
"456";"remplacer";"0.273493987718405";"-0.473982986062532";"0.9";"744"
"457";"remonter";"0.274621053586968";"-0.569764310011516";"0.9";"745"
"458";"recueillir";"0.257545906565658";"-0.620141497521972";"0.9";"746"
"459";"présent";"0.267616218174547";"-0.538844732628131";"0.9";"747"
"460";"projet";"0.313536729219325";"-0.334176590220599";"0.9";"748"
"461";"produire";"0.278771003746748";"-0.480724682574258";"0.9";"749"
"462";"pratiquer";"0.275407639873066";"-0.546645573042599";"0.9";"750"
"463";"populaire";"0.27722179109765";"-0.529727789763681";"0.9";"751"
"464";"plume";"0.297711967523221";"-0.469275164751133";"0.9";"752"
"465";"pen";"0.379164073896556";"0.0423557679106019";"0.9";"753"
"466";"parcours";"0.297711967523221";"-0.469275164751133";"0.9";"754"
"467";"nde";"0.269785166101171";"-0.585198162308067";"0.9";"756"
"468";"médium";"0.292089493751326";"-0.507827754016601";"0.9";"757"
"469";"musique";"0.294338483260084";"-0.492406718310414";"0.9";"758"
"470";"morty";"0.24766640588844";"-0.585728621829128";"0.9";"759"
"471";"monstre";"0.272550011127762";"-0.585131854867934";"0.9";"760"
"472";"mondial";"0.280243527358863";"-0.531211720746048";"0.9";"761"
"473";"modifier";"0.268998579815073";"-0.608316899276983";"0.9";"762"
"474";"ministère";"0.284218030470673";"-0.561801378988255";"0.9";"763"
"475";"milieu";"0.2643482597667";"-0.54691080280313";"0.9";"764"
"476";"menace";"0.246486526459293";"-0.620406727282503";"0.9";"765"
"477";"mathématique";"0.283857419161469";"-0.529568651907363";"0.9";"766"
"478";"lumière";"0.284218030470673";"-0.561801378988255";"0.9";"767"
"479";"louis";"0.338438020709889";"-0.213459698420266";"0.9";"768"
"480";"julia";"0.283453300882106";"-0.461506365812575";"0.9";"770"
"481";"installer";"0.302553098503265";"-0.414971620638302";"0.9";"771"
"482";"inexplicable";"0.26662938653658";"-0.612993692622872";"0.9";"772"
"483";"indiquer";"0.252414226865624";"-0.641054452698209";"0.9";"773"
"484";"inde";"0.277432290472915";"-0.550488015378782";"0.9";"774"
"485";"imaginer";"0.268698070390736";"-0.581456293376239";"0.9";"775"
"486";"illustré";"0.297711967523221";"-0.469275164751133";"0.9";"776"
"487";"hypothèse";"0.280844546207536";"-0.584932932547536";"0.9";"777"
"488";"homosexuel";"0.297711967523221";"-0.469275164751133";"0.9";"778"
"489";"habitant";"0.306429149383847";"-0.348206970258268";"0.9";"779"
"490";"futur";"0.257152613422609";"-0.63170086600643";"0.9";"781"
"491";"fred";"0.304973663993286";"-0.387819848581885";"0.9";"782"
"492";"fondateur";"0.324862669647666";"-0.298731520530555";"0.9";"784"
"493";"fameux";"0.292089493751326";"-0.507827754016601";"0.9";"785"
"494";"exposer";"0.290964998996947";"-0.515538271869694";"0.9";"786"
"495";"euro";"0.289371040584091";"-0.488684074264133";"0.9";"787"
"496";"espèce";"0.246486526459293";"-0.620406727282503";"0.9";"788"
"497";"entendre";"0.275014346730017";"-0.558204941527057";"0.9";"789"
"498";"enfance";"0.288977747441042";"-0.500243442748591";"0.9";"790"
"499";"eau";"0.28759151473381";"-0.538669825428975";"0.9";"791"
"500";"détruire";"0.283655783093484";"-0.565656637914802";"0.9";"792"
"501";"droit";"0.30556360370786";"-0.370480795855198";"0.9";"793"
"502";"dominique";"0.335626783823941";"-0.232735993052999";"0.9";"794"
"503";"célèbre";"0.254827453398423";"-0.600997817769504";"0.9";"795"
"504";"couple";"0.297711967523221";"-0.469275164751133";"0.9";"796"
"505";"coup";"0.280483934898332";"-0.552700205466643";"0.9";"797"
"506";"contenir";"0.255787711128761";"-0.617922899138929";"0.9";"798"
"507";"conséquence";"0.273376355062854";"-0.566730585504312";"0.9";"799"
"508";"code";"0.245306647030146";"-0.655084832735877";"0.9";"800"
"509";"coach";"0.297711967523221";"-0.469275164751133";"0.9";"801"
"510";"château";"0.319240195875771";"-0.337284109796022";"0.9";"802"
"511";"choix";"0.297711967523221";"-0.469275164751133";"0.9";"803"
"512";"chemin";"0.266740726999035";"-0.56688972336063";"0.9";"804"
"513";"chat";"0.297711967523221";"-0.469275164751133";"0.9";"805"
"514";"chanter";"0.289371040584091";"-0.488684074264133";"0.9";"806"
"515";"capacité";"0.245306647030146";"-0.655084832735877";"0.9";"807"
"516";"canular";"0.297711967523221";"-0.469275164751133";"0.9";"808"
"517";"bois";"0.291794227821236";"-0.442097456299576";"0.9";"809"
"518";"bermudes";"0.280844546207537";"-0.584932932547536";"0.9";"810"
"519";"bender";"0.268998579815073";"-0.608316899276983";"0.9";"811"
"520";"ballon";"0.313064777447666";"-0.348047832401949";"0.9";"812"
"521";"aérien";"0.259521806701102";"-0.627024072660541";"0.9";"813"
"522";"avouer";"0.294338483260084";"-0.492406718310414";"0.9";"814"
"523";"attirer";"0.251229630226377";"-0.643392849371154";"0.9";"815"
"524";"atout";"0.277825583615964";"-0.538928646894324";"0.9";"816"
"525";"art";"0.291007641535138";"-0.465216193268492";"0.9";"817"
"526";"armstrong";"0.254040867112325";"-0.62411655473842";"0.9";"818"
"527";"application";"0.314002388797888";"-0.366948978218786";"0.9";"819"
"528";"antenne";"0.379164073896556";"0.0423557679106019";"0.9";"820"
"529";"animer";"0.297711967523221";"-0.469275164751133";"0.9";"821"
"530";"afrique";"0.292089493751326";"-0.507827754016601";"0.9";"822"
"531";"activité";"0.270474822571376";"-0.575990896882242";"0.9";"823"
"532";"étonnant";"0.274320258606172";"-0.538988101141612";"0.9";"824"
"533";"émettre";"0.305424428129791";"-0.428110757433002";"0.9";"825"
"534";"éloigner";"0.284610637399952";"-0.515727581747319";"0.9";"826"
"535";"électrique";"0.246093233316244";"-0.631966095766961";"0.9";"827"
"536";"zarzavatdjian";"0.294338483260084";"-0.492406718310414";"0.9";"828"
"537";"xxe";"0.245306647030146";"-0.655084832735877";"0.9";"829"
"538";"www";"0.297711967523221";"-0.469275164751133";"0.9";"830"
"539";"voyager";"0.280844546207536";"-0.584932932547536";"0.9";"831"
"540";"volcanique";"0.262895290964239";"-0.603892519101261";"0.9";"832"
"541";"vitesse";"0.300756808664365";"-0.416734290530986";"0.9";"833"
"542";"vendredi";"0.330292810072555";"-0.264622791686439";"0.9";"835"
"543";"téléphone";"0.294338483260084";"-0.492406718310414";"0.9";"836"
"544";"triangle";"0.280844546207537";"-0.584932932547536";"0.9";"837"
"545";"toucher";"0.313858138787634";"-0.3702818735348";"0.9";"838"
"546";"totalement";"0.284329370933128";"-0.515697409726013";"0.9";"839"
"547";"thomas";"0.314002388797888";"-0.366948978218786";"0.9";"840"
"548";"tesla";"0.257152613422609";"-0.63170086600643";"0.9";"841"
"549";"surveiller";"0.267292451947762";"-0.591094440692606";"0.9";"842"
"550";"suivant";"0.287702855196265";"-0.492565856166732";"0.9";"843"
"551";"statue";"0.259521806701102";"-0.627024072660541";"0.9";"844"
"552";"spécialiser";"0.280955886669991";"-0.538828963285293";"0.9";"845"
"553";"souvenir";"0.293984164143976";"-0.413530361049984";"0.9";"846"
"554";"sorte";"0.28759151473381";"-0.538669825428975";"0.9";"847"
"555";"soleil";"0.271960071413189";"-0.602470907594621";"0.9";"848"
"556";"soir";"0.308180815769406";"-0.337549339556553";"0.9";"850"
"557";"social";"0.297711967523221";"-0.469275164751133";"0.9";"851"
"558";"simon";"0.263561673480602";"-0.570029539772046";"0.9";"852"
"559";"scène";"0.27722179109765";"-0.529727789763681";"0.9";"854"
"560";"sarah";"0.280844546207536";"-0.584932932547536";"0.9";"855"
"561";"santé";"0.297711967523221";"-0.469275164751133";"0.9";"856"
"562";"sandrine";"0.379164073896557";"0.0423557679106022";"0.9";"857"
"563";"sacré";"0.312235360463351";"-0.306364532412638";"0.9";"858"
"564";"résultat";"0.300756808664365";"-0.416734290530986";"0.9";"859"
"565";"récent";"0.277110450635195";"-0.575831759025924";"0.9";"860"
"566";"rumeur";"0.28759151473381";"-0.538669825428975";"0.9";"861"
"567";"ruine";"0.254191121824494";"-0.637546857688792";"0.9";"862"
"568";"roulant";"0.297711967523221";"-0.469275164751133";"0.9";"863"
"569";"reporter";"0.345699717179954";"-0.132004382251018";"0.9";"864"
"570";"reine";"0.277582402406854";"-0.561960516844574";"0.9";"865"
"571";"reconnaître";"0.318074994116555";"-0.341367431585699";"0.9";"866"
"572";"ray";"0.320283697745599";"-0.287913483102038";"0.9";"867"
"573";"rapidement";"0.283857419161469";"-0.529568651907363";"0.9";"868"
"574";"ramener";"0.280483934898332";"-0.552700205466643";"0.9";"869"
"575";"radio";"0.303881936008477";"-0.436343638896628";"0.9";"870"
"576";"psychiatre";"0.264311146279215";"-0.562278792557211";"0.9";"871"
"577";"pratique";"0.280483934898332";"-0.552700205466643";"0.9";"872"
"578";"pléiade";"0.271960071413189";"-0.602470907594621";"0.9";"873"
"579";"plante";"0.270946774343035";"-0.562119654700892";"0.9";"874"
"580";"plage";"0.297711967523221";"-0.469275164751133";"0.9";"875"
"581";"pièce";"0.297711967523221";"-0.469275164751133";"0.9";"876"
"582";"piste";"0.270946774343035";"-0.562119654700892";"0.9";"877"
"583";"pianiste";"0.294338483260084";"-0.492406718310414";"0.9";"878"
"584";"payer";"0.2934951121943";"-0.498189606700234";"0.9";"879"
"585";"passionner";"0.280393782071031";"-0.54464202369642";"0.9";"880"
"586";"partisan";"0.245306647030146";"-0.655084832735877";"0.9";"881"
"587";"participation";"0.297711967523221";"-0.469275164751133";"0.9";"882"
"588";"paranormal";"0.284218030470673";"-0.561801378988255";"0.9";"883"
"589";"parallèle";"0.294338483260084";"-0.492406718310414";"0.9";"884"
"590";"panne";"0.24766640588844";"-0.585728621829128";"0.9";"885"
"591";"original";"0.330292810072555";"-0.264622791686439";"0.9";"886"
"592";"one";"0.297711967523221";"-0.469275164751133";"0.9";"887"
"593";"onclusive";"0.324862669647666";"-0.298731520530555";"0.9";"888"
"594";"océan";"0.280844546207537";"-0.584932932547536";"0.9";"889"
"595";"numéro";"0.297711967523221";"-0.469275164751133";"0.9";"890"
"596";"novembre";"0.313858138787634";"-0.3702818735348";"0.9";"891"
"597";"nouvel";"0.287702855196265";"-0.492565856166732";"0.9";"892"
"598";"nature";"0.271960071413189";"-0.602470907594621";"0.9";"893"
"599";"méthode";"0.314002388797888";"-0.366948978218786";"0.9";"895"
"600";"mulder";"0.24766640588844";"-0.585728621829128";"0.9";"896"
"601";"montagne";"0.274621053586968";"-0.569764310011516";"0.9";"897"
"602";"mexique";"0.270002870799717";"-0.589862139063592";"0.9";"898"
"603";"marseille";"0.316910213482462";"-0.311045036661319";"0.9";"899"
"604";"marquer";"0.3717424980159";"0.243752223571339";"0.9";"900"
"605";"marin";"0.283857419161469";"-0.529568651907363";"0.9";"901"
"606";"manu";"0.297711967523221";"-0.469275164751133";"0.9";"902"
"607";"maladie";"0.310628904534751";"-0.390080531778067";"0.9";"903"
"608";"lutte";"0.291872333870017";"-0.434272265578072";"0.9";"904"
"609";"lunaire";"0.259521806701102";"-0.627024072660541";"0.9";"905"
"610";"lier";"0.26662938653658";"-0.612993692622872";"0.9";"906"
"611";"lecluyse";"0.297711967523221";"-0.469275164751133";"0.9";"907"
"612";"lavoine";"0.297711967523221";"-0.469275164751133";"0.9";"908"
"613";"kid";"0.255960940968214";"-0.58552969950873";"0.9";"909"
"614";"khomeiny";"0.379164073896557";"0.0423557679106022";"0.9";"910"
"615";"juillet";"0.271509307276684";"-0.562179998743505";"0.9";"911"
"616";"jeter";"0.27617692674211";"-0.573556465645521";"0.9";"912"
"617";"japon";"0.270002870799717";"-0.589862139063592";"0.9";"913"
"618";"intituler";"0.297711967523221";"-0.469275164751133";"0.9";"914"
"619";"interroger";"0.352392588523274";"-0.0971323522186939";"0.9";"915"
"620";"interpréter";"0.294338483260084";"-0.492406718310414";"0.9";"916"
"621";"intelligence";"0.257152613422609";"-0.63170086600643";"0.9";"917"
"622";"inexpliqué";"0.252414226865624";"-0.641054452698209";"0.9";"918"
"623";"imminent";"0.24766640588844";"-0.585728621829129";"0.9";"919"
"624";"immense";"0.254781061539067";"-0.620207804962105";"0.9";"920"
"625";"illustration";"0.297711967523221";"-0.469275164751133";"0.9";"921"
"626";"hôpital";"0.293872823681521";"-0.459634330312227";"0.9";"922"
"627";"habiter";"0.26662938653658";"-0.612993692622872";"0.9";"923"
"628";"gueule";"0.294338483260084";"-0.492406718310414";"0.9";"924"
"629";"george";"0.28759151473381";"-0.538669825428975";"0.9";"925"
"630";"gauche";"0.346390898000216";"-0.166740465575444";"0.9";"926"
"631";"gardien";"0.26046571024442";"-0.599281588297841";"0.9";"927"
"632";"gabriel";"0.301346748378939";"-0.399395237804299";"0.9";"928"
"633";"fête";"0.297711967523221";"-0.469275164751133";"0.9";"929"
"634";"février";"0.338438020709889";"-0.213459698420266";"0.9";"930"
"635";"fournir";"0.270002870799717";"-0.589862139063592";"0.9";"931"
"636";"focus";"0.324862669647666";"-0.298731520530555";"0.9";"932"
"637";"finir";"0.287702855196265";"-0.492565856166732";"0.9";"933"
"638";"fillon";"0.379164073896557";"0.0423557679106022";"0.9";"934"
"639";"fbi";"0.24766640588844";"-0.585728621829129";"0.9";"935"
"640";"fauteuil";"0.297711967523221";"-0.469275164751133";"0.9";"936"
"641";"facebook";"0.297711967523221";"-0.469275164751133";"0.9";"937"
"642";"extrême";"0.379164073896556";"0.042355767910602";"0.9";"938"
"643";"extraordinaire";"0.258407977153415";"-0.608632415739691";"0.9";"939"
"644";"explorateur";"0.280844546207536";"-0.584932932547536";"0.9";"940"
"645";"exoplanètes";"0.313617722103876";"-0.37583669906149";"0.9";"941"
"646";"exemple";"0.297246307944658";"-0.436502776752946";"0.9";"942"
"647";"esprit";"0.280844546207537";"-0.584932932547536";"0.9";"943"
"648";"enregistrer";"0.267882391662336";"-0.573755387965919";"0.9";"944"
"649";"enquêteur";"0.245778598801805";"-0.641213590554528";"0.9";"945"
"650";"enquêter";"0.263665536333415";"-0.602669829915019";"0.9";"946"
"651";"enfermer";"0.255960940968214";"-0.58552969950873";"0.9";"947"
"652";"empêcher";"0.285061401536458";"-0.556018490598435";"0.9";"948"
"653";"emploi";"0.325926630301193";"-0.242573062689764";"0.9";"949"
"654";"egypte";"0.245306647030146";"-0.655084832735877";"0.9";"950"
"655";"démonstration";"0.290964998996947";"-0.515538271869694";"0.9";"951"
"656";"défier";"0.257152613422609";"-0.63170086600643";"0.9";"952"
"657";"doux";"0.314002388797888";"-0.366948978218786";"0.9";"953"
"658";"documentaire";"0.294338483260084";"-0.492406718310414";"0.9";"955"
"659";"divin";"0.245306647030146";"-0.655084832735877";"0.9";"956"
"660";"distance";"0.263665536333415";"-0.602669829915019";"0.9";"957"
"661";"dimension";"0.252414226865624";"-0.641054452698209";"0.9";"958"
"662";"différence";"0.268472331376909";"-0.556416335239231";"0.9";"959"
"663";"deuxième";"0.362873652621889";"-0.0599704186217453";"0.9";"960"
"664";"dangereux";"0.283857419161469";"-0.529568651907363";"0.9";"961"
"665";"céleste";"0.245306647030146";"-0.655084832735877";"0.9";"962"
"666";"croiser";"0.280393782071031";"-0.54464202369642";"0.9";"963"
"667";"coulisse";"0.346583231347222";"-0.162296605154092";"0.9";"964"
"668";"continent";"0.245306647030146";"-0.655084832735877";"0.9";"965"
"669";"constater";"0.270474822571376";"-0.575990896882242";"0.9";"966"
"670";"confronter";"0.286467019979431";"-0.546380343282068";"0.9";"967"
"671";"composer";"0.30556360370786";"-0.370480795855198";"0.9";"968"
"672";"complètement";"0.297711967523221";"-0.469275164751133";"0.9";"969"
"673";"communication";"0.287655478541096";"-0.463186707527172";"0.9";"970"
"674";"classe";"0.297711967523221";"-0.469275164751133";"0.9";"972"
"675";"chinois";"0.324862669647666";"-0.298731520530555";"0.9";"973"
"676";"chantal";"0.290964998996947";"-0.515538271869694";"0.9";"974"
"677";"champ";"0.285200577114526";"-0.498388529020632";"0.9";"975"
"678";"centaine";"0.246093233316244";"-0.631966095766961";"0.9";"976"
"679";"cause";"0.275407639873066";"-0.546645573042599";"0.9";"977"
"680";"carte";"0.343209747084085";"-0.185428158713373";"0.9";"979"
"681";"carrer";"0.294338483260084";"-0.492406718310414";"0.9";"980"
"682";"bébé";"0.258997916867988";"-0.591293363013004";"0.9";"982"
"683";"but";"0.252886178637283";"-0.627183210516859";"0.9";"983"
"684";"bureau";"0.316910213482462";"-0.311045036661319";"0.9";"984"
"685";"bruit";"0.285061401536458";"-0.556018490598435";"0.9";"985"
"686";"berry";"0.352013371772111";"-0.128187876309976";"0.9";"986"
"687";"bergueswood";"0.297711967523221";"-0.469275164751133";"0.9";"987"
"688";"belge";"0.307255420271614";"-0.413212085337347";"0.9";"988"
"689";"ayatollah";"0.379164073896556";"0.042355767910602";"0.9";"989"
"690";"avril";"0.318074994116555";"-0.341367431585699";"0.9";"990"
"691";"avancé";"0.245306647030146";"-0.655084832735877";"0.9";"992"
"692";"astronomie";"0.280844546207536";"-0.584932932547536";"0.9";"993"
"693";"assurer";"0.287702855196265";"-0.492565856166732";"0.9";"994"
"694";"arabe";"0.297711967523221";"-0.469275164751133";"0.9";"995"
"695";"appareil";"0.260177796297135";"-0.556615257559629";"0.9";"996"
"696";"anthropologue";"0.274208918143717";"-0.585092070403854";"0.9";"997"
"697";"anonyme";"0.300147840436136";"-0.427242465375016";"0.9";"998"
"698";"animateur";"0.285200577114526";"-0.498388529020632";"0.9";"999"
"699";"anglais";"0.325926630301193";"-0.242573062689764";"0.9";"1000"
"700";"analyser";"0.280983721785605";"-0.527302970969733";"0.9";"1001"
"701";"amoureux";"0.284329370933128";"-0.515697409726013";"0.9";"1002"
"702";"amateur";"0.319240195875771";"-0.337284109796022";"0.9";"1003"
"703";"allusion";"0.313858138787634";"-0.3702818735348";"0.9";"1004"
"704";"adresse";"0.309641283458713";"-0.399196315483901";"0.9";"1005"
"705";"aborder";"0.297711967523221";"-0.469275164751133";"0.9";"1006"
"706";"étudiant";"0.319240195875771";"-0.337284109796022";"0.9";"1007"
"707";"éternel";"0.245306647030146";"-0.655084832735878";"0.9";"1008"
"708";"équilibre";"0.297711967523221";"-0.469275164751133";"0.9";"1009"
"709";"élite";"0.32533669058662";"-0.259912115416452";"0.9";"1010"
"710";"électricité";"0.301771755711413";"-0.399220665790937";"0.9";"1011"
"711";"échapper";"0.268472331376909";"-0.556416335239231";"0.9";"1012"
"712";"yeti";"0.292089493751326";"-0.507827754016601";"0.9";"1013"
"713";"week_end";"0.318074994116555";"-0.341367431585699";"0.9";"1014"
"714";"voisin";"0.280844546207537";"-0.584932932547536";"0.9";"1015"
"715";"vision";"0.280393782071031";"-0.54464202369642";"0.9";"1016"
"716";"virus";"0.268998579815073";"-0.608316899276983";"0.9";"1017"
"717";"version";"0.2934951121943";"-0.498189606700234";"0.9";"1018"
"718";"vague";"0.286467019979431";"-0.546380343282068";"0.9";"1020"
"719";"us";"0.27617692674211";"-0.573556465645521";"0.9";"1021"
"720";"télérama";"0.2934951121943";"-0.498189606700234";"0.9";"1022"
"721";"télé";"0.280983721785605";"-0.527302970969733";"0.9";"1023"
"722";"type";"0.297711967523221";"-0.469275164751133";"0.9";"1024"
"723";"twitter";"0.297711967523221";"-0.469275164751133";"0.9";"1025"
"724";"trou";"0.258725785994805";"-0.585463392068597";"0.9";"1026"
"725";"tracer";"0.289278256865379";"-0.527104048649335";"0.9";"1027"
"726";"terrible";"0.271960071413189";"-0.602470907594621";"0.9";"1028"
"727";"terrestre";"0.313617722103876";"-0.37583669906149";"0.9";"1029"
"728";"technologique";"0.267292451947762";"-0.591094440692606";"0.9";"1030"
"729";"taille";"0.268998579815073";"-0.608316899276983";"0.9";"1031"
"730";"ségolène";"0.358801047303223";"-0.0855519652548318";"0.9";"1032"
"731";"séance";"0.284610637399952";"-0.515727581747319";"0.9";"1033"
"732";"sylvie";"0.2934951121943";"-0.498189606700234";"0.9";"1034"
"733";"surprenant";"0.274621053586968";"-0.569764310011516";"0.9";"1035"
"734";"supercherie";"0.297711967523221";"-0.469275164751133";"0.9";"1036"
"735";"succession";"0.285200577114526";"-0.498388529020632";"0.9";"1037"
"736";"stellaire";"0.280844546207536";"-0.584932932547536";"0.9";"1038"
"737";"soutenir";"0.258997916867988";"-0.591293363013004";"0.9";"1039"
"738";"souhaiter";"0.302558341997511";"-0.376101928822021";"0.9";"1040"
"739";"sketch";"0.338438020709889";"-0.213459698420266";"0.9";"1041"
"740";"simplement";"0.271960071413189";"-0.602470907594621";"0.9";"1043"
"741";"simple";"0.2934951121943";"-0.498189606700234";"0.9";"1044"
"742";"signaler";"0.245306647030146";"-0.655084832735878";"0.9";"1045"
"743";"seulement";"0.24766640588844";"-0.585728621829128";"0.9";"1046"
"744";"septembre";"0.297711967523221";"-0.469275164751133";"0.9";"1047"
"745";"scully";"0.24766640588844";"-0.585728621829128";"0.9";"1048"
"746";"schi";"0.280844546207537";"-0.584932932547536";"0.9";"1049"
"747";"sceptique";"0.258407977153415";"-0.608632415739691";"0.9";"1050"
"748";"saveur";"0.2934951121943";"-0.498189606700234";"0.9";"1051"
"749";"sauvage";"0.268998579815073";"-0.608316899276983";"0.9";"1052"
"750";"rôle";"0.297711967523221";"-0.469275164751133";"0.9";"1054"
"751";"révélation";"0.255960940968214";"-0.58552969950873";"0.9";"1055"
"752";"récupérer";"0.24766640588844";"-0.585728621829128";"0.9";"1056"
"753";"récemment";"0.313858138787634";"-0.3702818735348";"0.9";"1057"
"754";"russie";"0.245306647030146";"-0.655084832735878";"0.9";"1058"
"755";"rue";"0.289278256865379";"-0.527104048649335";"0.9";"1059"
"756";"rtbf";"0.379164073896556";"0.042355767910602";"0.9";"1060"
"757";"royal";"0.358801047303223";"-0.0855519652548318";"0.9";"1061"
"758";"rouch";"0.280844546207537";"-0.584932932547536";"0.9";"1062"
"759";"roman";"0.264255476047988";"-0.585330777188332";"0.9";"1063"
"760";"rmc";"0.379164073896557";"0.0423557679106022";"0.9";"1064"
"761";"ressentir";"0.280983721785605";"-0.527302970969733";"0.9";"1065"
"762";"ressembler";"0.296539953335444";"-0.445648732480087";"0.9";"1066"
"763";"religion";"0.268998579815073";"-0.608316899276983";"0.9";"1067"
"764";"rejoindre";"0.281030113644961";"-0.508092983777131";"0.9";"1068"
"765";"regarder";"0.334221165380968";"-0.242374140369366";"0.9";"1069"
"766";"regard";"0.268472331376909";"-0.556416335239231";"0.9";"1070"
"767";"radar";"0.263075596618841";"-0.620008882641707";"0.9";"1071"
"768";"quartier";"0.280393782071031";"-0.54464202369642";"0.9";"1072"
"769";"pêcheur";"0.297711967523221";"-0.469275164751133";"0.9";"1073"
"770";"prêt";"0.245306647030146";"-0.655084832735877";"0.9";"1074"
"771";"proximité";"0.267292451947762";"-0.591094440692606";"0.9";"1075"
"772";"produit";"0.280393782071031";"-0.54464202369642";"0.9";"1076"
"773";"producteur";"0.297711967523221";"-0.469275164751133";"0.9";"1077"
"774";"prochain";"0.274621053586968";"-0.569764310011516";"0.9";"1078"
"775";"printemps";"0.275407639873066";"-0.546645573042599";"0.9";"1079"
