"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"affaire";0,182225443468885;0,756546448004728;0,484214964293012;0,459492913152216;0,177735122579449;0,737903956294261;0,472283147704984;0,448170286700065;0,0619000481815494;0,857337660002615;0,0539061424721291;0,0268561493437054;1,30753316457048e-05;0,000225375070085277;9,23232523410313e-05;8,31366109769687e-05;0,000393762797290912;0,445529382282244;7,81605097168051e-05
"chronique";0,191447521184954;1,78469920596587;-1,18453270306328;0,652591357023465;0,0851863101772474;0,794118091430501;-0,527068564971172;0,290376440573945;0,0130986407940179;0,914670244053422;0,0618457319599682;0,0103853831925908;1,96278660341369e-05;0,00170570393284544;0,000751393961841193;0,00022806373121592;0,00053551740431564;1,01753524170598;0,000554462921969827
"vigier";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229716;0,0156094557143262;0,955270775826679;0,019989101318903;0,00913066714009031;9,27701521867398e-06;0,000706544057844739;9,63218671954479e-05;7,95261333689997e-05;0,000220507166482911;0,998646372130683;0,000219910601228175
"ambre";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160774;0,328670400792891;0,298643510229715;0,0156094557143262;0,955270775826679;0,019989101318903;0,0091306671400903;3,4457485097932e-05;0,00262430650056618;0,000357766935297378;0,000295382781084856;0,000819026618365097;0,998646372130683;0,000816810804561794
"rick";0,123372220319664;-1,90096106692141;0,0298219857886246;0,0967945738838229;0,0646723233256441;-0,996493120014054;0,0156328312981435;0,0507401906374284;0,00521313051722318;0,994530333636802;3,75686716953945e-05;0,000218967174278517;3,11654058443608e-06;0,00073991949461904;1,82100502014491e-07;1,9184039050805e-06;0,000204756654591274;1,03939568627191;0,000221207498886887
"guerre";0,143807367246477;-0,978215402016501;0,187597325547092;0,222731497240904;0,139520992043204;-0,949058354481681;0,182005730764281;0,216092680433105;0,0259376412224214;0,964372801432705;0,00544390300331028;0,00424565434156236;5,21167021562149e-06;0,000241147991240776;8,86886288925419e-06;1,25019549190549e-05;0,000252008190266184;0,543161181783066;7,43484818134451e-05
"souvenir";0,138698580514773;-1,20890181824273;0,148153490607475;0,191247266401634;0,111795329436437;-0,974412113845372;0,119416278293177;0,154151189376529;0,0160475384253202;0,97961224631801;0,00225827617970929;0,00208193907695844;4,84795621025373e-06;0,000368295758362091;5,5314428802468e-06;9,21732982355581e-06;0,000252008190266184;0,666009819939211;0,000111783041173214
"demander";0,146726673950307;-0,846394592744371;0,210136659798302;0,240722486291915;0,160090281932885;-0,923482726970326;0,229275538017977;0,262647067915609;0,0354924125821212;0,949010217977181;0,00897862659807531;0,00651874284262137;7,12085452541998e-06;0,000236951644970312;1,46055399529837e-05;1,91666974883885e-05;0,000330760749724366;0,473755364458247;7,42373137881918e-05
"parler";0,173922711913952;1,12445464816257;-1,69268424172342;0,573789788135119;0,0820877771117632;0,5307183950554;-0,798910534605339;0,270816431730576;0,0212708984458155;0,714438545526369;0,248492923071434;0,0157976329563809;1,33402909457569e-05;0,000557617753373503;0,00126358542102703;0,000145197230856955;0,000441014332965821;0,725397759581232;0,000232062584169998
"fry";0,123372220319664;-1,90096106692141;0,0298219857886246;0,0967945738838229;0,0646723233256441;-0,996493120014054;0,0156328312981435;0,0507401906374284;0,00521313051722318;0,994530333636802;3,75686716953947e-05;0,000218967174278517;1,27058962288548e-05;0,00301659486267762;7,42409738982159e-07;7,82118515148205e-06;0,000834777130256733;1,03939568627191;0,000901845957000385
"penser";0,169691886687107;0,190595773529717;0,387446089241152;0,382251600159873;0,282289900226492;0,317064433330877;0,644533572054034;0,635892311513478;0,333008757372383;0,337573061515243;0,214113941817997;0,115304239294377;1,36062386552669e-05;1,71649467100604e-05;7,09313933225371e-05;6,90421889233501e-05;0,000472515356749094;0,178873530694904;1,51184784926418e-05
"suivre";0,176503602329378;0,498177661831354;0,440037869160641;0,424230574612233;0,218432437388508;0,61652090660032;0,544569872996897;0,52500751941794;0,116793841932;0,747634011882836;0,0895327222416888;0,0460394239434739;9,81367825964628e-06;7,81795504009307e-05;6,09964801686683e-05;5,66928903562216e-05;0,00031501023783273;0,314164008440193;3,10912030868513e-05
"superhéros";0,123372220319664;-1,90096106692141;0,0298219857886247;0,096794573883823;0,0646723233256441;-0,996493120014054;0,0156328312981436;0,0507401906374284;0,00521313051722318;0,994530333636802;3,75686716953949e-05;0,000218967174278518;1,36648317932967e-05;0,00324426239948348;7,9844066267893e-07;8,41146327612222e-06;0,000897779177823279;1,03939568627191;0,000969909802811735
"évoquer";0,196681212599221;1,77933508083767;0,611115836065248;-1,68568275063825;0,0776256619497458;0,702263635937011;0,241193709737812;-0,665301162354542;0,0137045536626721;0,901285484266066;0,0163183071311856;0,0686916549400746;2,86363911057882e-05;0,00234373234375936;0,00027646464890876;0,00210350823409306;0,000740274058906914;1,02198202583167;0,000773177213305741
"emploi";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826678;0,019989101318903;0,0091306671400903;7,28908338610099e-06;0,000555141759735152;7,56814670821377e-05;6,24848190756425e-05;0,000173255630808001;0,998646372130683;0,000172786900964995
"tête";0,130017796556025;-1,60088117589542;0,0811310393686141;0,137749670910516;0,0805518279395942;-0,991817339227836;0,050264299941162;0,0853420691923376;0,00813371120305674;0,990852691539919;0,000390612475702834;0,00062298478132006;3,2749553832382e-05;0,00496498545185646;1,27518696256243e-05;3,6760458904119e-05;0,00193731296267129;0,876942778224641;0,00148984914573135
"empêcher";0,145665107876187;-0,894329432479691;0,201940538252408;0,234180308455184;0,152142476507422;-0,934098059959497;0,210920336688164;0,24459373007795;0,0315428788086068;0,955417204957312;0,00747697902566579;0,00556293720841453;3,67619404911628e-06;0,000138574208092517;7,06536133070395e-06;9,5014110182677e-06;0,000173255630808001;0,49890481973829;4,31243693611443e-05
"marcher";0,159582779665752;1,46735960865492;-4,62046057077335;0,706035713708523;0,0325572354058651;0,299362953221505;-0,942641949220725;0,144041675325508;0,0057582078943509;0,391197582959716;0,595353227378932;0,0076909817670015;4,8133558480103e-06;0,000406957483908378;0,00403502710084823;9,42169971394367e-05;0,000189006142699638;1,27924928697492;0,000309304533922035
"possible";0,184677661100103;0,867275927793317;0,503148005064028;0,474605343955066;0,164219142195117;0,771199440475334;0,447409466291714;0,422028749991982;0,0497825346399464;0,88220722534445;0,0455752090169723;0,0224350309986299;1,07436883003322e-05;0,000236940474068281;7,97473350133601e-05;7,09561293150751e-05;0,00031501023783273;0,503487498713264;7,98549886156998e-05
"hassaine";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826678;0,019989101318903;0,0091306671400903;7,28908338610099e-06;0,000555141759735152;7,56814670821377e-05;6,24848190756425e-05;0,000173255630808001;0,998646372130683;0,000172786900964995
"théorie";0,200004021295213;1,559335176472;0,621479509882879;0,569058036472876;0,11212862844356;0,874212995765331;0,3484212197218;0,319032071061743;0,0193847122348334;0,946822582613001;0,0230847097104053;0,010707995441759;1,00807329744542e-05;0,000612764515377656;9,73348322455225e-05;8,16070685460678e-05;0,000252008190266184;0,873819791384803;0,000192423632777642
"fou";0,174997854661086;0,430185875996255;0,428412317810017;0,414951011838553;0,231505056353136;0,569093864937429;0,56674762081549;0,54893962880584;0,143296011218878;0,695806849750931;0,105920844950425;0,0549762940797656;9,16460440358593e-06;5,5380971337638e-05;5,49252664510265e-05;5,1527839065852e-05;0,000299259725941093;0,281208537801609;2,36649329487772e-05
"expérience";0,184677661100103;0,867275927793317;0,503148005064028;0,474605343955065;0,164219142195117;0,771199440475334;0,447409466291714;0,422028749991982;0,0497825346399465;0,88220722534445;0,0455752090169722;0,0224350309986299;6,44621298019931e-06;0,000142164284440969;4,7848401008016e-05;4,2573677589045e-05;0,000189006142699638;0,503487498713264;4,79129931694198e-05
"technologie";0,193966364248654;1,28670577547737;0,574864068590605;0,531849400026466;0,127715430260402;0,847219992859027;0,378514141591968;0,350191515014635;0,0263459755552794;0,931596154412903;0,0285417533009809;0,0135161167308342;1,30367760295561e-05;0,000573688117155927;0,000114511125245613;9,80154867662192e-05;0,000346511261616002;0,726912457180252;0,000183097146777198
"observation";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826678;0,019989101318903;0,0091306671400903;7,28908338610099e-06;0,000555141759735152;7,56814670821377e-05;6,24848190756425e-05;0,000173255630808001;0,998646372130683;0,000172786900964995
"sol";0,18059063171474;0,682726794812335;0,471592937112335;0,449417959283649;0,187961804601076;0,710593673569616;0,490841959270476;0,467761864749004;0,0727370975778069;0,835347508051249;0,0611771164801898;0,0307382778907521;5,13671070454071e-06;7,34156365340564e-05;3,50291224341217e-05;3,18123329857741e-05;0,000157505118916365;0,407314679157096;2,61309257925418e-05
"son";-0,0781319400296446;-0,212660426809777;-2,32099351199784;0,408490482354445;-0,03300143923126;-0,0898237026956436;-0,980343330951252;0,172538578011162;0,00849937185024507;0,0505953645058522;0,925052439169809;0,0158528244740951;2,96143773233763e-05;0,000219390971748657;0,026133239122424;0,000809485872509741;0,00485115766262404;0,515522970677706;0,00128926274145977
"ligue";-10,1445680592026;-0,346723022898995;0,551593148525692;-4,10032861982052;-0,925492080453469;-0,0316316485759898;0,0503220134769396;-0,374074247691419;0,987702177584238;0,0009271115773307;0,00036015172790649;0,0110105591105246;0,0372811782245902;4,35499709558826e-05;0,000110219956442136;0,00609059663225614;0,000362261773507639;6,20916760385257;0,0139665543180476
"corps";0,152798831894274;-0,572207309458341;0,257018475040818;0,278143743518019;0,217356465157774;-0,813965372506005;0,365608994012259;0,39565970595023;0,077858670721468;0,877367355643098;0,0271696777211287;0,0176042959143042;9,19337022690767e-06;0,000128926289572198;2,60113783715183e-05;3,04630422342958e-05;0,000393762797290912;0,333103633647328;4,36911445696382e-05
"minute";0,197900403229217;1,46434665214355;0,605237930790096;0,556093941421412;0,117040829294055;0,866033336689792;0,35794545227805;0,328881068493713;0,0214191233770275;0,942331880428499;0,0247086771902911;0,0115403190041804;2,09733086524138e-05;0,0011483159237659;0,000196166961686575;0,000165603654706417;0,00053551740431564;0,822543095608144;0,000362318836045194
"cette";0,169480654586603;0,362223421204763;0,393301436532455;-0,712908154568234;0,186835267243388;0,399314658464599;0,433575024718827;-0,785909081503364;0,152857734864315;0,561058263507856;0,101528297863824;0,184555703764004;4,34316342541178e-05;0,000198389627649255;0,000233892863725553;0,000768480887345866;0,0015120491415971;0,263687323036118;0,000105134295411492
"solère";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229716;0,0156094557143262;0,955270775826679;0,019989101318903;0,00913066714009031;9,27701521867398e-06;0,000706544057844739;9,63218671954479e-05;7,95261333689997e-05;0,000220507166482911;0,998646372130683;0,000219910601228175
"égyptien";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826678;0,019989101318903;0,0091306671400903;7,28908338610099e-06;0,000555141759735152;7,56814670821377e-05;6,24848190756425e-05;0,000173255630808001;0,998646372130683;0,000172786900964995
"sommaire";0,150468398157503;1,49655191929126;0,328860395934045;-12,8625139439857;0,0116152956357199;0,115525207881701;0,0253861326924971;-0,992912159014131;0,00172502349362061;0,137118403531216;0,00101628719897837;0,860140285776186;5,70565162238709e-06;0,000564414590552053;2,72544740939101e-05;0,0416933098022937;0,000252008190266184;2,20374134111784;0,0012238717022654
"nadia";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160774;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826679;0,019989101318903;0,0091306671400903;1,1927590995438e-05;0,000908413788657522;0,000123842400679862;0,000102247885760142;0,000283509214049457;0,998646372130683;0,000282742201579082
"daam";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160774;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826679;0,019989101318903;0,0091306671400903;1,1927590995438e-05;0,000908413788657522;0,000123842400679862;0,000102247885760142;0,000283509214049457;0,998646372130683;0,000282742201579082
"reportage";0,20270867309435;1,68146327918;0,642361540145029;0,585726158681901;0,106480838587338;0,883255843412117;0,337426092464531;0,307676093020251;0,0172125556452723;0,951663084223798;0,0213181072459935;0,00980625288493417;2,20048418494385e-05;0,00151407840311617;0,000220969662005903;0,000183722704690261;0,00053551740431564;0,939858515302405;0,000473040746239392
"explorer";0,199274194619255;1,52637997415397;0,615844676320077;0,564560289210123;0,113777402563065;0,87150044246991;0,351622084273721;0,322340799917972;0,0200520821749697;0,94534519750575;0,0236204745842027;0,0109822457350755;8,75638470587714e-06;0,000513745496250995;8,36305767038104e-05;7,02818787548e-05;0,000220507166482911;0,856020475964252;0,000161581269078294
"convaincre";0,123372220319664;-1,90096106692141;0,0298219857886246;0,096794573883823;0,0646723233256442;-0,996493120014054;0,0156328312981435;0,0507401906374284;0,00521313051722318;0,994530333636802;3,75686716953947e-05;0,000218967174278518;3,35627447554655e-06;0,000796836378820504;1,96108232938684e-07;2,06597343624054e-06;0,000220507166482911;1,03939568627191;0,000238223460339724
"si";0,178955819960595;0,608907141619942;0,458970909931657;0,439343005415083;0,19927453702885;0,678042707784482;0,511082654961878;0,489226190130234;0,086764558903221;0,807161794889824;0,0703898298891452;0,0356838163178081;2,52206532507237e-05;0,000291989216503204;0,000165895649837371;0,000152009982995084;0,000787525594581824;0,369562140393556;0,000107557233904762
"sa";0,154998221307418;-0,371436360000586;-0,014577478163752;0,314298100672078;0,303402224196171;-0,727070393588535;-0,0285347745331952;0,61522475548548;0,169602303729809;0,782627132566972;0,000185025677419505;0,0475855380257984;7,75714595170107e-05;0,000445468873109929;6,861409398489e-07;0,000318956933338251;0,00322885493778548;0,228941049464358;0,000169237216043748
"se";0,0583383696493247;-0,392631052384209;0,110851990002552;0,310259948046421;0,113089460898073;-0,761118871042826;0,214887592235143;0,601441735066382;0,0251429690589828;0,915134705480965;0,0111965405810763;0,0485257848789747;1,86544518809695e-05;0,000844973726053289;6,73536141637895e-05;0,000527624978829663;0,00548117813828949;0,223799357755666;0,000274531124288601
"extraterrestre";0,0949165202043556;-0,607818290399608;0,148344208923208;0,27769589615334;0,137347835049696;-0,879536313702352;0,21465974409824;0,40183658289125;0,0287054659070588;0,945880487102924;0,00864790806235587;0,0167661389276601;8,51391949066358e-05;0,00349135051955554;0,000207963499647683;0,000728760536214269;0,00945030713498189;0,340778617116648;0,00109746479020887
"internet";0,189975662155203;1,10650628536126;0,544052722779187;0,507255657418012;0,14106180098162;0,82160929268416;0,403973098625067;0,376650333951953;0,0336048439601008;0,916054837371506;0,0339920072906534;0,0163483113777383;1,53480911908223e-05;0,000520674378763381;0,000125875269482014;0,000109423911695222;0,000425263821074185;0,630390781620829;0,000168996668985951
"million";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160774;0,328670400792891;0,298643510229715;0,0156094557143262;0,955270775826679;0,019989101318903;0,0091306671400903;1,4578166772202e-05;0,0011102835194703;0,000151362934164275;0,000124969638151285;0,000346511261616003;0,998646372130683;0,00034557380192999
"city";0,123372220319664;-1,90096106692141;0,0298219857886247;0,096794573883823;0,0646723233256441;-0,996493120014054;0,0156328312981436;0,0507401906374284;0,00521313051722318;0,994530333636802;3,75686716953948e-05;0,000218967174278518;3,97958259243377e-05;0,00944820277744312;2,32528333341582e-06;2,44965421725664e-05;0,00261458497401166;1,03939568627191;0,00282464960117102
"2";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229715;0,0156094557143262;0,955270775826679;0,0199891013189031;0,0091306671400903;3,0481621432786e-05;0,002321501904347;0,000316486135070758;0,000261300152498142;0,000724523547015278;0,998646372130683;0,000722563404035433
"plein";0,122122444922527;-1,44080288471628;0,0415195989833612;-3,03002728271457;0,0363717226210471;-0,429114262392551;0,0123657804142222;-0,902432897826549;0,00645711019254933;0,722211015747193;9,20539445947215e-05;0,271239820115662;2,37250440532277e-05;0,00330236585624954;2,74234662267526e-06;0,0146052543508184;0,00159080170105528;0,92446233138118;0,00135954781566255
"tendance";0,182819920470393;0,783389958256507;0,488804792358713;0,463156532740785;0,174267043283585;0,746740570787644;0,465937003407651;0,441488648121828;0,0585690413317384;0,864141450191932;0,0516393634476026;0,0256501450287253;5,79074431451895e-06;0,000106326950601173;4,13959895316001e-05;3,71657538513959e-05;0,000173255630808001;0,459517744279476;3,65840625355911e-05
"sophie";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792892;0,298643510229716;0,0156094557143262;0,955270775826679;0,019989101318903;0,00913066714009031;9,27701521867398e-06;0,000706544057844739;9,63218671954479e-05;7,95261333689997e-05;0,000220507166482911;0,998646372130683;0,000219910601228175
"aller";0,160621095730563;-0,218994285322588;0,317412478512921;0,326350484813186;0,302997757477167;-0,413113713682835;0,598771093841965;0,615631867036041;0,307025368175764;0,458608826483712;0,147878817972387;0,0864869873681388;3,21016187604545e-05;5,9674299311894e-05;0,000125363109776996;0,000132522703986239;0,00124429043943928;0,176330842371144;3,8688182575745e-05
"perdre";0,144882901295256;-0,929649840705716;0,195901290797538;0,229359756364961;0,146636671929849;-0,940903015348876;0,198272626048337;0,232136097823297;0,0290022686098385;0,959498396363671;0,00653975054854686;0,00495958447794204;6,28177739276876e-06;0,000258634866910681;1,14847849895525e-05;1,57428265704219e-05;0,000299259725941093;0,517504317355395;8,01449622168529e-05
"affirmer";0,190897053643046;1,14811156493829;0,551166586729649;0,512933972802873;0,137714737640326;0,8282573247199;0,397616204331358;0,370034875569337;0,0316593179864334;0,920193243115224;0,0325505066540033;0,0155969322443376;1,32014294701639e-05;0,000477519039337472;0,000110049550252416;9,5311529224646e-05;0,000362261773507639;0,652621348578119;0,000154292587277654
"semaine";0,193435581211594;1,26273835560971;0,570766007817658;0,5285783111081;0,129328491720091;0,844250297412827;0,381606664367553;0,353400523850812;0,0271550605581466;0,929849255121922;0,0291597057441486;0,0138359785757816;1,65015762199194e-05;0,00070320095026589;0,000143670930840179;0,000123217213218916;0,000441014332965821;0,714042074864348;0,000224853841092208
"comédien";0,205112808026916;1,79002159269823;0,660923344822496;0,600542267312146;0,102000495745944;0,890159379160775;0,328670400792891;0,298643510229715;0,0156094557143262;0,955270775826678;0,019989101318903;0,0091306671400903;1,325287888382e-05;0,00100934865406391;0,000137602667422068;0,000113608761955714;0,00031501023783273;0,998646372130683;0,000314158001754536
"différent";0,188764690485466;1,0518250607743;0,534703073015722;0,499792728626482;0,145736294215425;0,812064407416086;0,412818966123917;0,385866339507215;0,0364737303345102;0,909983343744407;0,0360954871959938;0,0174474387250876;8,4183592000489e-06;0,000261380365051077;6,75478129530138e-05;5,90154602901017e-05;0,000236257678374547;0,601233951727846;8,54029606340247e-05
