"";"x"
"493";5
"494";5
"495";5
"496";5
"497";5
"498";1
"499";5
"500";5
"501";5
"502";5
"503";5
"504";5
"505";5
"506";5
"507";5
"508";5
"509";5
"510";5
"511";5
"512";5
"513";5
"514";5
"515";5
"516";5
"517";5
"518";5
"519";5
"520";5
"521";5
"522";5
"523";5
"524";5
"525";5
"526";1
"527";1
"528";1
"529";5
"530";5
"531";5
"532";5
"533";5
"534";5
"535";5
"536";5
"537";5
"538";5
"539";5
"540";5
"541";1
"542";1
"543";1
"544";1
"545";1
"546";1
"547";1
"548";1
"549";0
"550";1
"551";1
"552";1
"553";1
"554";1
"555";1
"556";1
"557";1
"558";1
"559";1
"560";1
"561";1
"562";1
"563";1
"564";1
"565";1
"566";1
"567";1
"568";1
"569";1
"570";1
"571";1
"572";1
"573";1
"574";1
"575";1
"576";1
"577";1
"578";1
"579";1
"580";1
"581";1
"582";1
"583";1
"584";1
"585";1
"586";1
"587";1
"588";1
"589";1
"590";1
"591";1
"592";1
"593";1
"594";1
"595";0
"596";1
"597";1
"598";1
"599";2
"600";4
"601";4
"602";4
"603";2
"604";2
"605";1
"606";2
"607";2
"608";4
"609";3
"610";0
"611";0
"612";3
"613";4
"614";4
"615";4
"616";4
"617";4
"618";1
"619";0
"620";4
"621";4
"622";3
"623";4
"624";0
"625";0
"626";2
"627";2
"628";3
"629";0
"630";4
"631";2
"632";2
"633";0
"634";2
"635";2
"636";4
"637";4
"638";4
"639";2
"640";2
"641";4
"642";3
"643";2
"644";4
"645";4
"646";4
"647";4
"648";4
"649";0
"650";4
"651";3
"652";4
"653";4
"654";4
"655";2
"656";2
"657";4
"658";3
"659";4
"660";2
"661";1
"662";2
"663";2
"664";3
"665";3
"666";0
"667";3
"668";3
"669";0
"670";3
"671";0
"672";1
"673";0
"674";1
"675";0
"676";0
"677";3
"678";3
"679";1
"680";1
"681";3
"682";1
"683";1
"684";1
"685";1
"686";1
"687";1
"688";1
"689";1
"690";1
"691";1
"692";1
"693";1
"694";1
"695";1
"696";1
"697";1
"698";1
"699";1
"700";1
"701";1
"702";3
"703";3
"704";3
"705";3
"706";3
"707";3
"708";3
"709";3
"710";3
"711";0
"712";0
"713";0
"714";0
"715";1
"716";0
"717";0
"718";1
"719";0
"720";0
"721";1
"722";0
"723";0
"724";1
"725";0
"726";0
"727";1
"728";0
"729";0
"730";1
"731";1
"732";1
"733";1
"734";1
"735";1
"736";1
"737";3
"738";4
"739";3
"740";1
"741";4
"742";3
"743";4
"744";4
"745";4
"746";2
"747";4
"748";3
"749";1
"750";3
"751";0
"752";4
"753";4
"754";1
"755";1
"756";4
"757";4
"758";2
"759";2
"760";4
"761";4
"762";2
"763";2
"764";2
"765";4
"766";4
"767";2
"768";4
"769";4
"770";2
"771";4
"772";4
"773";1
"774";2
"775";2
"776";2
"777";2
"778";1
"779";1
"780";2
"781";4
"782";4
"783";1
"784";2
"785";4
"786";4
"787";4
"788";4
"789";2
"790";4
"791";4
"792";4
"793";2
"794";2
"795";4
"796";4
"797";2
"798";1
"799";4
"800";0
"801";1
"802";1
"803";1
"804";1
"805";1
"806";1
"807";3
"808";3
"809";1
"810";1
"811";1
"812";1
"813";1
"814";1
"815";1
"816";1
"817";1
"818";1
"819";1
"820";1
"821";2
"822";1
"823";2
"824";1
"825";1
"826";1
"827";1
"828";1
"829";1
"830";2
"831";2
"832";4
"833";4
"834";1
"835";4
"836";4
"837";4
"838";4
"839";4
"840";2
"841";2
"842";4
"843";4
"844";1
"845";1
"846";4
"847";4
"848";0
"849";0
"850";4
"851";4
"852";3
"853";3
"854";4
"855";4
"856";1
"857";1
"858";1
"859";1
"860";1
"861";1
"862";1
"863";1
"864";1
"865";1
"866";1
"867";3
"868";2
"869";3
"870";1
"871";2
"872";3
"873";3
"874";1
"875";2
"876";1
"877";3
"878";2
"879";3
"880";1
"881";3
"882";3
"883";1
"884";2
"885";1
"886";1
"887";1
"888";1
"889";1
"890";1
"891";3
"892";1
"893";0
"894";2
"895";2
"896";3
"897";0
"898";1
"899";2
"900";1
"901";3
"902";3
"903";2
"904";1
"905";1
"906";1
"907";1
"908";1
"909";1
"910";1
"911";1
"912";1
"913";1
"914";1
"915";1
"916";1
"917";1
"918";1
"919";1
"920";1
"921";1
"922";1
"923";1
"924";1
"925";1
"926";1
"927";1
"928";1
"929";1
"930";1
"931";1
"932";1
"933";1
"934";1
"935";1
"936";1
"937";0
"938";1
"939";1
"940";1
"941";2
"942";0
"943";1
"944";3
"945";3
"946";3
"947";3
"948";3
"949";3
"950";1
"951";3
"952";3
"953";3
"954";1
"955";3
"956";2
"957";1
"958";3
"959";3
"960";0
"961";0
"962";2
"963";2
"964";3
"965";0
"966";2
"967";0
"968";0
"969";0
"970";3
"971";0
"972";0
"973";0
"974";0
"975";0
"976";0
"977";0
"978";0
"979";0
"980";0
"981";1
"982";0
"983";0
"984";0
"985";0
"986";1
"987";3
"988";3
"989";3
"990";3
"991";3
"992";3
"993";3
"994";3
"995";3
"996";1
"997";3
"998";3
"999";1
"1000";3
"1001";3
"1002";1
"1003";3
"1004";3
"1005";3
"1006";3
"1007";3
"1008";3
"1009";3
"1010";3
"1011";3
"1012";3
"1013";3
"1014";3
"1015";3
"1016";3
"1017";3
"1018";1
"1019";1
"1020";1
"1021";2
"1022";1
"1023";1
"1024";1
"1025";1
"1026";1
"1027";1
"1028";1
"1029";1
"1030";2
"1031";3
"1032";2
"1033";3
"1034";3
"1035";3
"1036";3
"1037";2
"1038";2
"1039";2
"1040";2
"1041";2
"1042";2
"1043";2
"1044";0
"1045";2
"1046";1
"1047";2
"1048";3
"1049";1
"1050";1
"1051";1
"1052";1
"1053";1
"1054";3
"1055";2
"1056";3
"1057";3
"1058";3
"1059";3
"1060";3
"1061";2
"1062";1
"1063";1
"1064";1
"1065";2
"1066";3
"1067";2
"1068";3
"1069";3
"1070";1
"1071";0
"1072";1
"1073";1
"1074";1
"1075";1
"1076";2
"1077";1
"1078";1
"1079";1
"1080";1
"1081";1
"1082";1
"1083";0
"1084";2
"1085";0
"1086";0
"1087";1
"1088";0
"1089";3
"1090";0
"1091";0
"1092";0
"1093";3
"1094";3
"1095";0
"1096";3
"1097";3
"1098";1
"1099";0
"1100";0
"1101";0
"1102";2
"1103";0
"1104";0
"1105";0
"1106";4
"1107";3
"1108";0
"1109";2
"1110";1
"1111";3
"1112";1
"1113";3
"1114";2
"1115";2
"1116";3
"1117";2
"1118";1
"1119";3
"1120";3
"1121";1
"1122";3
"1123";2
"1124";2
"1125";3
"1126";3
"1127";1
"1128";1
"1129";1
"1130";1
"1131";1
"1132";1
"1133";0
"1134";2
"1135";0
"1136";0
"1137";0
"1138";0
"1139";0
"1140";0
"1141";0
"1142";2
"1143";0
"1144";2
"1145";0
"1146";0
"1147";0
"1148";2
"1149";2
"1150";2
"1151";2
"1152";2
"1153";2
"1154";3
"1155";2
"1156";2
"1157";1
"1158";2
"1159";2
"1160";2
"1161";2
"1162";3
"1163";2
"1164";2
"1165";3
"1166";1
"1167";2
"1168";3
"1169";3
"1170";3
"1171";0
"1172";0
"1173";0
"1174";0
"1175";1
"1176";1
"1177";0
"1178";3
"1179";0
"1180";0
"1181";0
"1182";0
"1183";0
"1184";0
"1185";2
"1186";0
"1187";2
"1188";0
"1189";0
"1190";0
"1191";0
"1192";3
"1193";0
"1194";0
"1195";0
"1196";0
"1197";0
"1198";1
"1199";1
"1200";1
"1201";1
"1202";2
"1203";1
"1204";3
"1205";1
"1206";1
"1207";1
"1208";1
"1209";1
"1210";3
"1211";1
"1212";1
"1213";1
"1214";1
"1215";1
"1216";1
"1217";1
"1218";1
"1219";1
"1220";1
"1221";2
"1222";2
"1223";2
"1224";3
"1225";3
"1226";3
"1227";1
"1228";1
"1229";1
"1230";1
"1231";1
"1232";1
"1233";1
"1234";1
"1235";1
"1236";0
"1237";1
"1238";1
"1239";1
"1240";1
"1241";1
"1242";1
"1243";0
"1244";2
"1245";0
"1246";1
"1247";1
"1248";1
"1249";1
"1250";1
"1251";1
"1252";1
"1253";1
"1254";1
"1255";3
"1256";2
"1257";1
"1258";3
"1259";3
"1260";3
"1261";3
"1262";3
"1263";2
"1264";3
"1265";3
"1266";3
"1267";3
"1268";3
"1269";3
"1270";2
"1271";3
"1272";1
"1273";3
"1274";2
"1275";3
"1276";2
"1277";3
"1278";3
"1279";3
"1280";3
"1281";3
"1282";3
"1283";3
"1284";1
"1285";3
"1286";2
"1287";3
"1288";3
"1289";3
"1290";3
"1291";3
"1292";1
"1293";1
"1294";1
"1295";1
"1296";1
"1297";1
"1298";1
"1299";1
"1300";3
"1301";3
"1302";3
"1303";3
"1304";2
"1305";2
"1306";1
"1307";3
"1308";1
"1309";3
"1310";1
"1311";1
"1312";1
"1313";3
"1314";3
"1315";3
"1316";0
"1317";0
"1318";0
"1319";0
"1320";0
"1321";0
"1322";0
"1323";0
"1324";1
"1325";3
"1326";2
"1327";1
"1328";3
"1329";3
"1330";3
"1331";3
"1332";0
"1333";3
"1334";2
"1335";2
"1336";2
"1337";2
"1338";3
"1339";3
"1340";3
"1341";3
"1342";3
"1343";3
"1344";2
"1345";1
"1346";2
"1347";1
"1348";3
"1349";2
"1350";1
"1351";1
"1352";2
"1353";2
"1354";2
"1355";0
"1356";2
"1357";2
"1358";2
"1359";3
"1360";1
"1361";3
"1362";0
"1363";0
"1364";0
"1365";0
"1366";0
"1367";1
"1368";2
"1369";1
"1370";1
"1371";3
"1372";2
"1373";2
"1374";1
"1375";0
"1376";2
"1377";3
"1378";3
"1379";3
"1380";3
"1381";2
"1382";3
"1383";3
"1384";3
"1385";2
"1386";2
"1387";2
"1388";2
"1389";3
"1390";3
"1391";0
"1392";0
"1393";3
"1394";0
"1395";0
"1396";3
"1397";3
"1398";3
"1399";1
"1400";3
"1401";2
"1402";3
"1403";3
"1404";3
"1405";3
"1406";3
"1407";2
"1408";2
"1409";3
"1410";3
"1411";3
"1412";2
"1413";2
"1414";2
"1415";1
"1416";3
"1417";1
"1418";2
"1419";2
"1420";2
"1421";2
"1422";2
"1423";2
"1424";1
"1425";1
"1426";3
"1427";2
"1428";3
"1429";2
"1430";3
"1431";3
"1432";3
"1433";2
"1434";2
"1435";3
"1436";3
"1437";0
"1438";1
"1439";1
"1440";1
"1441";1
"1442";1
"1443";1
"1444";1
"1445";2
"1446";1
"1447";1
"1448";1
"1449";1
"1450";2
"1451";2
"1452";1
"1453";1
"1454";4
"1455";0
"1456";2
"1457";2
"1458";0
"1459";2
"1460";0
"1461";2
"1462";2
"1463";4
"1464";4
"1465";2
"1466";1
"1467";4
"1468";4
"1469";4
"1470";1
"1471";4
"1472";4
"1473";4
"1474";4
"1475";4
"1476";1
"1477";2
"1478";1
"1479";1
"1480";1
"1481";1
"1482";1
"1483";1
"1484";3
"1485";0
"1486";1
"1487";1
"1488";1
"1489";0
"1490";0
"1491";0
"1492";0
"1493";1
"1494";1
"1495";3
"1496";0
"1497";0
"1498";3
"1499";0
"1500";0
"1501";2
"1502";0
"1503";2
"1504";0
"1505";1
"1506";2
"1507";0
"1508";0
"1509";0
"1510";0
"1511";0
"1512";1
"1513";1
"1514";0
"1515";0
"1516";0
"1517";0
"1518";1
