"";"";"";"";"gasnier";""
"1073";"tenir";"0.393322108577477";"0.393322108577477";"0.504605334713748";"1149"
"1074";"spirou";"0.341287236329211";"0.341287236329211";"0.504605334713748";"1150"
"1075";"milieu";"0.393322108577477";"0.393322108577477";"0.504605334713748";"1151"
"1076";"enfance";"0.348100143293537";"0.348100143293537";"0.504605334713748";"1152"
"1077";"chemin";"0.341287236329211";"0.341287236329211";"0.504605334713748";"1153"
"1078";"étonnant";"0.341287236329211";"0.341287236329211";"0.504605334713748";"1154"
"1079";"vendredi";"0.400135015541803";"0.400135015541803";"0.504605334713748";"1155"
"1080";"thomas";"0.400135015541803";"0.400135015541803";"0.504605334713748";"1156"
"1081";"souvenir";"0.348100143293537";"0.348100143293537";"0.504605334713748";"1157"
"1082";"rapidement";"0.348100143293537";"0.348100143293537";"0.504605334713748";"1158"
"1083";"plante";"0.354913050257863";"0.354913050257863";"0.504605334713748";"1159"
"1084";"piste";"0.341287236329211";"0.341287236329211";"0.504605334713748";"1160"
"1085";"interroger";"0.354913050257863";"0.354913050257863";"0.504605334713748";"1161"
"1086";"hôpital";"0.341287236329211";"0.341287236329211";"0.504605334713748";"1162"
"1087";"fête";"0.400135015541803";"0.400135015541803";"0.504605334713748";"1163"
"1088";"aller";"0.352995305381922";"0.352995305381922";"0.504559538967682";"1164"
"1089";"culture";"0.333958932935407";"0.333958932935407";"0.504450774070776";"1165"
"1090";"moment";"0.336617039748022";"0.336617039748022";"0.504304800130191";"1166"
"1091";"tourner";"0.370764327750824";"0.370764327750824";"0.504104443741153";"1167"
"1092";"avocat";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1168"
"1093";"virtuel";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1169"
"1094";"robbie";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1170"
"1095";"musée";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1171"
"1096";"éviter";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1172"
"1097";"dominique";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1173"
"1098";"juillet";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1174"
"1099";"enregistrer";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1175"
"1100";"complètement";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1176"
"1101";"champ";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1177"
"1102";"belge";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1178"
"1103";"avis";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1179"
"1104";"version";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1180"
"1105";"supercherie";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1181"
"1106";"simple";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1182"
"1107";"schi";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1183"
"1108";"produit";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1184"
"1109";"mathieu";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1185"
"1110";"heureux";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1186"
"1111";"cosmique";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1187"
"1112";"boris";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1188"
"1113";"amener";"0.342567101717508";"0.342567101717508";"0.504001403312504";"1189"
"1114";"1ère";"0.316313098346643";"0.316313098346643";"0.504001403312504";"1190"
"1115";"suite";"0.356520830203141";"0.356520830203141";"0.503952745332309";"1191"
"1116";"dossier";"0.344411448909517";"0.344411448909517";"0.503952745332309";"1192"
"1117";"pierre";"0.344392833054326";"0.344392833054326";"0.503935571927535";"1193"
"1118";"utiliser";"0.323658433047398";"0.323658433047398";"0.503763837879788";"1194"
"1119";"science";"0.328882204928449";"0.328882204928449";"0.503746664475013";"1195"
"1120";"occasion";"0.328882204928449";"0.328882204928449";"0.503746664475013";"1196"
"1121";"observer";"0.313879917287955";"0.313879917287955";"0.503746664475013";"1197"
"1122";"débarquer";"0.365505998916459";"0.365505998916459";"0.503234324565901";"1198"
"1123";"the";"0.379131812845111";"0.379131812845111";"0.503234324565901";"1199"
"1124";"surprise";"0.365505998916459";"0.365505998916459";"0.503234324565901";"1200"
"1125";"ramener";"0.351315703184093";"0.351315703184093";"0.503234324565901";"1201"
"1126";"gabriel";"0.379131812845111";"0.379131812845111";"0.503234324565901";"1202"
"1127";"empêcher";"0.365505998916459";"0.365505998916459";"0.503234324565901";"1203"
"1128";"communication";"0.351315703184093";"0.351315703184093";"0.503234324565901";"1204"
"1129";"cours";"0.325918536032246";"0.325918536032246";"0.50314273307377";"1205"
"1130";"corps";"0.334115113671613";"0.334115113671613";"0.5028507851926";"1206"
"1131";"part";"0.321214844824008";"0.321214844824008";"0.5028507851926";"1207"
"1132";"italie";"0.351525985181188";"0.351525985181188";"0.502578872950334";"1208"
"1133";"nucléaire";"0.33018761944807";"0.33018761944807";"0.502578872950334";"1209"
"1134";"garder";"0.33018761944807";"0.33018761944807";"0.502578872950334";"1210"
"1135";"soirée";"0.377648562303868";"0.377648562303868";"0.502510179331235";"1211"
"1136";"valérie";"0.38332598477414";"0.38332598477414";"0.502510179331235";"1212"
"1137";"conseil";"0.351317193906113";"0.351317193906113";"0.502464383585169";"1213"
"1138";"actuel";"0.341314958944822";"0.341314958944822";"0.502341307517617";"1214"
"1139";"fou";"0.324015842811073";"0.324015842811073";"0.502341307517617";"1215"
"1140";"demander";"0.324015842811073";"0.324015842811073";"0.502341307517617";"1216"
"1141";"transmettre";"0.324015842811073";"0.324015842811073";"0.502341307517617";"1217"
"1142";"texte";"0.324015842811073";"0.324015842811073";"0.502341307517617";"1218"
"1143";"représentant";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1219"
"1144";"bientôt";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1220"
"1145";"paraître";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1221"
"1146";"civil";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1222"
"1147";"sacré";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1223"
"1148";"montagne";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1224"
"1149";"dangereux";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1225"
"1150";"célibat";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1226"
"1151";"confronter";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1227"
"1152";"commandant";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1228"
"1153";"énorme";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1229"
"1154";"électricité";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1230"
"1155";"vague";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1231"
"1156";"surprenant";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1232"
"1157";"quartier";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1233"
"1158";"prêtre";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1234"
"1159";"projeter";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1235"
"1160";"prochain";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1236"
"1161";"normal";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1237"
"1162";"mont";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1238"
"1163";"manifester";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1239"
"1164";"john";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1240"
"1165";"impossible";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1241"
"1166";"fonds";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1242"
"1167";"développement";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1243"
"1168";"conduire";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1244"
"1169";"citoyen";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1245"
"1170";"chili";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1246"
"1171";"blessure";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1247"
"1172";"biais";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1248"
"1173";"amy";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1249"
"1174";"affirmation";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1250"
"1175";"épais";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1251"
"1176";"william";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1252"
"1177";"we";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1253"
"1178";"voie";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1254"
"1179";"supergirl";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1255"
"1180";"souligner";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1256"
"1181";"soulever";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1257"
"1182";"soin";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1258"
"1183";"régulièrement";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1259"
"1184";"réchauffement";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1260"
"1185";"royaume";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1261"
"1186";"représentation";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1262"
"1187";"proche";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1263"
"1188";"prix";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1264"
"1189";"primitif";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1265"
"1190";"poétique";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1266"
"1191";"poubelle";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1267"
"1192";"peintre";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1268"
"1193";"noir";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1269"
"1194";"mésopotamie";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1270"
"1195";"mériter";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1271"
"1196";"mémoire";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1272"
"1197";"montage";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1273"
"1198";"microtrottoir";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1274"
"1199";"medium";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1275"
"1200";"malédiction";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1276"
"1201";"lycée";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1277"
"1202";"ligue";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1278"
"1203";"lien";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1279"
"1204";"laboratoire";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1280"
"1205";"justicier";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1281"
"1206";"indéniable";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1282"
"1207";"importer";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1283"
"1208";"géologique";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1284"
"1209";"généralement";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1285"
"1210";"gildas";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1286"
"1211";"fil";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1287"
"1212";"eurovision";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1288"
"1213";"envahisseur";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1289"
"1214";"envahir";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1290"
"1215";"elvis";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1291"
"1216";"dresser";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1292"
"1217";"document";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1293"
"1218";"diffusion";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1294"
"1219";"cristal";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1295"
"1220";"costume";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1296"
"1221";"condition";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1297"
"1222";"complet";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1298"
"1223";"coller";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1299"
"1224";"cockpit";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1300"
"1225";"climatique";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1301"
"1226";"cigarette";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1302"
"1227";"chasse";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1303"
"1228";"charles";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1304"
"1229";"chair";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1305"
"1230";"carole";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1306"
"1231";"bourdais";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1307"
"1232";"bleu";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1308"
"1233";"benjamin";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1309"
"1234";"bataille";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1310"
"1235";"ballon_sonde";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1311"
"1236";"aéronautique";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1312"
"1237";"attraper";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1313"
"1238";"atterrissage";"0.334286168763647";"0.334286168763647";"0.502255440493744";"1314"
"1239";"astronome";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1315"
"1240";"assister";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1316"
"1241";"abandonner";"0.310635675876371";"0.310635675876371";"0.502255440493744";"1317"
"1242";"connaître";"0.334022743921914";"0.334022743921914";"0.502198195811161";"1318"
"1243";"toulouse";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1319"
"1244";"voiture";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1320"
"1245";"liste";"0.327096940596845";"0.327096940596845";"0.502183884640516";"1321"
"1246";"arrêter";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1322"
"1247";"lumière";"0.327096940596845";"0.327096940596845";"0.502183884640516";"1323"
"1248";"imaginer";"0.327096940596845";"0.327096940596845";"0.502183884640516";"1324"
"1249";"hypothèse";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1325"
"1250";"voyager";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1326"
"1251";"lunaire";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1327"
"1252";"japon";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1328"
"1253";"imminent";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1329"
"1254";"george";"0.327096940596845";"0.327096940596845";"0.502183884640516";"1330"
"1255";"gardien";"0.327096940596845";"0.327096940596845";"0.502183884640516";"1331"
"1256";"fbi";"0.327096940596845";"0.327096940596845";"0.502183884640516";"1332"
"1257";"anonyme";"0.31290664486448";"0.31290664486448";"0.502183884640516";"1333"
"1258";"école";"0.366572763167266";"0.366572763167266";"0.502015012826898";"1334"
"1259";"alain";"0.338309034864804";"0.338309034864804";"0.502015012826898";"1335"
"1260";"nombre";"0.340318759796401";"0.340318759796401";"0.502015012826898";"1336"
"1261";"perdre";"0.325182033179371";"0.325182033179371";"0.502015012826898";"1337"
"1262";"vrai";"0.338309034864804";"0.338309034864804";"0.502015012826898";"1338"
"1263";"plan";"0.33151698663132";"0.33151698663132";"0.501654371326629";"1339"
"1264";"aider";"0.333909847561171";"0.333909847561171";"0.501640060155984";"1340"
"1265";"mondial";"0.333909847561171";"0.333909847561171";"0.501640060155984";"1341"
"1266";"mathématique";"0.333909847561171";"0.333909847561171";"0.501640060155984";"1342"
"1267";"eau";"0.333909847561171";"0.333909847561171";"0.501640060155984";"1343"
"1268";"adresse";"0.333909847561171";"0.333909847561171";"0.501640060155984";"1344"
"1269";"apprendre";"0.339018130451567";"0.339018130451567";"0.501182102695325";"1345"
"1270";"agence";"0.339018130451567";"0.339018130451567";"0.501182102695325";"1346"
"1271";"h";"0.339018130451567";"0.339018130451567";"0.501182102695325";"1347"
"1272";"ordre";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1348"
"1273";"simon";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1349"
"1274";"national";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1350"
"1275";"yeti";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1351"
"1276";"sylvie";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1352"
"1277";"rejoindre";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1353"
"1278";"poste";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1354"
"1279";"mourir";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1355"
"1280";"marque";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1356"
"1281";"lourd";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1357"
"1282";"gros";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1358"
"1283";"exploser";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1359"
"1284";"dizaine";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1360"
"1285";"connecter";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1361"
"1286";"acheter";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1362"
"1287";"échelle";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1363"
"1288";"véhicule";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1364"
"1289";"terrain";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1365"
"1290";"souterrain";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1366"
"1291";"résoudre";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1367"
"1292";"période";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1368"
"1293";"parvenir";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1369"
"1294";"malade";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1370"
"1295";"julie";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1371"
"1296";"hôtel";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1372"
"1297";"front";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1373"
"1298";"franz";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1374"
"1299";"eglise";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1375"
"1300";"délicat";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1376"
"1301";"discours";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1377"
"1302";"cécile";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1378"
"1303";"clown";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1379"
"1304";"camer";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1380"
"1305";"assurance";"0.345641013704191";"0.345641013704191";"0.500924501623704";"1381"
"1306";"animal";"0.334009461997121";"0.334009461997121";"0.500913052687188";"1382"
"1307";"enlever";"0.333972567761584";"0.333972567761584";"0.500858670238735";"1383"
"1308";"relation";"0.3340509680121";"0.3340509680121";"0.500658313849697";"1384"
"1309";"prouver";"0.3340509680121";"0.3340509680121";"0.500658313849697";"1385"
"1310";"étoile";"0.358056629461858";"0.358056629461858";"0.500658313849697";"1386"
"1311";"haut";"0.362314696314562";"0.362314696314562";"0.500495166504337";"1387"
"1312";"évolution";"0.328138344790281";"0.328138344790281";"0.500352054797881";"1388"
"1313";"futur";"0.328138344790281";"0.328138344790281";"0.500352054797881";"1389"
"1314";"entendre";"0.328138344790281";"0.328138344790281";"0.500352054797881";"1390"
"1315";"rapport";"0.355310933494703";"0.355310933494703";"0.500080142555615";"1392"
"1316";"ministère";"0.3340509680121";"0.3340509680121";"0.5";"1393"
"1317";"vitesse";"0.3340509680121";"0.3340509680121";"0.5";"1394"
"1318";"psychiatre";"0.3340509680121";"0.3340509680121";"0.5";"1395"
"1319";"différence";"0.3340509680121";"0.3340509680121";"0.5";"1396"
"1320";"séance";"0.3340509680121";"0.3340509680121";"0.5";"1397"
"1321";"récemment";"0.3340509680121";"0.3340509680121";"0.5";"1398"
"1322";"ressembler";"0.3340509680121";"0.3340509680121";"0.5";"1399"
"1323";"oser";"0.3340509680121";"0.3340509680121";"0.5";"1400"
"1324";"langue";"0.3340509680121";"0.3340509680121";"0.5";"1401"
"1325";"imaginaire";"0.3340509680121";"0.3340509680121";"0.5";"1402"
"1326";"apprêter";"0.3340509680121";"0.3340509680121";"0.5";"1403"
