"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"640";640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"641";641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"642";642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"643";643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"644";644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"645";645;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"646";646;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"647";647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"648";648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"649";649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"650";650;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"651";651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"652";652;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"653";653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"654";654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"655";655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"656";656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"657";657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"658";658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"659";659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"660";660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"661";661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"662";662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"663";663;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"664";664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"665";665;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"666";666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"667";667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"668";668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"669";669;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"670";670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"671";671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"672";672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"673";673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"674";674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"675";675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"676";676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"677";677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"678";678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"679";679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"680";680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"681";681;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"682";682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"683";683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"684";684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"685";685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"686";686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"687";687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"688";688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"689";689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"690";690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"691";691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"692";692;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"693";693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"694";694;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"695";695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"696";696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"697";697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"698";698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"699";699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"700";700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"701";701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"702";702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"703";703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"704";704;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"705";705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"706";706;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"707";707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"708";708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"709";709;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"710";710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"711";711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"712";712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"713";713;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"714";714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"715";715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"716";716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"717";717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"718";718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"719";719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"720";720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"721";721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"722";722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"723";723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"724";724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"725";725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"726";726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"727";727;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"728";728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"729";729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"730";730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"731";731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"732";732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"733";733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"734";734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"735";735;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"736";736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"737";737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"738";738;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"739";739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"740";740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"741";741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"742";742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"743";743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"744";744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"745";745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"746";746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"747";747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"748";748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"749";749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"750";750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"751";751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"752";752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"753";753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"754";754;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"755";755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"756";756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"757";757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"758";758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"759";759;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"760";760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"761";761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"762";762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"763";763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"764";764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"765";765;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"766";766;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"767";767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"768";768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"769";769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"770";770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"771";771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"772";772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"773";773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"774";774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"775";775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"776";776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"777";777;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"778";778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"779";779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"780";780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"781";781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"782";782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"783";783;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"784";784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"785";785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"786";786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"787";787;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"788";788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"789";789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"790";790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"791";791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"792";792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"793";793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"794";794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"795";795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"796";796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"797";797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"798";798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"799";799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"800";800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"801";801;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"802";802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"803";803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"804";804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"805";805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"806";806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"807";807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"808";808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"809";809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"810";810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"811";811;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"812";812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"813";813;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"814";814;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"815";815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"816";816;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"817";817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"818";818;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"819";819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"820";820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"821";821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"822";822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"823";823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"824";824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"825";825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"826";826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"827";827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"828";828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"829";829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"830";830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"831";831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"832";832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"833";833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"834";834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"835";835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"836";836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"837";837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"838";838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"839";839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"840";840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"841";841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"842";842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"843";843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"844";844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"845";845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"846";846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"847";847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"848";848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"849";849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"850";850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"851";851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"852";852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"853";853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"854";854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"855";855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"856";856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"857";857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"858";858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"859";859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"860";860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"861";861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"862";862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"863";863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"864";864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"865";865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"866";866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"867";867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"868";868;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"869";869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"870";870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"871";871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"872";872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"873";873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"874";874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"875";875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"876";876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"877";877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"878";878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"879";879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"880";880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"881";881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"882";882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"883";883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"884";884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"885";885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"886";886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"887";887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"888";888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"889";889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"890";890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"891";891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"892";892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"893";893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"894";894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"895";895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"896";896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"897";897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"898";898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"899";899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"900";900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"901";901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"902";902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"903";903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"904";904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"905";905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"906";906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"907";907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"908";908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"909";909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"910";910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"911";911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"912";912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"913";913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"914";914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"915";915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"916";916;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"917";917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"918";918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"919";919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"920";920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"921";921;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"922";922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"923";923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"924";924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"925";925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"926";926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"927";927;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"928";928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"929";929;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"930";930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"931";931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"932";932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"933";933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"934";934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"935";935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"936";936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"937";937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"938";938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"939";939;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"940";940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"941";941;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"942";942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"943";943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"944";944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"945";945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"946";946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"947";947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"948";948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"949";949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"950";950;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"951";951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"952";952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"953";953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"954";954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"955";955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
