"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"215";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"216";0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"217";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"219";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"220";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"221";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"224";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"225";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"226";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"227";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"228";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"229";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"230";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"231";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"232";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"233";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"234";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"235";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"237";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"238";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"239";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"240";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"242";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"243";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"244";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"245";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"246";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
