"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"poser";0,991890779156085;-0,765463259409217;-0,293843655071109;0,770756582261265;-0,594809285525151;-0,228333538390648;0,695772465572045;0,289284939018016;0,0149425954099401;0,000280182273482201;0,00016686361561019;2,45892670709117e-05;0,000284782271009165;0,482400806757396;6,62718356019793e-05
"hassaine";-3,47111894529178;1,55803868172424;-0,0139695840003939;-0,912304910339725;0,409495140396801;-0,00367158840703204;0,876686250353612;0,123310274876728;3,47476965998316e-06;0,00343124667467506;0,000691304558360663;5,55750543308823e-08;0,000284782271009165;1,50392157531968;0,000644114874743242
"théorie";-0,479724985029917;0,69157481359304;-0,11810834747756;-0,56443649031489;0,81369549795345;-0,138964329996213;0,405562329961632;0,588421944827469;0,00601572521089951;8,34128529401791e-05;0,000173351113735501;5,05602817828203e-06;0,000362450163102573;0,305591538367931;3,38478391888651e-05
"fou";0,0621425735287411;-1,73554994103322;2,61031482057341;0,0198206661657298;-0,553561818280047;0,832572191785934;0,00102320303789607;0,55717955533068;0,441797241631425;9,99766852579866e-07;0,000779820224154819;0,00176403030666008;0,000258892973644695;0,788108689356036;0,000160802388608318
"expérience";0,0624877727850868;-1,55373646378005;-0,919303700137911;0,0345922216982378;-0,860123410072037;-0,508911679610549;0,00205937263753489;0,888867759174722;0,109072868187743;1,92071954655341e-06;0,00118748622634275;0,000415711349056538;0,000491896649924921;0,558605706640645;0,000153491595669715
"son";0,553105525760555;-1,32837242212417;0,113166090736314;0,383205301618774;-0,920329541062156;0,0784042898034623;0,198528684040017;0,799437583749365;0,00203373221061801;0,00167908282495972;0,00968491528696544;7,02892245538867e-05;0,00548853104126754;0,503586590067948;0,00139188847366043
"corps";2,05113995595967;0,958968411921587;-0,0853724417683073;0,90524015481284;0,423226465432665;-0,0376778591721863;0,86728440195636;0,132347926326989;0,000367671716650301;0,00185165373121425;0,00040474154859623;3,20778011777588e-06;0,000440118055195982;0,893495394576552;0,000351361216336189
"cette";0,595786484808586;-0,607184504451056;-1,8242778115095;0,295989343037426;-0,301651929269113;-0,906309231099681;0,248791964461766;0,180398949918963;0,570809085619271;0,000597330808425339;0,000620404558042662;0,00560035519292145;0,00168280432869052;0,484563016244907;0,000395124672145797
"solère";2,30653504110916;1,77429418918998;0,0131519834024736;0,792609838217228;0,609712406349295;0,00451950273942397;0,707653565650254;0,292340803979423;5,63037032256281e-06;0,00192827252477871;0,00114103656027305;6,26946964186082e-08;0,000362450163102573;1,11231424387236;0,000448438918855145
"reportage";0,336301789427612;-2,96279850476312;-0,130784687488624;0,112675591708126;-0,992665174943985;-0,0438185062120077;0,0181085421457251;0,981221275790823;0,000670182063452331;0,000137618391702326;0,0106812567713936;2,08128675148958e-05;0,00121679697613007;1,01383020388663;0,00125068681894843
"explorer";-3,47111894529178;1,55803868172424;-0,0139695840003939;-0,912304910339725;0,409495140396801;-0,00367158840703206;0,876686250353612;0,123310274876728;3,4747696599832e-06;0,00405510970643416;0,00081699629624442;6,56796096637707e-08;0,000336560865738104;1,50392157531968;0,000761226670151104
"convaincre";0,667120762930491;-0,153772500072006;-2,9668276123188;0,219102199537398;-0,0505034393565289;-0,974393980262109;0,170157255017886;0,00631155683584528;0,82353118814627;0,000126742381703064;6,7339563910927e-06;0,00250667236818179;0,000284782271009165;0,65608032423646;0,000122582077107451
"si";-0,850089857303973;1,14880843666838;-0,062944948876912;-0,594254055290855;0,803072835626624;-0,0440015732558084;0,439305346706987;0,560105250131817;0,000589403161196895;0,000505142253100487;0,00092252737152002;2,76952824279399e-06;0,000699011028840677;0,520306655807249;0,000189235577954945
"sa";0,425741564688311;-0,841833167540345;-0,124907010555462;0,447395960997092;-0,884651136345296;-0,131260127405336;0,266620127126935;0,72776385700184;0,00561601587122576;0,000530262373247745;0,00207324569623373;4,56428060194415e-05;0,00292549060218506;0,334485563202061;0,000327305620435401
"se";0,503238665257277;0,130917974882974;-0,185657732805629;0,911434755581823;0,237110541531476;-0,336251806555969;0,925450142073525;0,0437261430539898;0,0308237148724856;0,00148175604130491;0,00010028298683078;0,00020167626437164;0,00585098120437011;0,212214610137771;0,000263499177000967
"internet";-0,764150292520777;1,08823887785328;0,769057497879329;-0,497457524798243;0,708437363519548;0,500652087772614;0,375410470837145;0,531538687438694;0,0930508417241614;0,000181409103575702;0,000367917109285363;0,000183746523598948;0,000310671568373634;0,505945088520076;7,9525842468054e-05
"million";-1,86509098219154;0,0609529441072123;1,17888696353316;-0,844975216192941;0,0276145923262518;0,534092050409242;0,910320705243281;0,000678767972709314;0,0890005267840103;0,00198126692333529;2,11608115511347e-06;0,000791566261102504;0,00056956454201833;0,793013541316857;0,000358182325057264
"city";-0,319671316345811;1,67599623125101;0,00082399821935201;-0,187357505039825;0,982291673625329;0,000482940578778876;0,0495293194034588;0,950470600065848;8,05306933634236e-08;0,000145509146098082;0,00399971483441767;9,66797457729005e-10;0,00142391135504582;0,582707061017865;0,000483485567824892
"2";-0,172306550859279;-0,928058623570708;0,645519415219232;-0,150678550905577;-0,811568265151235;0,564493512182744;0,040506605696647;0,820371730501047;0,139121663802307;1,61414719838826e-05;0,000468263578534228;0,000226546927559793;0,00054367524465386;0,347309493211103;6,55802196853314e-05
"plein";0,0412426508102177;0,948831454241083;0,457468079406214;0,0391236081396956;0,900080602897351;0,433963421931012;0,00249616236924516;0,922349309630131;0,0751545280006238;1,62935279595561e-06;0,000862382896407036;0,000200467317765173;0,000957904002485373;0,334879025158235;0,000107423149566727
"sophie";0,568458568599205;-1,57935242323246;2,02497050671921;0,216126683139165;-0,600466277748551;0,769889281729563;0,105328534570894;0,567602239991958;0,327069225437148;0,000209150018260923;0,00161442686064454;0,00265398019021039;0,000647232434111738;0,710564633266173;0,000326789013908178
"affirmer";0,410336158780979;0,276626814430119;-0,587725961025297;0,534067381052464;0,360039823812934;-0,764946637200605;0,549660048257562;0,174397693300738;0,275942258441702;0,000104619124860847;4,7546664606279e-05;0,000214625467983084;0,000621343136747269;0,224527992978166;3,13236594816777e-05
"semaine";1,74736819933207;0,819206715904782;0,355495564440352;0,890451981125834;0,417464529460842;0,181159145369797;0,859420503241127;0,131874690724176;0,00870480603469634;0,00173904892375121;0,000382234561032387;7,19799129966557e-05;0,00056956454201833;0,764644138786127;0,000333013371758907
"comédien";-1,12786697337971;-0,0676162373543726;2,30799009423591;-0,438906122387085;-0,0263126603119543;0,898147571192196;0,493283702360056;0,00123771484075724;0,505478582799188;0,000395200303310947;1,42037660248419e-06;0,00165489098796388;0,000310671568373634;0,651459299014291;0,000131848770757166
"différent";0,799924665651082;0,00527919587830362;0,638521751355012;0,781533761104387;0,00515782296451534;0,623841628232917;0,865087602583666;2,63048030718483e-05;0,134886092613262;0,00019879235873774;8,65838837720643e-09;0,000126663913515292;0,000310671568373634;0,348896679151223;3,7817706018563e-05
"extra_terrestre";-0,194294044970294;-4,54649396937443;1,08046186315366;-0,0415410969238784;-0,972064515278827;0,231008474740863;0,00255859855181199;0,978079146911668;0,0193622545365203;1,07505808269069e-05;0,00588662252237193;0,000332454207399787;0,000284782271009165;1,55824666639862;0,000691489137026006
"monde";-0,572417548264196;0,934309527979292;0,526256753610366;-0,47091548946734;0,768636164311471;0,432940005881053;0,326078051940026;0,606477698847771;0,0674442492122038;0,00111126449263356;0,00296055487297541;0,000939262371573249;0,00339149795474551;0,406658586527873;0,000560856106912108
"visiteur";-1,70603859603004;1,1167705837105;-0,066962958862522;-0,836230310079616;0,547395242802337;-0,0328225023652802;0,769511235464651;0,230198656069532;0,000290108465817499;0,0020345189162971;0,000871790154023435;3,13439191761619e-06;0,000699011028840677;0,788967585859781;0,00043511329134547
"naulleau";2,30653504110916;1,77429418918998;0,0131519834024731;0,792609838217228;0,609712406349296;0,00451950273942381;0,707653565650254;0,292340803979423;5,63037032256242e-06;0,00165280502123889;0,000978031337376897;5,37383112159462e-08;0,000310671568373634;1,11231424387236;0,000384376216161552
"lilia";-3,47111894529178;1,55803868172424;-0,0139695840003939;-0,912304910339725;0,409495140396801;-0,00367158840703204;0,876686250353612;0,123310274876728;3,47476965998316e-06;0,00343124667467506;0,000691304558360663;5,55750543308823e-08;0,000284782271009165;1,50392157531968;0,000644114874743242
"fille";1,48115101450911;1,18100239285488;0,317155033372209;0,771143957191239;0,614875086846068;0,165123059756889;0,687250044785583;0,305038911184;0,00771104403041676;0,00761068492524994;0,00483867683318176;0,000348954078493911;0,00346916584683892;0,724802601455438;0,0018224874614058
"désert";-1,54523428315813;1,63012385087949;-0,00492906153277169;-0,68795563637167;0,725749424161378;-0,0021944734856404;0,562762916947745;0,437235681790877;1,40126137818044e-06;0,0012981600162272;0,00144471027684278;1,32089421496101e-08;0,00054367524465386;0,835621086110306;0,000379628089644165
"humoriste";-1,86124849448792;1,09110724623324;0,704652096595832;-0,820060937279326;0,480738833996731;0,310467764246173;0,784317869643986;0,188172373089387;0,0275097572666273;0,00116592961883281;0,000400680766741959;0,000167114107183755;0,000336560865738104;0,852581875407339;0,000244644698015591
"apparition";-0,498955543366364;-2,61301097358902;3,25960552986615;-0,118591346424924;-0,621058316118334;0,77474038266595;0,0326897293051454;0,62590393001777;0,341406340677085;0,000103124997361787;0,00282828202686134;0,00440119223749142;0,000414228757831512;1,11952547709173;0,00051916835037849
"s";0,420888870769244;-0,407668586535892;-0,174999241162987;0,688258317307109;-0,666639854067303;-0,286167422371435;0,589181929647586;0,385892750760441;0,0249253195919737;0,000609967631245157;0,000572250788784935;0,000105449429819645;0,00344327654947445;0,222443912135882;0,00017037777942733
"autour";0,901373039400418;1,3409523713506;0,520102500542918;0,531034690975061;0,790008350600451;0,306413059386471;0,380724728435742;0,588255848804941;0,0310194227593161;0,00037861855772907;0,000837952641230111;0,000126058069675294;0,000466007352560452;0,592620693820852;0,00016366144983702
"venir";0,230645409420287;0,451157782713715;0,219217168242837;0,417772262152602;0,817190370039435;0,39707207921322;0,256920661074747;0,686284038941792;0,0567952999834601;7,5748246485938e-05;0,000289827680051612;6,84277216611209e-05;0,00142391135504582;0,184596342231656;4,85209321724191e-05
"tomber";0,940954079141037;-0,559823902788888;-0,269014062070612;0,834578714932067;-0,496535509792688;-0,238601877815862;0,789191695667251;0,195023126345474;0,0157851779872766;0,000412600383755471;0,000146048010107391;3,372428366e-05;0,000466007352560452;0,429689723748185;8,60404560789687e-05
"vouloir";0,476012211292907;-1,03353193246922;-0,997754869551399;0,314537762395848;-0,682933785502171;-0,65929313711481;0,186348049263288;0,613301536147533;0,200350414589179;0,000175985832314992;0,000829639301584594;0,000773195344881838;0,000776678920934086;0,447335598267001;0,000155420548964606
"laisser";-0,878838158122903;0,720908757965807;0,343167579257231;-0,740159881684809;0,607151312297586;0,289016666508435;0,663536231943664;0,311705902252448;0,0247578658038883;0,00043990688085235;0,000296008067645101;6,70741915800729e-05;0,00056956454201833;0,437677655689299;0,000109106769180681
"époque";-0,102515978106047;-1,05548158884676;-0,329063480152279;-0,0923292512662675;-0,950601326973082;-0,296365359847647;0,012898992440953;0,954578358537226;0,0325226490218208;4,08126356613661e-06;0,000432626230153711;4,2050474021357e-05;0,000388339460467043;0,366177332811158;5,20708223986539e-05
"intervenir";-0,220468189689998;0,995251233972004;-1,08854772416295;-0,147833195633544;0,667357819661839;-0,729917041043001;0,0471863536406109;0,671316909417655;0,281496736941735;3,77514285702777e-05;0,000769319902699838;0,000920314928633821;0,000776678920934086;0,411732849942366;0,000131665670575516
"origine";-0,581783511466941;-0,681288135714121;-2,01051632791763;-0,264315976901516;-0,309522933519787;-0,913418095934114;0,204926139015142;0,196188606905872;0,598885254078985;0,000306698128139548;0,000420581301073598;0,00366271828998132;0,000906125407756434;0,521363377250321;0,000246302800958554
