"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"affirmer";-0,428696787029311;0,237398049083093;0,524929666351852;-0,180581128173206;-0,578950344368935;0,320603481126097;0,708911800365548;-0,243872847909308;0,785724936809653;0,0404814291282448;0,162666280631736;0,0111273534303682;0,000336620807831955;0,000103227353201787;0,000504710960145798;5,97289973636104e-05;0,00183164160879188;0,385958011411775;0,000272847903361853
"semaine";-0,6315679144839;0,246874426356483;0,572147819024233;-0,190769334158141;-0,695936340127817;0,272035486302502;0,630460240383202;-0,210212249827681;0,872393435995475;0,0223952515708504;0,0988584934734688;0,00635281896020727;0,000669718131215901;0,000102330276467567;0,000549627473854239;6,11039193171858e-05;0,00167900480805922;0,539621150688514;0,000488911066011502
"comédien";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,000701196567055624;6,10770394833646e-05;0,000362116934312468;3,77382678598349e-05;0,00091582080439594;0,72912203114058;0,000486867681869402
"différent";-0,85179458425489;0,200462895767691;-0,0498003944108372;7,12125836734328;-0,118717113003803;0,0279391025604375;-0,0069408272372112;0,992510694423704;0,151783747664385;0,00141239114906695;7,16384712188679e-05;0,846732222715329;0,000664477460519844;3,68026002407707e-05;2,27130820435773e-06;0,046443398367815;0,00091582080439594;1,74480677327241;0,0027880796850101
"extra_terrestre";-0,144677208592886;0,224131120900348;0,458824252610518;-0,166317639794297;-0,260121836342203;0,402975695460725;0,824941318042924;-0,299030167226498;0,345134688516779;0,139163121282417;0,479298779518822;0,0364034106819849;1,75720401090227e-05;4,21722012452498e-05;0,000176731789866412;2,32219438582159e-05;0,000839502404029612;0,196530932652592;3,24252829414846e-05
"monde";0,371947280863991;0,199998911294219;0,338580163057033;-0,140372712186861;0,665162271320263;0,357662864987278;0,605491051742231;-0,251031898533331;0,851527792554235;0,0413640238101475;0,0974281133129152;0,00968007032270442;0,0013831310498525;0,000399904064105347;0,00114610280186677;0,000196999868793184;0,00999771044798901;0,321667418994679;0,00103446238464424
"visiteur";-0,180743186807035;0,225815810193395;0,467218590863385;-0,168128876413841;-0,314528005760029;0,392963063803016;0,813050462561342;-0,292576672699573;0,443661228720717;0,116350368388882;0,409348364344796;0,0306400385456076;6,7315781773899e-05;0,000105075560070143;0,000449814295543457;5,824754752903e-05;0,00206059680989086;0,216551549892439;9,66308090927323e-05
"naulleau";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,000701196567055624;6,10770394833646e-05;0,000362116934312468;3,77382678598349e-05;0,00091582080439594;0,72912203114058;0,000486867681869402
"lilia";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501377;0,0134229723546565;0,0654053553417288;0,00394001880223966;0,000642763519800989;5,59872861930843e-05;0,000331940523119762;3,45934122048486e-05;0,000839502404029612;0,72912203114058;0,000446295375046952
"fille";1,30535689958371;0,151320632661003;0,0610424527928403;0,562302082505639;0,912421149841547;0,105770418566244;0,0426675838494085;0,393039108953047;0,982926797199039;0,00221916911394247;0,000296791740870304;0,0145572419461499;0,0174257947896638;0,000234169513732436;3,81064076743847e-05;0,00323350428807784;0,010226665649088;1,05073640904204;0,0112907195430358
"désert";-0,23741829542927;0,228463179082469;0,480409693832177;-0,17097510538741;-0,391059730459025;0,37630945445996;0,791299107931987;-0,281618897596386;0,567434105089298;0,0882776913148534;0,320801075888561;0,0234871277072894;9,03393411505258e-05;8,36528969034443e-05;0,000369889563648512;4,68505090366297e-05;0,00160268640769289;0,25152523585063;0,000101393866264521
"humoriste";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223966;0,00075962961431026;6,6166792773645e-05;0,000392293345505174;4,08831235148211e-05;0,000992139204762268;0,72912203114058;0,000527439988691852
"apparition";-0,875013267429407;0,25824607908455;0,62880960223109;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,000934928756074166;8,14360526444862e-05;0,00048282257908329;5,03176904797798e-05;0,00122109440586125;0,72912203114058;0,000649156909159203
"venir";0,293524426709027;0,203662145989826;0,356833042838174;-0,144311114866839;0,558926491161061;0,387811569608372;0,679478170863016;-0,274795886572061;0,766729531966898;0,0620162912752025;0,156462059632667;0,0147921171252346;0,000361643318256693;0,000174105535679231;0,00053446845190897;8,74161171545483e-05;0,00419751202014806;0,267515070287567;0,000300392063321599
"tomber";0,616069648739744;-0,08572205597597;-1,12463931387157;-0,339483829991114;0,463465404772759;-0,0644881750823591;-0,846059233551101;-0,255391595743269;0,672209817727927;0,00218656225584482;0,309312141886355;0,0162914781298741;0,000521388431486653;1,00945490233879e-05;0,00173751389403184;0,000158321519870094;0,00137373120659391;0,599656420043322;0,000493977012728774
"laisser";-0,263649718382051;0,00524673676429346;-0,664175962017576;-0,345232330009363;-0,332205978830503;0,00661103426601179;-0,836880186831867;-0,435002338779299;0,496725431538636;3,30500247286268e-05;0,435264553517301;0,0679769649193357;0,000116709595364769;4,62200585227314e-08;0,000740658901586155;0,000200112795317199;0,00167900480805922;0,298534284402718;0,000149637473647603
"époque";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501377;0,0134229723546565;0,0654053553417289;0,00394001880223966;0,00087649570881953;7,63462993542058e-05;0,000452646167890585;4,71728348247936e-05;0,00114477600549492;0,72912203114058;0,000608584602336752
"intervenir";1,44583243065109;0,149836323076973;0,0886339356590471;-0,08644210487241;0,991084458130493;0,102709309818243;0,0607564986317685;-0,0592540496747274;0,997398199480793;0,00179969261911405;0,000517556712835302;0,000284551187258678;0,00478615145582488;5,14025575361984e-05;1,79866623301811e-05;1,71080763827507e-05;0,00228955201098985;1,15533723909776;0,00305610349396179
"origine";-0,79054117941527;0,234860753947092;0,378335328660274;2,31201987303711;-0,318293726724247;0,0945614302981397;0,152328259230964;0,93088309731546;0,578327426560362;0,00857584969759143;0,0182895832890693;0,394807140452978;0,00166934575839846;0,000147339165157664;0,000382341199109877;0,014278429082359;0,00267114401282149;0,829588461236075;0,00183832675918197
"image";-0,736093503986883;0,105280558372364;-0,367992339328226;3,80280516611743;-0,189117403717435;0,0270487183400794;-0,0945447221375013;0,977018049968002;0,315642545690698;0,00108481927158014;0,0108926197922708;0,672380015245451;0,00177813071848451;3,63742522141079e-05;0,000444401248384583;0,0474576102153952;0,00328169121575212;1,04558734031776;0,0035877183933457
"mythe";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501377;0,0134229723546565;0,0654053553417288;0,00394001880223966;0,000642763519800989;5,59872861930843e-05;0,000331940523119762;3,45934122048486e-05;0,000839502404029612;0,72912203114058;0,000446295375046952
"italie";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704857;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,000818062661564895;7,12565460639254e-05;0,000422469756697879;4,40279791698073e-05;0,0010684576051286;0,72912203114058;0,000568012295514302
"édition";-0,875013267429408;0,258246079084551;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501377;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,00169455837038443;0,000147602845418131;0,000875115924588464;9,1200813994601e-05;0,00221323361062352;0,72912203114058;0,00117659689785106
"répondre";-0,646813054976113;-0,163889988499672;-1,53390406046632;-0,508591393567493;-0,369954690040748;-0,0937394034176031;-0,877340055022574;-0,29089668168742;0,544462583228801;0,00587282149177154;0,422797199180471;0,0268673960989583;0,000383149319777943;2,45988811695851e-05;0,00215479966424336;0,000236890976671838;0,00091582080439594;0,699551765687786;0,000448177674923513
"présenter";-0,728641182644394;-1,43755588569026;-2,32480849960164;-0,646124474559609;-0,251110863020093;-0,495423409620084;-0,801196367425645;-0,222673214594091;0,320270863741456;0,209445456149938;0,450183522330978;0,0201001577776311;0,00259320386742784;0,010093893243295;0,0263987645446449;0,00203911451911742;0,00488437762344501;1,02749590136132;0,0051566710637347
"chaîne";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704857;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,000584330472546354;5,08975329028039e-05;0,000301764111927057;3,14485565498624e-05;0,000763184003663283;0,72912203114058;0,000405723068224502
"spatial";0,252523104107678;0,205577371712448;0,366376080009855;-0,146370204918531;0,493640940661203;0,401869791318255;0,716204695055188;-0,286129563851499;0,699879645509834;0,0779297366856774;0,203423241351395;0,0187673764530957;9,24666445894348e-05;6,12820773444067e-05;0,000194642235218222;3,10662062787118e-05;0,00145004960696024;0,240887651450908;8,41418264373921e-05
"écrivain";-0,875013267429407;0,25824607908455;0,62880960223109;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501377;0,0134229723546565;0,0654053553417288;0,00394001880223965;0,00134396008685661;0,000117064325676449;0,00069405745743223;7,23316800646835e-05;0,00175532320842555;0,72912203114058;0,000933163056916354
"terre";-0,202701883427307;-0,638213927606415;0,358861352435818;-0,195090298562631;-0,258424160606674;-0,8136574546843;0,457511505119586;-0,248720168733082;0,315236393267049;0,525030825335606;0,136426702746063;0,0233060786512829;0,000266540834261092;0,00264229157278627;0,000835413643678965;0,000246899113975945;0,00648706403113791;0,288114230147191;0,000538489950174098
"richard";-0,875013267429407;0,25824607908455;0,628809602231091;-0,202995181340062;-0,776770559485651;0,229251325439663;0,55820957774723;-0,180203759704858;0,917231653501376;0,0134229723546565;0,0654053553417288;0,00394001880223966;0,00075962961431026;6,6166792773645e-05;0,000392293345505174;4,08831235148211e-05;0,000992139204762268;0,72912203114058;0,000527439988691852
"gagner";-0,388122561538393;0,235502773628415;0,515486035817375;-0,178543486976219;-0,546866167299233;0,331824304910372;0,72632178759811;-0,251568453098718;0,756249433272941;0,0467789858626315;0,184198596280573;0,0127729845838569;0,000126461905710628;4,65601099178389e-05;0,000223077492509336;2,67614702097153e-05;0,000839502404029612;0,356173380067405;0,000106498835637262
"christophe";-0,873849735370966;0,163235605411436;0,141707980363908;-0,276103621065645;-0,928067074951578;0,173363433906437;0,150500143800808;-0,293234259408629;0,982838021629848;0,00576195264754101;0,00356880048997325;0,00783122523263955;0,00303044300697635;0,000105745620808211;7,96931915087023e-05;0,000302535823659405;0,00396855681904907;0,703429996994892;0,00196369652407511
"espace";0,300649656551334;0,203329317129492;0,355174649183339;-0,143953285193221;0,569595520638014;0,385217364223299;0,672895793527925;-0,272726559437082;0,776491275759684;0,0596687068723514;0,149631937279491;0,0142080800884762;0,000282835904400659;0,000129363905928274;0,000394727183723026;6,48419813046447e-05;0,00312905441501946;0,272281115776769;0,000231978725967667
"vie";-0,733434340281599;0,199656757705123;0,329381366299821;-0,235934310505584;-0,851481348867243;0,2317917174371;0,382395634708111;-0,27390817953278;0,953690840167189;0,0118736604294441;0,0265587974131369;0,0078767019902325;0,00390009642775768;0,000289015338872441;0,000786594522187741;0,000403585048691584;0,00725024803480119;0,599352794305407;0,0026044614472992
"mort";-0,339433490949292;0,233228443082802;0,504153679176004;-0,176098317539835;-0,503324661626634;0,345839848825922;0,747577910681162;-0,261125164287333;0,711535679739571;0,0564393226219935;0,216739668543288;0,0152853290951499;0,000131895475972704;6,22706708343445e-05;0,000290968784507404;3,55002107613071e-05;0,00114477600549492;0,32113042147853;0,000118054736624031
"teen";1,80288561497117;0,133157899075807;0,00552998695565573;-0,0685108623389252;0,996563548298397;0,0736043969095998;0,00305675711027305;-0,0378700831059402;0,998968019395824;0,000915546848598018;1,29774293644311e-06;0,000115136012643177;0,0121551881624688;6,63069738401782e-05;1,14359843605007e-07;1,75527111854335e-05;0,00373960161795009;1,43951926324778;0,00774926121909563
